id,tags
393276,13170|14569|7669|10953|6000|14571|14572|14573|14578|6442|14568|356
401245,13170|14569|7669|284|11166|6000|14705|14832|14833|8675|356
409858,13170|14569|7750|11554|14587|14590|14595|14597|226|305|356
375585,13170|14569|23|9948|5992|12599|14588|14591|14600|226|305|356
375586,13170|14569|23|9949|5992|12599|14588|14590|14598|226|305|356
378960,13170|14569|13371|10119|422|12649|14592|14604|14593|14599|226|305|356
410895,13170|14569|13371|11608|422|12649|14595|226|305|356
402360,13170|14569|13371|11211|422|12649|14592|14594|14599|226|305|356
402361,13170|14569|13371|11212|422|12649|14590|14597|226|305|356
410511,13170|14569|13371|11568|422|12649|14606|226|305|356
204728,13170|14569|13371|6295|422|12649|14590|14593|14598|226|305|356
214784,13170|14569|13371|6348|422|12649|14592|14594|14599|226|305|356
296361,13170|14569|13371|7937|422|12649|14592|226|305|356
271820,13170|14569|7783|7345|14789|14788|14791|14792|14793|417|356
271819,13170|14569|7783|7344|14789|14788|14790|14791|14792|14793|417|356
372572,13170|14569|7784|418|9823|14825|14826|14827|14829|14831|419|356
261374,13170|14569|13201|6780|14613|14612|14609|14610|14608|4871|4870|410|356
261373,13170|14569|13201|6779|14613|14609|14610|14607|4871|4870|410|356
364921,13170|14569|7786|9625|14643|14644|14646|14649|4870|410|356
364922,13170|14569|7786|9626|14643|14644|14645|14649|4870|410|356
405010,13170|14569|7786|11360|14643|14644|14647|14649|4870|410|356
364845,13170|14569|7786|9622|14616|14617|14618|14626|4870|410|356
364923,13170|14569|7786|9627|14643|14644|14648|14649|4870|410|356
345957,13170|14569|13726|9146|14683|14686|14691|14692|6355|14570|408|356
345955,13170|14569|13726|9144|14682|14689|14690|14691|14693|6355|14570|408|356
345956,13170|14569|13726|9145|14806|14804|14809|14811|14812|14813|14814|409|356
345959,13170|14569|13726|9147|14806|14805|14810|14811|14812|14813|14815|409|356
326624,13170|14569|13726|8623|14616|14617|14618|14622|1210|6817|14650|4870|410|356
267277,13170|14569|13726|7185|14651|14654|14679|14680|1210|6817|14650|4870|410|356
387894,13170|14569|13726|10637|14652|14679|14680|1210|6817|14650|4870|410|356
330469,13170|14569|13726|8678|4872|14596|14628|14629|14633|14636|1210|6817|14650|4870|410|356
424839,13170|14569|13726|4872|14601|14628|14632|14633|14639|1210|6817|14650|4870|410|356
387888,13170|14569|13726|10633|4872|14628|14630|14633|14637|1210|6817|14650|4870|410|356
387890,13170|14569|13726|10634|4872|14628|14631|14633|14638|1210|6817|14650|4870|410|356
402704,13170|14569|13726|11226|4872|14628|14631|14633|1210|6817|14650|4870|410|356
267276,13170|14569|13726|14654|14651|1210|6817|14650|4870|410|356
387893,13170|14569|13726|10636|14652|1210|6817|14650|4870|410|356
302774,13170|14569|13726|8059|14616|14620|14619|14623|1210|6817|14650|4870|410|356
387892,13170|14569|13726|10635|14653|1210|6817|14650|4870|410|356
379616,13170|14569|8043|14857|14850|14851|14852|10156|356
267281,13170|14569|8045|7187|14614|14612|14609|14610|14608|4871|4870|410|356
267279,13170|14569|8045|7186|14614|14609|14610|14607|4871|4870|410|356
341425,13170|14569|7749|9029|14853|14854|14855|14856|413|356
281757,13170|14569|5875|7650|981|14816|14818|14824|266|356
303974,13170|14569|7672|8070|14574|14571|14572|14573|14576|6442|14568|356
134006,13170|14569|7672|6132|14574|14571|14572|14573|14575|6442|14568|356
329297,13170|14569|7672|8666|6335|14759|14761|14762|6451|14757|14758|14764|412|356
298198,13170|14569|7672|7963|7964|14773|14775|14776|14780|14772|6400|411|356
276757,13170|14569|7672|7497|14682|14689|14690|14694|6355|14570|408|356
276758,13170|14569|7672|7498|14682|14689|14690|14694|14695|6355|14570|408|356
274184,13170|14569|7672|7408|14683|14686|14694|14695|6355|14570|408|356
298200,13170|14569|7672|7964|14774|14775|14776|14784|14772|6400|411|356
387118,13170|14569|7700|1210|4872|14628|14629|14634|14640|4870|410|356
364842,13170|14569|7700|1210|4872|14628|14630|14634|14641|4870|410|356
364847,13170|14569|7700|9623|14655|14656|14657|14661|14666|4870|410|356
363407,13170|14569|7700|9583|14655|14656|14657|14659|14664|4870|410|356
363408,13170|14569|7700|9584|14655|14656|14657|14660|14665|4870|410|356
364920,13170|14569|7700|9624|14655|14656|14657|14662|14667|4870|410|356
363406,13170|14569|7700|9582|14655|14656|14657|14658|14663|4870|410|356
401933,13170|14569|880|11199|6335|14759|14761|14762|6540|6451|14757|14758|14766|412|356
354650,13170|14569|880|9365|14668|14677|14678|4870|410|356
350253,13170|14569|877|9213|6335|14761|14762|6446|6451|14757|14758|14765|412|356
276756,13170|14569|877|7496|6335|14759|14761|14762|6446|6451|14757|14758|14765|412|356
350255,13170|14569|877|9214|6335|14761|14763|6446|6452|14757|14758|14765|412|356
319182,13170|14569|877|8390|421|14773|14775|14777|14781|14772|6400|411|356
319184,13170|14569|877|8391|421|14774|14775|14777|14785|14772|6400|411|356
274196,13170|14569|877|421|7411|14858|14859|14860|14861|14862|14863|14864|420|356
274148,13170|14569|877|7398|14683|14686|14696|14697|6355|14570|408|356
362370,13170|14569|877|421|9555|12653|14845|14846|14848|14849|8675|356
