nothing,id,store_id,cover,name,images,original_price,sell_price,discount,kind,cate_id,sub_cate_id,in_home,is_single,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml,descriptions,key_features,disclaimer,exp_date,type_of,in_stoke,rating,total_rating,status,in_offer,variations_types,size,tax_class,tags,hsn_code,brand_id
0,357179,49,357179.jpg,"B Natural Juice, Guava,1L","[""357179.jpg,"","","","",]",110,55,50,1,4,35,0,0,0,0,0,0,0,0,1,1,0,0,,,,20-12-54,0,1,5,4,1,0,[],0,0,495,0,56
0,365676,49,365676.jpg,"B Natural Mango Juice, 1L ","[""365676.jpg,"","","","",]",110,55,50,1,4,35,0,0,0,0,0,0,0,0,1,1,0,0,,,,20-12-55,0,1,5,4,1,0,[],0,0,495,0,56
0,421007,49,421007.jpg,Fine Life Blossom Handwash 180 Ml Refill,"[""421007.jpg,"","","","",]",184,72,61,1,6,45,0,0,0,0,0,0,1,4,0,0,0,0,,,,20-12-52,0,1,5,4,1,0,[],0,0,9336,0,255
0,380807,49,380807.jpg,PARLE GOLD 1KG,"[""380807.jpg,"","","","",]",125,93.8,25,1,5,38,0,0,0,0,1,1,0,0,0,0,0,0,,,,20-12-54,0,1,5,4,1,0,[],0,0,11982,0,578
0,420978,49,420978.jpg,PARLE MARIE BISCUITS 800G,"[""420978.jpg,"","","","",]",100,50,50,1,5,38,0,0,1,800,0,0,0,0,0,0,0,0,,,,20-12-55,0,1,5,4,1,0,[],0,0,11982,0,578
0,301306,49,301306.jpg,ORIGAMI SO SOFT FACE TISSUE BOX 100 PULLS,"[""301306.jpg,"","","","",]",80,40,50,1,7,114,0,0,0,0,0,0,1,1,0,0,0,0,,,,20-12-52,0,1,5,4,1,0,[],0,0,8014,0,561
0,324304CB,49,324304CB.jpg,ORIGAMI SO SOFT NAPKIN 80PC,"[""324304CB.jpg,"","","","",]",60,52,14,1,7,114,0,0,0,0,0,0,1,1,0,0,0,0,,,,20-12-54,0,1,5,4,1,0,[],0,0,12720,0,561
0,342258,49,342258.jpg,ORIGAMI SO SOFT TISSUE ROLL 6 IN 1 3PLY 200S,"[""342258.jpg,"","","","",]",225,113,50,1,7,114,0,0,0,0,0,0,1,1,0,0,0,0,,,,20-12-55,0,1,5,4,1,0,[],0,0,9050,0,561
0,324302CB,49,324302CB.jpg,ORIGAMI SOFT KITCHEN ROLL 2 IN 1 100 PULLS,"[""324302CB.jpg,"","","","",]",199,173,14,1,8,111,0,0,0,0,0,0,0,0,0,0,0,0,,,,20-12-54,0,1,5,4,1,0,[],0,0,12720,0,561
0,422302,49,422302.jpg,"Taina Tissue Roll - Bathroom 2 Ply, 285 Sheets Pack of 10","[""422302.jpg,"","","","",]",285,120,58,1,7,114,0,0,0,0,0,0,1,10,0,0,0,0,,,,20-12-55,0,1,5,4,1,0,[],0,0,1007,0,838
0,422300,49,422300.jpg,Taina Kitchen Towels (2 Rolls x 60 sheets x 2 Ply),"[""422300.jpg,"","","","",]",125,55,56,1,8,111,0,0,0,0,0,0,1,1,0,0,0,0,,,,20-12-52,0,1,5,4,1,0,[],0,0,1091,0,838
0,405272,49,405272.jpg,Unibic Fruit & Nut Cookies 500 g,"[""405272.jpg,"","","","",]",165,82,51,1,5,38,0,0,1,500,0,0,0,0,0,0,0,0,,,,20-12-52,0,1,5,4,1,0,[],0,0,11375,0,781
