id,original_price,sell_price,stocks,variations_types,size
266570,110,105,53,[],0
266577,160,157,0,[],0
266579,350,361,189,[],0
266580,135,123,435,[],0
266585,68,62,122,[],0
266589,45,41,100,[],0
266591,80,76,1006,[],0
266592,35,32,77,[],0
266595,75,69,25,[],0
266628,52,48,112,[],0
266631,112,102,160,[],0
266638,80,73,94,[],0
266639,92,93,30,[],0
266642,210,192,0,[],0
266644,90,82,57,[],0
266651,68,62,154,[],0
266655,164,168,295,[],0
266657,210,192,26,[],0
266658,65,60,0,[],0
266659,58,57,2278,[],0
266663,110,112,0,[],0
266664,90,82,27,[],0
266667,68,62,207,[],0
266672,165,155,0,[],0
266673,112,102,112,[],0
266687,102,93,99,[],0
266690,90,82,52,[],0
266692,165,155,146,[],0
266693,68,62,68,[],0
266694,58,62,2142,[],0
266695,84,77,0,[],0
266698,170,169,175,[],0
266700,140,136,0,[],0
266706,245,266,206,[],0
266796,95,91,0,[],0
266800,160,146,87,[],0
266817,36,35,277,[],0
266820,75,73,1066,[],0
266829,58,57,17,[],0
266830,132,123,134,[],0
266836,112,102,106,[],0
266840,69,63,0,[],0
266841,105,105,0,[],0
266854,110,101,1335,[],0
266857,90,82,208,[],0
266859,299,273,0,[],0
266879,132,123,233,[],0
266886,145,141,9,[],0
266893,115,110,32,[],0
266917,132,123,8,[],0
266942,90,91,923,[],0
266945,210,214,230,[],0
266951,115,114,3529,[],0
266952,58,50,371,[],0
266953,218,223,3241,[],0
266954,58,56,332,[],0
266962,119,119,777,[],0
266967,52,53,586,[],0
266969,52,53,0,[],0
266981,82,81,1299,[],0
266984,161,131,0,[],0
266988,120,114,0,[],0
266996,135,123,53,[],0
266999,135,123,69,[],0
267006,98,93,824,[],0
267011,114,116,124,[],0
267012,90,95,319,[],0
267016,32,28,2747,[],0
267018,1450,1378,0,[],0
267037,20,19,98,[],0
267084,79,72,73,[],0
267156,50,51,0,[],0
267157,45,41,0,[],0
267165,25,23,0,[],0
267222,299,286,212,[],0
267224,275,255,144,[],0
267227,270,266,71,[],0
267229,135,133,101,[],0
267231,299,273,225,[],0
267232,299,273,260,[],0
267234,299,273,213,[],0
267237,295,286,216,[],0
267240,320,292,0,[],0
267248,299,273,139,[],0
267256,75,69,0,[],0
267263,299,273,207,[],0
267266,285,271,0,[],0
267276,1350,702,25,[],0
267277,1350,905,26,[],0
267279,700,364,24,[],0
267281,3400,1768,8,[],0
267345,40,37,69,[],0
267346,40,37,18,[],0
267347,40,37,74,[],0
267349,30,28,277,[],0
267366,80,81,394,[],0
267376,80,79,42,[],0
267381,165,167,23,[],0
267384,110,109,0,[],0
267392,24,22,754,[],0
267400,150,152,14,[],0
267426,90,94,313,[],0
267525,190,194,197,[],0
267533,50,50,75,[],0
267540,140,161,50,[],0
267629,165,151,57,[],0
267639,165,142,194,[],0
267642,52,53,1219,[],0
267698,155,157,149,[],0
267737,60,55,128,[],0
267748,55,51,106,[],0
267755,90,78,0,[],0
267757,105,96,29,[],0
267760,75,69,83,[],0
267845,155,155,201,[],0
267846,155,164,170,[],0
267847,132,132,59,[],0
267856,180,155,366,[],0
267873,75,69,186,[],0
267876,155,164,53,[],0
267924,199,211,504,[],0
267938,199,181,20,[],0
267944,190,177,34,[],0
267963,72,69,95,[],0
267964,75,69,154,[],0
267978,132,132,42,[],0
267979,58,59,230,[],0
267995,74,75,336,[],0
268002,35,36,199,[],0
268005,65,67,461,[],0
268007,90,91,235,[],0
268008,195,178,66,[],0
268009,90,91,231,[],0
268010,65,60,7,[],0
268011,100,91,107,[],0
268012,42,42,158,[],0
268013,35,31,241,[],0
268023,52,30,0,[],0
268024,57,58,250,[],0
268025,80,96,417,[],0
268026,125,129,1649,[],0
268033,148,146,80,[],0
268035,90,95,173,[],0
268039,90,82,226,[],0
268041,630,574,43,[],0
268042,55,51,385,[],0
268046,125,129,141,[],0
268048,75,77,334,[],0
268055,25,23,0,[],0
268059,85,78,346,[],0
268060,27,25,126,[],0
268064,27,25,92,[],0
268068,70,70,151,[],0
268071,35,37,114,[],0
268073,70,68,123,[],0
268074,39,40,54,[],0
268076,39,40,210,[],0
268077,74,75,45,[],0
268078,67,71,90,[],0
268194,250,242,6,[],0
268315,85,78,0,[],0
268464,186,182,290,[],0
268653,48,48,887,[],0
268654,20,21,1580,[],0
268686,49,47,119,[],0
268688,36,34,304,[],0
268690,89,81,209,[],0
268691,212,196,353,[],0
268700,320,305,23,[],0
268759,234,283,318,[],0
268761,162,175,609,[],0
268762,215,205,577,[],0
268931,70,71,299,[],0
268932,76,74,91,[],0
268937,65,67,434,[],0
268939,74,75,0,[],0
268941,70,71,73,[],0
268942,70,73,258,[],0
268943,80,81,368,[],0
268944,200,193,130,[],0
268978,60,55,0,[],0
269133,82,81,355,[],0
269234,85,81,139,[],0
269256,110,107,675,[],0
269268,82,81,826,[],0
269286,34,31,141,[],0
269370,265,260,58,[],0
269380,480,456,79,[],0
269398,300,267,154,[],0
269603,540,492,4,[],0
269606,30,30,0,[],0
269608,25,25,595,[],0
269750,230,210,43,[],0
269759,230,219,17,[],0
269798,65,60,46,[],0
269800,74,71,96,[],0
269801,75,69,171,[],0
269803,53,52,0,[],0
269806,55,51,41,[],0
270026,100,98,0,[],0
270030,50,49,0,[],0
270068,80,78,191,[],0
270080,60,57,0,[],0
270083,175,118,11,[],0
270222,82,75,448,[],0
270223,78,71,0,[],0
270242,65,61,307,[],0
270378,30,29,272,[],0
270484,35,32,0,[],0
270486,75,69,21,[],0
270508,60,59,40,[],0
270509,55,53,170,[],0
270510,60,59,207,[],0
270512,60,59,148,[],0
270514,32,31,168,[],0
270516,55,53,164,[],0
270518,190,193,237,[],0
270522,55,53,183,[],0
270524,50,48,63,[],0
270545,15,15,171,[],0
270546,15,15,102,[],0
270616,75,69,42,[],0
270620,85,84,165,[],0
270621,340,334,217,[],0
270623,105,118,0,[],0
270633,135,133,0,[],0
270634,250,245,12,[],0
270726,60,55,1804,[],0
270727,120,137,0,[],0
270729,120,110,2016,[],0
270743,60,55,0,[],0
270787,75,61,215,[],0
270891,60,55,0,[],0
270896,150,137,0,[],0
271073,1097,889,35,[],0
271089,520,523,9,[],0
271119,15,15,0,[],0
271130,57,64,131,[],0
271156,400,430,238,[],0
271205,75,78,122,[],0
271209,400,400,31,[],0
271240,135,129,0,[],0
271245,235,224,0,[],0
271248,245,233,0,[],0
271254,510,485,0,[],0
271326,168,153,151,[],0
271327,144,132,1,[],0
271341,120,110,24,[],0
271379,211,197,7,[],0
271384,104,101,20,[],0
271440,500,365,0,[],0
271546,200,196,0,[],0
271582,225,214,13,[],0
271595,675,615,42,[],0
271649,165,155,3,[],0
271675,60,59,0,[],0
271680,70,68,166,[],0
271819,1890,1267,0,[],0
271820,189,138,0,[],0
271980,415,440,51,[],0
272096,899,819,11,[],0
272097,299,273,25,[],0
272106,899,819,25,[],0
272107,899,819,14,[],0
272262,209,205,22,[],0
272263,209,205,35,[],0
272265,209,205,4,[],0
272267,209,205,39,[],0
272271,215,210,30,[],0
272606,240,219,0,[],0
272702,49,45,0,[],0
272753,720,656,0,[],0
272869,99,91,76,[],0
272880,275,251,39,[],0
272883,425,387,121,[],0
272989,190,173,0,[],0
273005,25,23,0,[],0
273071,105,91,9,[],0
273072,94,86,0,[],0
273073,120,118,0,[],0
273217,499,455,0,[],0
273223,199,182,57,[],0
273225,195,182,59,[],0
273489,355,338,0,[],0
273491,165,151,51,[],0
273493,165,151,88,[],0
273494,550,501,37,[],0
273496,550,546,104,[],0
273497,550,501,88,[],0
273561,65,60,64,[],0
273562,115,105,112,[],0
273590,1250,1138,36,[],0
273619,270,246,247,[],0
273620,270,246,309,[],0
273623,170,155,141,[],0
273807,47,47,464,[],0
273808,99,98,0,[],0
273809,169,172,49,[],0
273811,224,225,113,[],0
273864,50,46,112,[],0
274035,10,10,11,[],0
274037,10,10,27,[],0
274068,360,342,0,[],0
274118,2250,1775,21,[],0
274120,225,178,6,[],0
274122,2000,1820,79,[],0
274123,3725,3204,7,[],0
274124,100,94,338,[],0
274125,1250,927,15,[],0
274128,2180,1881,0,[],0
274129,109,93,49,[],0
274138,2100,1711,1,[],0
274139,800,912,0,[],0
274148,1075,1032,41,[],0
274151,165,162,107,[],0
274153,1120,1017,30,[],0
274160,1165,1060,41,[],0
274166,220,206,378,[],0
274169,235,216,395,[],0
274171,290,195,0,[],0
274172,209,180,0,[],0
274173,160,101,138,[],0
274183,200,155,387,[],0
274184,1200,972,565,[],0
274189,2050,1820,43,[],0
274190,205,205,1,[],0
274196,160,158,9,[],0
274344,235,223,146,[],0
274346,99,101,96,[],0
274350,299,345,24,[],0
274353,299,336,51,[],0
274408,270,233,0,[],0
274423,945,927,0,[],0
274437,135,129,167,[],0
274500,35,35,1398,[],0
274521,39,39,0,[],0
274523,65,62,241,[],0
274580,150,146,33,[],0
274586,265,287,31,[],0
274604,150,151,11,[],0
274613,1800,1458,0,[],0
274769,161,131,0,[],0
274775,205,187,252,[],0
274791,325,314,382,[],0
274864,320,301,68,[],0
274867,320,301,24,[],0
274920,145,143,822,[],0
274921,100,91,0,[],0
274927,100,91,0,[],0
274928,320,292,0,[],0
274929,100,91,0,[],0
274930,100,91,0,[],0
274933,100,91,0,[],0
274934,80,73,0,[],0
274936,80,73,0,[],0
274965,955,870,48,[],0
274985,149,136,0,[],0
274988,149,136,42,[],0
275016,2200,1892,310,[],0
275077,35,32,0,[],0
275128,1800,1548,0,[],0
275198,240,219,31,[],0
275201,250,246,41,[],0
275236,299,252,252,[],0
275241,299,214,360,[],0
275242,36,30,255,[],0
275243,499,457,97,[],0
275244,399,260,156,[],0
275246,199,130,225,[],0
275247,299,214,325,[],0
275251,152,102,551,[],0
275253,175,128,426,[],0
275254,610,580,116,[],0
275258,610,618,0,[],0
275260,1290,1252,73,[],0
275261,1290,1252,42,[],0
275290,210,206,23,[],0
275438,280,241,0,[],0
275439,120,104,97,[],0
275460,46,31,10,[],0
275491,83,87,0,[],0
275574,5,5,0,[],0
275627,1000,810,69,[],0
275767,167,112,0,[],0
275788,192,175,0,[],0
275790,59,54,0,[],0
275802,90,86,0,[],0
275814,165,151,101,[],0
275815,415,357,99,[],0
275816,270,233,50,[],0
275817,435,387,10,[],0
275825,380,414,12,[],0
275922,210,201,262,[],0
275927,210,192,125,[],0
275929,210,192,352,[],0
275987,221,202,0,[],0
275988,253,109,0,[],0
276122,192,175,29,[],0
276123,124,113,101,[],0
276384,45,29,1705,[],0
276385,45,37,3060,[],0
276388,45,29,2355,[],0
276394,30,29,635,[],0
276402,199,182,21,[],0
276413,58,57,0,[],0
276626,85,78,24,[],0
276653,258,148,0,[],0
276661,755,740,0,[],0
276725,130,119,0,[],0
276727,220,201,118,[],0
276728,110,95,0,[],0
276729,220,201,119,[],0
276730,130,119,191,[],0
276755,3229,2298,33,[],0
276756,233,196,216,[],0
276757,180,191,403,[],0
276758,2160,2285,315,[],0
276759,1600,1072,0,[],0
276934,188,141,694,[],0
276958,74,71,0,[],0
276959,74,71,0,[],0
277012,79,64,30,[],0
277019,640,608,0,[],0
277072,285,287,297,[],0
277073,150,151,66,[],0
277088,2880,2333,0,[],0
277094,2880,2621,132,[],0
277101,95,87,484,[],0
277102,190,173,0,[],0
277117,118,108,144,[],0
277119,550,574,24,[],0
277136,86,85,743,[],0
277138,428,313,64,[],0
277139,120,104,99,[],0
277140,375,214,136,[],0
277141,649,435,64,[],0
277142,93,93,564,[],0
277143,295,127,120,[],0
277144,745,254,62,[],0
277148,732,381,39,[],0
277149,732,418,0,[],0
277151,732,381,0,[],0
277152,170,138,236,[],0
277153,170,138,140,[],0
277154,170,138,296,[],0
277157,220,190,107,[],0
277159,220,190,194,[],0
277180,200,166,26,[],0
277181,230,210,24,[],0
277463,510,485,3,[],0
277853,136,130,0,[],0
277866,175,171,8,[],0
277876,50,46,0,[],0
277877,530,520,15,[],0
277878,60,64,19,[],0
277936,399,392,0,[],0
278172,800,648,0,[],0
278285,34,33,58,[],0
278328,85,81,61,[],0
278332,85,81,399,[],0
278340,96,83,0,[],0
278857,300,273,0,[],0
278990,285,260,32,[],0
279022,79,81,140,[],0
279023,79,81,71,[],0
279024,89,81,25,[],0
279025,89,81,17,[],0
279026,79,72,0,[],0
279027,79,72,0,[],0
279031,169,154,0,[],0
279033,169,154,0,[],0
279035,69,63,0,[],0
279037,49,49,0,[],0
279038,190,194,0,[],0
279207,75,72,0,[],0
279324,130,112,38,[],0
279327,175,160,0,[],0
279349,400,387,0,[],0
279351,285,280,0,[],0
279354,120,118,0,[],0
279356,28,26,254,[],0
279367,28,26,333,[],0
279403,107,102,0,[],0
279407,15,15,354,[],0
279581,9200,9200,12,[],0
279587,362,371,120,[],0
279588,78,81,168,[],0
279596,98,110,197,[],0
279649,1700,1139,129,[],0
279783,55,51,42,[],0
279800,145,132,167,[],0
279801,40,37,33,[],0
279803,80,73,328,[],0
279804,95,87,83,[],0
279806,60,55,0,[],0
279807,60,60,20,[],0
279808,65,60,81,[],0
279809,105,96,248,[],0
279812,135,132,39,[],0
279813,70,64,65,[],0
279814,135,123,33,[],0
279815,260,210,58,[],0
279817,30,28,483,[],0
279818,110,110,15,[],0
279819,25,28,270,[],0
279820,145,132,101,[],0
279822,28,26,722,[],0
279823,125,114,130,[],0
279824,135,123,0,[],0
279827,70,64,117,[],0
279828,95,87,41,[],0
279830,80,73,121,[],0
279831,68,62,139,[],0
279833,475,433,142,[],0
279835,475,433,22,[],0
279836,95,87,22,[],0
279837,95,87,0,[],0
279838,95,87,115,[],0
279839,475,433,0,[],0
279849,50,46,55,[],0
279852,48,51,103,[],0
279853,64,66,46,[],0
279856,170,182,22,[],0
279857,50,60,42,[],0
279859,220,201,99,[],0
279860,65,60,42,[],0
279863,60,55,0,[],0
279864,70,78,513,[],0
279866,96,88,0,[],0
279867,90,82,0,[],0
280085,60,60,11,[],0
280154,127,119,202,[],0
280173,78,71,0,[],0
280474,100,91,0,[],0
280665,745,678,0,[],0
280677,125,129,501,[],0
280839,350,319,0,[],0
280840,209,191,0,[],0
280915,220,219,22,[],0
280947,155,151,84,[],0
280949,225,205,122,[],0
280953,85,101,236,[],0
280954,165,151,13,[],0
280964,230,237,19,[],0
280965,375,337,0,[],0
280967,240,219,29,[],0
280970,220,201,0,[],0
280980,1320,1136,0,[],0
281026,20,19,0,[],0
281038,114,119,150,[],0
281039,138,126,23,[],0
281175,290,264,34,[],0
281176,189,163,160,[],0
281185,95,82,0,[],0
281186,299,273,0,[],0
281317,56,38,0,[],0
281366,38,40,1652,[],0
281373,350,333,0,[],0
281374,350,333,0,[],0
281394,205,187,257,[],0
281395,103,94,287,[],0
281397,210,201,184,[],0
281401,130,133,119,[],0
281402,245,243,103,[],0
281404,110,123,206,[],0
281435,130,119,21,[],0
281465,270,246,39,[],0
281485,89,81,0,[],0
281494,55,51,0,[],0
281497,76,92,9008,[],0
281536,61,60,15,[],0
281594,230,219,836,[],0
281671,132,121,0,[],0
281674,149,136,22,[],0
281757,215,187,38,[],0
281872,30,29,503,[],0
282095,85,78,189,[],0
282197,37,39,28,[],0
282210,80,82,217,[],0
282212,75,73,44,[],0
282222,385,378,58,[],0
282274,130,128,0,[],0
282565,49,45,86,[],0
282598,49,45,45,[],0
282600,50,46,157,[],0
282605,300,273,270,[],0
282729,405,401,62,[],0
282869,106,94,57,[],0
282871,131,107,0,[],0
282872,211,190,32,[],0
282875,141,128,89,[],0
282876,109,96,75,[],0
283101,3500,1215,63,[],0
283160,106,91,24,[],0
283165,131,94,13,[],0
283307,128,122,0,[],0
283310,140,128,56,[],0
283426,540,474,17,[],0
283470,75,69,0,[],0
283518,79,72,0,[],0
283522,145,132,114,[],0
283535,130,119,0,[],0
283544,75,69,0,[],0
283554,75,69,0,[],0
283555,160,146,37,[],0
283567,120,108,17,[],0
283572,3480,3167,55,[],0
283706,199,182,137,[],0
283708,120,128,210,[],0
283851,55,63,994,[],0
283890,50,46,0,[],0
283896,50,46,0,[],0
283905,50,46,0,[],0
283907,50,46,0,[],0
283914,50,46,0,[],0
284013,82,75,237,[],0
284028,96,91,0,[],0
284033,55,48,0,[],0
284035,165,142,64,[],0
284038,85,87,170,[],0
284056,60,55,0,[],0
284078,30,25,100,[],0
284087,29,26,7,[],0
284102,220,201,0,[],0
284104,240,219,0,[],0
284137,99,91,0,[],0
284142,99,91,0,[],0
284148,247,225,0,[],0
284193,145,125,0,[],0
284196,140,122,96,[],0
284243,340,352,70,[],0
284247,130,74,48,[],0
284264,65,60,477,[],0
284265,80,54,0,[],0
284268,80,80,177,[],0
284269,75,69,72,[],0
284272,65,60,36,[],0
284277,65,69,308,[],0
284287,75,69,285,[],0
284301,65,69,115,[],0
284304,95,93,237,[],0
284308,65,60,27,[],0
284317,56,55,207,[],0
284319,67,66,190,[],0
284332,67,60,480,[],0
284340,54,56,453,[],0
284344,50,64,252,[],0
284405,273,251,37,[],0
284406,75,72,0,[],0
284408,70,64,65,[],0
284409,70,64,72,[],0
284411,105,96,44,[],0
284413,142,136,179,[],0
284420,330,321,376,[],0
284422,68,67,160,[],0
284429,115,113,122,[],0
284553,100,73,446,[],0
284567,160,108,1136,[],0
284698,82,78,65,[],0
284699,299,252,79,[],0
284709,599,544,37,[],0
284711,149,82,146,[],0
284782,124,118,101,[],0
284783,299,285,0,[],0
284787,75,77,0,[],0
285016,10,10,0,[],0
285138,400,268,333,[],0
285181,150,137,72,[],0
285243,210,192,14,[],0
285250,235,224,497,[],0
285258,75,69,37,[],0
285264,120,110,78,[],0
285409,245,241,64,[],0
285410,198,195,92,[],0
285412,52,51,61,[],0
285420,167,164,2394,[],0
285422,210,196,171,[],0
285609,125,121,57,[],0
285613,132,121,51,[],0
285617,160,160,120,[],0
285621,135,123,0,[],0
285680,190,211,161,[],0
285681,120,110,542,[],0
285704,60,57,347,[],0
286070,2100,1533,0,[],0
286082,35,37,1101,[],0
286135,132,123,240,[],0
286210,370,337,0,[],0
286269,550,587,31,[],0
286270,264,255,49,[],0
286271,120,121,49,[],0
286287,75,74,0,[],0
286393,80,76,104,[],0
286395,30,29,0,[],0
286499,180,146,0,[],0
286536,146,128,37,[],0
286560,75,73,119,[],0
286573,1025,687,0,[],0
286584,250,203,0,[],0
286586,250,223,147,[],0
286591,24,28,88,[],0
286592,35,29,232,[],0
286595,30,25,0,[],0
286596,160,132,362,[],0
286601,160,132,210,[],0
286624,249,227,74,[],0
286642,245,241,0,[],0
286701,245,257,53,[],0
286710,210,192,0,[],0
286711,37,34,0,[],0
286713,72,66,267,[],0
286715,124,113,0,[],0
286730,99,91,17,[],0
286731,210,192,63,[],0
286734,105,101,102,[],0
286739,105,96,0,[],0
286741,399,364,0,[],0
286775,455,392,7,[],0
287005,12,12,288,[],0
287006,48,51,6026,[],0
287166,1730,1696,0,[],0
287197,220,161,0,[],0
287198,370,337,0,[],0
287553,58,53,117,[],0
287579,72,66,0,[],0
287646,135,123,0,[],0
287732,55,51,0,[],0
287856,79,72,473,[],0
287989,305,278,37,[],0
288068,30,30,639,[],0
288139,144,197,10,[],0
288506,150,137,94,[],0
288785,205,187,0,[],0
288789,99,96,207,[],0
288833,135,123,0,[],0
288838,135,123,17,[],0
288840,110,101,55,[],0
288848,100,91,22,[],0
288854,55,51,0,[],0
288861,60,55,0,[],0
288863,105,96,61,[],0
288922,40,40,14,[],0
288925,40,40,1677,[],0
288926,40,40,841,[],0
288927,40,40,917,[],0
288928,40,40,0,[],0
288957,960,912,12,[],0
289080,110,95,4,[],0
289082,199,182,190,[],0
289210,65,60,0,[],0
289213,33,31,0,[],0
289237,305,290,0,[],0
289520,96,78,0,[],0
289526,96,78,85,[],0
289528,96,78,16,[],0
289639,500,405,0,[],0
289656,500,285,0,[],0
289714,78,71,0,[],0
289992,50,48,0,[],0
290004,100,108,16,[],0
290131,275,237,0,[],0
290185,310,314,0,[],0
290188,160,162,7,[],0
290190,80,83,51,[],0
290381,120,114,0,[],0
290383,130,124,0,[],0
290384,63,58,8,[],0
290394,199,196,283,[],0
290485,69,69,166,[],0
290495,199,192,104,[],0
290497,240,219,101,[],0
290501,199,182,98,[],0
290503,199,192,17,[],0
290507,69,63,599,[],0
290593,97,102,140,[],0
290707,40,37,0,[],0
290719,40,37,0,[],0
290727,40,37,0,[],0
290729,200,182,214,[],0
290730,200,182,420,[],0
290750,47,50,247,[],0
290829,97,96,0,[],0
291038,60,55,354,[],0
291044,45,41,207,[],0
291046,65,60,356,[],0
291238,65,62,0,[],0
291244,55,53,0,[],0
291247,55,51,232,[],0
291911,65,67,69,[],0
291946,85,84,121,[],0
292061,170,147,0,[],0
292062,35,35,0,[],0
292064,65,64,0,[],0
292093,170,147,0,[],0
292129,100,86,183,[],0
292168,480,413,0,[],0
292223,160,146,0,[],0
292361,175,160,0,[],0
292388,720,684,0,[],0
292390,720,684,10,[],0
292392,720,684,0,[],0
292394,30,35,0,[],0
292395,30,35,1534,[],0
292396,30,35,1792,[],0
292398,30,35,69,[],0
292401,110,112,53,[],0
292597,699,637,45,[],0
292607,699,637,49,[],0
292610,699,637,55,[],0
292619,800,784,24,[],0
292620,80,79,82,[],0
292626,47,43,187,[],0
292645,85,74,658,[],0
292659,100,108,25,[],0
292767,750,735,0,[],0
293034,345,297,35,[],0
293035,665,572,11,[],0
293260,168,113,0,[],0
293304,80,42,427,[],0
293388,10,10,0,[],0
293396,110,108,0,[],0
293399,50,46,0,[],0
293401,450,410,0,[],0
293402,170,155,0,[],0
293407,120,108,46,[],0
293423,525,478,5,[],0
293630,30,28,0,[],0
293693,77,71,347,[],0
293694,280,160,1260,[],0
293695,110,101,652,[],0
293700,60,55,3507,[],0
293714,80,73,52,[],0
293717,15,15,1765,[],0
293718,15,15,2548,[],0
293755,60,55,0,[],0
293758,70,73,176,[],0
294087,65,51,0,[],0
294222,450,448,183,[],0
294223,220,190,152,[],0
294238,260,251,22,[],0
294445,140,94,1,[],0
294446,120,104,0,[],0
294642,65,60,0,[],0
294729,69,64,443,[],0
294746,133,126,133,[],0
294759,75,78,32,[],0
294895,275,251,57,[],0
294896,425,387,63,[],0
294897,99,91,41,[],0
294904,119,127,29,[],0
294955,1380,1425,34,[],0
294981,225,205,12,[],0
294992,225,205,121,[],0
295224,110,101,26,[],0
295227,91,83,6,[],0
295228,105,96,101,[],0
295229,55,51,26,[],0
295230,91,83,12,[],0
295231,65,60,44,[],0
295232,69,63,42,[],0
295233,69,63,105,[],0
295235,93,85,0,[],0
295236,55,51,66,[],0
295237,69,63,38,[],0
295238,55,51,16,[],0
295239,91,83,14,[],0
295240,95,87,132,[],0
295241,55,51,37,[],0
295242,115,105,103,[],0
295244,105,96,135,[],0
295245,55,51,9,[],0
295246,55,51,78,[],0
295248,55,51,81,[],0
295501,250,251,45,[],0
295516,179,163,42,[],0
295518,179,163,37,[],0
295630,130,129,693,[],0
295652,215,196,16,[],0
295656,70,64,119,[],0
295659,215,196,20,[],0
295661,70,64,58,[],0
295669,199,182,59,[],0
295679,210,192,0,[],0
295687,210,192,20,[],0
295743,40,40,68,[],0
295802,176,172,132,[],0
295812,83,78,535,[],0
295813,42,39,102,[],0
295873,199,200,2,[],0
295874,299,336,28,[],0
295875,179,172,42,[],0
295926,50,46,0,[],0
296072,190,173,0,[],0
296298,35,20,0,[],0
296336,52,48,0,[],0
296341,29,25,0,[],0
296361,485,476,0,[],0
296789,125,114,0,[],0
296791,125,114,62,[],0
297063,249,227,26,[],0
297071,99,91,50,[],0
297077,180,171,30,[],0
297155,149,172,15,[],0
297423,70,47,0,[],0
297424,35,26,0,[],0
297431,30,25,0,[],0
297432,60,49,0,[],0
297433,40,27,0,[],0
297434,80,47,154,[],0
297435,70,47,523,[],0
297436,40,27,0,[],0
297461,150,137,44,[],0
297465,350,319,20,[],0
297467,299,285,88,[],0
297481,299,273,50,[],0
297498,299,273,108,[],0
297511,299,285,40,[],0
297579,180,171,0,[],0
297699,30,28,0,[],0
297720,150,65,405,[],0
297948,199,182,0,[],0
297997,225,205,59,[],0
298058,16,15,0,[],0
298071,65,69,133,[],0
298198,180,182,19,[],0
298200,1125,912,0,[],0
298221,180,164,0,[],0
298245,125,117,0,[],0
298247,122,117,0,[],0
298248,115,94,0,[],0
298249,118,104,26,[],0
298258,415,423,120,[],0
298290,195,178,2430,[],0
298311,125,121,111,[],0
298436,50,49,3023,[],0
298438,35,49,0,[],0
298489,340,228,0,[],0
298681,112,105,12,[],0
298685,55,53,409,[],0
298778,285,271,103,[],0
298943,150,143,170,[],0
298951,240,228,27,[],0
298976,260,237,45,[],0
298980,499,405,191,[],0
298983,899,774,0,[],0
299009,450,365,33,[],0
299025,170,164,78,[],0
299031,650,592,0,[],0
299035,80,73,0,[],0
299129,5,5,71,[],0
299167,120,117,50,[],0
299290,30,28,432,[],0
299410,320,301,51,[],0
299449,80,76,51,[],0
299451,65,69,57,[],0
299464,74,74,336,[],0
299468,48,48,133,[],0
299469,48,48,719,[],0
299669,98,90,115,[],0
299670,105,105,92,[],0
299671,84,82,280,[],0
299714,199,181,12,[],0
299715,140,128,60,[],0
299719,225,219,15,[],0
299904,80,73,8,[],0
300010,645,555,0,[],0
300031,175,128,55,[],0
300219,175,160,0,[],0
300223,699,637,0,[],0
300230,435,396,0,[],0
300279,50,46,0,[],0
300288,495,451,11,[],0
300345,50,46,0,[],0
300440,85,74,167,[],0
300441,425,394,23,[],0
300468,1700,1241,24,[],0
300791,300,273,0,[],0
300847,300,273,0,[],0
301147,1550,1333,0,[],0
301278,135,117,241,[],0
301306,95,86,476,[],0
301309,35,24,0,[],0
301312,40,39,0,[],0
301320,240,195,124,[],0
301324,45,45,0,[],0
301325,45,31,0,[],0
301326,35,26,39,[],0
301331,75,69,0,[],0
301534,1600,1376,0,[],0
301536,1690,1454,0,[],0
301673,120,127,57,[],0
301678,65,60,87,[],0
301968,135,123,0,[],0
301970,75,78,133,[],0
301974,260,237,444,[],0
301976,55,51,69,[],0
301982,120,110,0,[],0
301983,60,55,24,[],0
301985,60,55,0,[],0
301987,310,319,70,[],0
301988,75,69,0,[],0
301990,75,69,64,[],0
302075,215,196,59,[],0
302077,240,228,39,[],0
302078,270,246,21,[],0
302080,215,205,75,[],0
302099,60,55,270,[],0
302121,30,30,31955,[],0
302124,109,100,53,[],0
302127,109,100,149,[],0
302129,109,100,35,[],0
302131,109,100,80,[],0
302138,109,100,305,[],0
302140,225,205,0,[],0
302147,109,100,68,[],0
302150,109,100,90,[],0
302151,79,72,169,[],0
302563,58,50,345,[],0
302571,975,790,2,[],0
302572,1100,891,18,[],0
302574,4000,3240,0,[],0
302576,799,728,0,[],0
302581,225,205,16,[],0
302588,99,81,0,[],0
302590,49,40,0,[],0
302601,64,61,0,[],0
302774,5500,3135,7,[],0
303122,180,146,88,[],0
303124,250,228,8,[],0
303127,180,146,74,[],0
303129,250,228,32,[],0
303137,250,228,79,[],0
303219,250,228,80,[],0
303409,90,87,59,[],0
303412,37,34,1658,[],0
303531,220,201,0,[],0
303767,53,54,478,[],0
303974,205,205,45,[],0
304212,460,364,19,[],0
304377,135,123,10,[],0
304493,114,109,0,[],0
304510,35,33,216,[],0
304511,35,33,390,[],0
304557,1550,1278,7,[],0
304662,20,14,1322,[],0
304663,20,14,964,[],0
304705,1700,1377,56,[],0
304772,150,138,434,[],0
304822,450,455,36,[],0
304853,825,751,0,[],0
304902,10,9,0,[],0
304919,775,706,11,[],0
305018,399,364,0,[],0
305027,249,227,84,[],0
305030,299,273,0,[],0
305200,57,52,289,[],0
305213,70,71,284,[],0
305222,36,39,0,[],0
305224,57,52,145,[],0
305227,49,45,97,[],0
305325,450,410,36,[],0
305370,155,142,999,[],0
305401,99,81,42,[],0
305404,60,49,0,[],0
305538,160,146,247,[],0
