id,name
265707,Thums Up 1.25 L
284699,Aro Printed Tissue Napkin Institutional Pack 100N*4 Packs
320255,Godrej Genteel Liquid Detergent 1Kg(Buy1 Get1 Free)
379057,Amrus Frozen Strawberry Pulp 500 G
398566,Nicotex Mint Plus 2Mg 9'N
