id,cate_id,sub_cate_id
PGN005,15,74
PGN007,15,74
PGN009,15,74
PGN010,15,74
PGN011,15,74
PGN014,15,74
PGN015,15,74
PGN016,15,74
PGN019,15,74
PGN020,15,74
PGN023,15,74
PGN027,15,74
PGN028,15,74
PGN030,15,74
PGN034,15,74
PGN041,15,74
PGN042,15,74
PGN057,15,74
PGN059,15,74
PGN061,15,74
PGN075,15,74
PGN076,15,74
PGN079,15,74
PGN095,15,74
PGN097,15,74
PGN112,15,74
PGN120,15,74
PGN121,15,74
PIG107,15,74
PIG108,15,74
PIG116,15,74
PIG117,15,74
PIG12043,15,74
PIG12203,15,74
PIG12294,15,74
PIG12420,15,74
PIG12613,15,74
PIG12687,15,74
PIG14039,15,74
PIG14041,15,74
PIG164,15,74
PIG248,15,74
PIG273,15,74
PIG316,15,74
PIG737,15,74
PK-1000C,15,74
S96920,15,74
WAT044,15,74
WAT051,15,74
WEL004,15,72
WEL007,15,72
WEL013,15,72
WEL016,15,72
WEL018,15,72
