id,store_id,cover,name,images,original_price,sell_price,discount,kind,cate_id,sub_cate_id,in_home,is_single,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml,descriptions,key_features,disclaimer,exp_date,type_of,in_stoke,rating,total_rating,status,in_offer,variations_types,size,tax_class,tags,hsn_code,brand_id
402578,49,402578.jpeg,Aro Napkin 1ply 100 N,"[""402578.jpeg""]",60,42,30,-1,7,114,1,1,0,0,0,0,1,1,0,0,0,0,,,,20/12/2050,0,1,4,4,1,0,[],0,18,7715|1106|1112,9619,46
412439,49,412439.jpeg,Grocery Sugar 5kg Pack,"[""412439.jpeg""]",275,248,10,1,2,28,1,1,0,0,1,5,0,0,0,0,0,0,,,,20/12/2050,0,1,4,4,1,0,[],0,5,6346|306|1913|942,1702,46
