id,original_price,sell_price,variations_types,in_stoke
393185,30,30,[],1
393186,30,30,[],1
393187,30,30,[],1
394625,250,250,[],0
398812,10,10,[],1
399064,400,389,[],1
400081,29,29,[],1
400546,10,10,[],1
401981,30,30,[],1
402063,20,20,[],1
403203,120,117,[],1
403206,20,20,[],1
403852,20,20,[],1
403854,20,20,[],1
403855,20,20,[],1
403958,740,718,[],1
403961,54,54,[],1
404379,225,219,[],1
404380,225,219,[],1
404386,225,219,[],1
404387,225,219,[],1
404954,60,59,[],1
405266,64,63,[],1
405315,30,30,[],1
405316,30,30,[],1
405317,30,30,[],1
405495,10,10,[],1
405582,350,340,[],1
407187,10,10,[],0
408962,35,35,[],0
408988,205,199,[],1
408989,55,55,[],1
409564,25,24,[],1
410589,150,146,[],1
410598,160,156,[],1
410642,160,156,[],1
410643,425,414,[],1
410644,170,166,[],1
410915,30,30,[],1
410917,30,30,[],1
410919,25,24,[],1
410920,25,24,[],1
411929,95,93,[],1
411931,95,93,[],1
412044,25,25,[],1
412109,35,35,[],1
412110,35,35,[],1
412111,35,35,[],1
412258,40,40,[],1
412274,35,34,[],1
412279,70,69,[],1
412280,70,69,[],1
413531,55,54,[],1
413533,95,93,[],1
413535,45,43,[],1
413536,45,43,[],1
413541,45,43,[],1
413542,45,43,[],1
413543,45,43,[],1
413547,70,69,[],1
413689,50,49,[],1
413691,50,49,[],1
413692,50,49,[],1
413865,63,62,[],1
414018,30,30,[],0
414092,10,10,[],1
414096,30,30,[],1
414234,11,11,[],1
414235,396,384,[],1
414303,250,250,[],0
414319,300,300,[],0
414328,300,300,[],0
415032,60,58,[],1
415041,10,10,[],1
415044,60,59,[],1
415270,140,135,[],1
415272,60,59,[],1
415274,60,59,[],1
415275,50,48,[],1
415276,96,93,[],1
415547,20,20,[],1
415820,30,30,[],0
415821,35,35,[],1
416280,120,117,[],1
416411,50,48,[],1
416538,30,30,[],0
417472,130,120,[],1
417542,30,30,[],1
417547,30,30,[],1
417961,70,69,[],1
418602,10,10,[],1
418603,10,10,[],1
418604,10,10,[],1
418605,15,15,[],1
418777,25,25,[],1
418778,25,25,[],1
418779,25,25,[],1
419229,5,5,[],1
419230,5,5,[],1
419888,5,5,[],1
419937,10,10,[],1
419996,35,35,[],1
421917,35,35,[],1
421919,10,10,[],1
422437,35,35,[],1
422438,35,35,[],1
423741,10,10,[],1
100223,240,233,[],0
102774,280,273,[],1
102830,410,396,[],1
102833,209,202,[],1
102871,570,555,[],1
103246,315,293,[],1
113817,130,127,[],1
118518,406,392,[],1
118572,680,661,[],1
118774,89,87,[],1
130138,1200,1102,[],1
130307,1320,1212,[],1
137936,750,730,[],1
146775,145,141,[],1
146778,130,130,[],0
147738,910,910,[],0
152075,1380,1267,[],1
154171,450,427,[],1
159713,320,315,[],1
180963,2760,2671,[],1
184353,685,667,[],1
186070,250,248,[],1
186077,210,209,[],1
186232,185,184,[],1
197348,144,141,[],0
197351,240,239,[],0
199610,670,574,[],1
206980,223,220,[],1
206981,222,219,[],1
206982,235,231,[],1
226491,650,633,[],1
227052,575,565,[],1
229789,110,107,[],1
229791,100,98,[],1
229793,100,98,[],1
229794,100,98,[],1
229910,110,104,[],1
229912,100,94,[],1
229922,110,104,[],1
229926,105,102,[],1
229930,100,94,[],1
229936,110,104,[],1
229939,115,108,[],1
231187,300,293,[],1
240040,155,153,[],1
240057,258,239,[],1
240061,350,338,[],1
240065,625,603,[],1
240067,295,283,[],1
241695,350,342,[],1
242060,240,237,[],0
246395,240,234,[],0
249581,530,516,[],1
251042,35,35,[],0
251045,35,35,[],1
252164,84,84,[],1
252171,102,102,[],1
252943,257,254,[],1
252947,292,289,[],1
252948,280,272,[],1
252950,510,510,[],0
252982,520,502,[],1
253009,320,315,[],1
253063,1024,1006,[],1
257034,220,206,[],1
257863,33,32,[],1
258391,61,59,[],1
258392,115,110,[],1
258403,580,550,[],1
258415,115,113,[],1
258418,125,125,[],1
258421,315,301,[],1
259032,245,234,[],1
262799,155,149,[],1
262809,925,892,[],1
262811,300,288,[],1
263574,126,124,[],1
263594,65,63,[],1
263599,65,64,[],1
263602,40,39,[],1
263603,140,136,[],1
263606,280,276,[],1
263613,110,108,[],1
263620,35,35,[],1
263642,133,132,[],1
264328,205,195,[],1
264329,180,171,[],1
264435,80,78,[],1
264437,158,156,[],1
264559,65,64,[],1
264565,45,44,[],1
264567,150,148,[],1
265074,28,28,[],0
265682,10,10,[],1
265688,20,20,[],1
265690,40,38,[],1
265692,58,56,[],1
265693,20,20,[],1
265694,38,36,[],1
265696,65,65,[],1
265698,20,20,[],1
265699,68,65,[],1
265701,20,20,[],1
265702,65,65,[],1
265707,65,65,[],1
265708,100,97,[],1
265712,105,87,[],1
265721,35,33,[],1
265722,109,90,[],1
265726,65,61,[],1
265728,105,87,[],1
265729,135,132,[],1
265770,20,20,[],1
265853,115,112,[],1
265876,12,12,[],1
265891,35,34,[],1
266335,100,94,[],1
266531,170,166,[],1
266535,40,38,[],1
266549,60,59,[],1
266579,340,331,[],1
266591,75,74,[],1
266595,70,67,[],1
267222,285,275,[],1
267224,255,249,[],1
267227,270,266,[],1
267231,299,289,[],1
267232,285,285,[],0
267234,299,289,[],1
267237,295,285,[],1
267248,285,283,[],0
267263,299,289,[],1
267266,285,275,[],1
267376,78,77,[],1
267381,155,153,[],1
267384,110,109,[],1
267400,140,138,[],1
267426,80,79,[],1
269603,530,507,[],1
271089,520,511,[],1
271119,15,15,[],1
273491,165,162,[],1
273493,165,162,[],1
273494,550,532,[],1
273496,550,532,[],1
273497,550,532,[],1
273590,1175,1155,[],1
274035,10,10,[],1
274037,10,10,[],1
274791,325,317,[],1
274965,910,910,[],0
275254,580,555,[],1
275258,580,555,[],1
275260,1290,1248,[],1
275261,1240,1201,[],1
276661,755,735,[],1
279596,98,95,[],1
280665,745,708,[],1
281594,210,205,[],1
284429,110,107,[],1
284782,115,112,[],1
284783,299,294,[],0
286624,245,232,[],1
288068,30,30,[],0
288922,40,38,[],1
288925,40,38,[],1
288926,40,38,[],1
288927,40,38,[],1
288928,40,38,[],1
288957,960,856,[],1
290185,290,276,[],1
290188,150,146,[],1
290190,75,73,[],1
292388,720,697,[],1
292390,720,697,[],1
292392,720,697,[],1
292394,30,30,[],1
292395,30,30,[],1
292396,30,30,[],1
292398,30,30,[],1
293396,110,107,[],1
295518,168,160,[],1
297461,145,141,[],1
297465,330,319,[],1
297467,260,252,[],1
297481,260,254,[],1
297498,260,254,[],1
297511,260,252,[],1
298436,50,44,[],1
298438,35,31,[],1
305562,120,117,[],1
305790,350,327,[],1
305792,560,522,[],1
306111,288,288,[],0
307018,630,600,[],1
307984,400,381,[],1
307985,140,136,[],1
309773,390,364,[],1
313466,475,448,[],1
313577,80,74,[],1
313578,960,817,[],1
314285,155,143,[],1
316331,7,7,[],1
316944,380,374,[],0
317131,70,65,[],1
317201,400,378,[],1
319237,95,78,[],1
320300,58,56,[],1
320389,150,144,[],1
321963,545,520,[],1
321964,545,520,[],1
321965,52,51,[],1
322856,210,203,[],1
322858,280,280,[],0
322863,650,639,[],1
322895,35,35,[],1
325576,295,292,[],1
325736,120,120,[],0
326169,120,94,[],1
327083,975,944,[],1
327084,975,944,[],1
329876,480,443,[],1
329877,20,20,[],1
330773,195,194,[],0
331401,960,891,[],1
331402,960,891,[],1
332140,625,592,[],1
332164,40,39,[],1
332167,40,39,[],1
332173,40,39,[],1
332174,40,39,[],1
332175,40,38,[],1
332176,960,830,[],1
332177,960,891,[],1
332178,960,891,[],1
332247,45,44,[],1
332249,285,278,[],1
332251,165,162,[],1
332546,1080,1051,[],1
332555,165,162,[],1
332557,65,64,[],1
332571,195,190,[],1
332577,80,79,[],1
332580,145,142,[],1
332583,375,366,[],1
332586,65,63,[],1
332587,165,154,[],1
332588,65,63,[],1
333193,299,289,[],1
333501,75,73,[],1
333503,195,190,[],1
333505,360,351,[],1
333824,295,273,[],1
335225,270,263,[],1
336254,155,143,[],1
336313,890,866,[],1
336336,600,564,[],1
337000,160,154,[],1
337002,90,87,[],1
337056,125,119,[],1
337711,50,44,[],1
338150,150,144,[],1
338733,270,229,[],1
338737,140,114,[],1
339305,165,159,[],1
339306,165,164,[],0
342445,175,161,[],1
342638,250,238,[],1
342641,235,224,[],1
342830,175,158,[],1
342831,175,168,[],0
343623,20,20,[],1
343625,20,19,[],1
343628,20,19,[],1
344463,105,87,[],1
345034,94,92,[],1
345036,230,225,[],1
345039,88,86,[],1
346547,855,766,[],1
346549,855,810,[],1
346550,855,810,[],1
346554,95,86,[],1
346558,95,93,[],1
346559,95,93,[],1
346561,95,93,[],1
353034,1080,884,[],1
353231,90,81,[],1
353288,90,81,[],1
354112,75,74,[],1
354218,90,90,[],0
354306,350,330,[],1
355217,960,845,[],1
355218,960,886,[],1
356169,175,175,[],0
357179,110,77,[],0
357182,110,109,[],1
357190,20,20,[],1
357240,110,109,[],1
357413,210,210,[],0
357681,290,278,[],1
357847,90,88,[],1
357849,90,88,[],1
357850,90,88,[],1
358788,60,59,[],1
358789,104,101,[],1
359405,20,20,[],1
360361,175,161,[],1
360460,135,130,[],1
362915,240,228,[],1
362916,165,159,[],1
362917,165,159,[],1
363367,385,378,[],1
364591,145,141,[],1
364592,510,484,[],1
365081,288,260,[],1
365676,110,109,[],1
365747,110,109,[],1
365748,20,20,[],1
366484,65,62,[],1
366560,600,564,[],1
366678,149,144,[],1
369167,95,85,[],1
371031,240,233,[],1
371033,300,290,[],1
371113,47,47,[],0
371455,160,160,[],0
371456,195,189,[],1
371458,325,309,[],1
371459,139,135,[],1
372558,120,114,[],1
372614,120,114,[],1
372617,144,138,[],1
372618,120,115,[],1
372673,300,282,[],1
373065,230,214,[],1
373885,20,20,[],1
374024,195,189,[],1
374307,65,62,[],1
374308,65,62,[],1
374314,115,111,[],1
375612,360,336,[],1
375613,560,522,[],1
376648,140,129,[],1
376821,110,102,[],1
377965,310,300,[],1
378037,20,20,[],1
378180,199,196,[],1
379008,20,20,[],1
379009,20,20,[],1
379010,20,20,[],1
379011,20,20,[],1
379941,170,149,[],1
379942,60,52,[],1
379946,375,299,[],1
379948,350,341,[],1
379949,145,119,[],1
379950,455,366,[],1
379983,170,165,[],1
379985,170,170,[],0
379987,95,92,[],1
381332,500,487,[],1
381335,310,310,[],0
381646,470,402,[],1
382019,100,98,[],1
382130,185,182,[],1
383156,1699,1470,[],1
383278,8400,8254,[],0
384053,33,33,[],1
385728,320,313,[],1
385740,125,125,[],1
385741,215,215,[],0
385742,285,285,[],0
385780,75,74,[],1
385781,190,185,[],1
385782,175,174,[],0
385787,135,129,[],1
385788,165,162,[],1
387315,95,92,[],1
387954,30,30,[],1
390057,50,47,[],1
390058,140,140,[],0
390087,500,324,[],1
390088,500,371,[],1
391668,120,118,[],1
391756,325,314,[],1
392686,300,284,[],1
393018,22,22,[],0
393019,10,10,[],0
393023,120,116,[],1
393049,10,10,[],1
393051,10,10,[],1
393057,40,39,[],1
393059,10,10,[],1
393063,10,10,[],1
393064,10,10,[],1
394056,360,323,[],1
394080,300,288,[],1
395300,480,468,[],1
395308,720,697,[],1
395325,480,459,[],1
395338,1200,1200,[],0
395420,560,547,[],1
395422,720,634,[],1
397630,110,109,[],0
397631,40,39,[],1
397632,110,110,[],0
397637,120,119,[],0
397640,110,110,[],0
397702,45,44,[],1
397704,45,44,[],1
398014,255,249,[],1
398015,135,133,[],1
400645,60,59,[],1
400824,635,598,[],1
400830,288,272,[],1
401819,120,118,[],1
402526,95,91,[],1
402529,60,59,[],1
403833,75,66,[],1
403853,20,20,[],1
405853,650,628,[],1
405855,170,162,[],1
405856,88,86,[],0
405891,230,221,[],1
406002,120,117,[],1
407522,120,95,[],1
408277,600,600,[],0
408279,600,571,[],1
408280,600,571,[],1
408819,125,119,[],1
408820,135,128,[],1
408948,50,49,[],1
408949,50,49,[],1
408950,50,49,[],1
408965,50,49,[],1
411331,30,29,[],1
411332,35,33,[],1
411333,10,10,[],1
411334,10,10,[],1
411341,40,39,[],1
411351,30,29,[],1
411357,20,20,[],0
411358,20,20,[],1
411361,20,20,[],1
411366,30,29,[],1
411367,30,29,[],1
411368,30,29,[],1
411580,765,744,[],1
412099,179,173,[],1
412666,288,279,[],1
412745,60,59,[],1
413962,40,39,[],1
413963,40,39,[],1
413964,40,39,[],1
413965,40,39,[],1
415296,10,10,[],1
415728,130,128,[],1
418720,150,145,[],1
422278,252,250,[],0
279819,25,24,[],1
100012,100,98,[],1
101263,90,88,[],1
101306,65,64,[],1
101316,74,72,[],1
101401,100,95,[],1
101489,115,113,[],1
102083,120,115,[],1
102093,72,69,[],1
102102,75,74,[],1
102533,1200,1179,[],1
102569,30,30,[],1
102607,70,68,[],1
102609,70,68,[],1
102610,70,68,[],1
102745,20,20,[],1
102750,20,20,[],1
102753,20,20,[],1
102761,20,20,[],1
102764,20,20,[],1
103683,135,132,[],1
103730,60,59,[],1
103909,120,118,[],1
104179,150,142,[],1
104269,50,49,[],1
104271,50,49,[],1
118544,120,117,[],1
118606,120,114,[],1
119705,165,163,[],1
119709,150,148,[],1
119711,160,158,[],1
122350,175,175,[],0
122620,180,174,[],1
122644,205,198,[],1
122650,170,170,[],0
123659,55,55,[],0
133571,240,234,[],1
135463,125,119,[],1
137385,186,178,[],1
137623,72,69,[],1
140466,282,268,[],1
145130,1152,1100,[],1
146378,85,73,[],1
146514,299,294,[],1
148392,20,20,[],1
149829,60,60,[],1
152450,147,144,[],1
153122,120,117,[],1
156639,160,130,[],1
157375,225,214,[],1
159705,320,315,[],1
161622,450,427,[],1
161623,450,427,[],1
163055,94,84,[],1
163056,153,140,[],1
163810,312,294,[],1
163920,150,142,[],1
163921,150,142,[],1
165939,199,193,[],1
167814,120,115,[],1
169899,50,49,[],1
171651,183,177,[],1
172206,165,160,[],1
174253,70,68,[],1
174549,342,336,[],1
175118,145,141,[],1
175374,432,432,[],0
177140,435,435,[],0
177150,285,274,[],1
177155,245,235,[],1
177181,200,192,[],1
177307,399,395,[],0
181156,180,180,[],0
181594,320,315,[],1
185568,160,156,[],1
188077,150,142,[],1
188078,150,142,[],1
188079,150,142,[],1
188080,150,142,[],1
188081,150,150,[],0
188082,150,142,[],1
192941,170,165,[],1
205716,50,50,[],0
205717,45,45,[],0
205718,45,45,[],0
205990,320,302,[],1
205991,320,311,[],0
206407,60,58,[],1
206408,60,58,[],1
206416,120,117,[],1
206429,130,127,[],1
206433,120,117,[],1
208345,195,189,[],1
213576,249,225,[],1
214515,150,146,[],1
216871,60,58,[],1
216877,30,30,[],1
221404,575,565,[],1
221409,575,565,[],1
221410,575,565,[],1
221412,320,315,[],1
221429,320,315,[],1
226990,65,61,[],1
229744,119,117,[],1
229853,125,123,[],1
230634,60,59,[],1
231206,120,115,[],1
233753,110,107,[],1
235168,99,98,[],1
236520,60,59,[],1
236544,480,468,[],0
237218,150,144,[],1
238341,20,20,[],1
238380,20,20,[],1
240147,650,621,[],1
240155,640,612,[],1
249061,175,171,[],1
249062,129,127,[],1
249362,60,58,[],1
249369,20,20,[],1
249449,225,220,[],0
249452,225,220,[],0
251011,210,203,[],1
251018,45,44,[],1
251020,95,93,[],1
251021,125,125,[],0
251026,140,137,[],1
251033,140,137,[],1
251149,140,137,[],1
253860,630,602,[],1
256045,400,379,[],1
257382,175,170,[],1
257852,45,43,[],1
257853,45,43,[],1
257859,40,39,[],1
258053,190,185,[],1
258181,130,127,[],1
258588,50,48,[],1
258599,190,184,[],1
258600,190,184,[],1
258601,190,184,[],1
258602,175,170,[],1
258604,105,101,[],1
260354,65,55,[],1
260422,90,88,[],1
260424,90,88,[],1
260427,90,88,[],1
260429,90,88,[],1
260430,90,88,[],1
260432,90,88,[],1
260433,90,88,[],1
260434,95,92,[],1
260435,90,88,[],1
260439,90,88,[],1
260598,140,134,[],1
261339,150,144,[],1
261515,325,308,[],1
261653,70,65,[],1
263120,32,32,[],1
263122,55,54,[],1
263124,45,44,[],1
263125,30,30,[],1
263126,50,49,[],1
263128,35,34,[],1
263129,47,46,[],1
263363,94,92,[],1
263367,92,90,[],1
263368,94,92,[],1
263369,120,117,[],1
263515,80,78,[],1
263521,46,45,[],1
263524,68,65,[],1
263575,65,63,[],1
263586,20,20,[],1
263593,30,30,[],1
263597,60,58,[],1
263654,25,24,[],1
264453,34,33,[],1
264454,80,78,[],1
264456,95,92,[],1
264460,46,44,[],1
264461,50,48,[],1
264465,60,59,[],1
264466,60,59,[],1
264468,30,30,[],1
264513,25,25,[],1
264589,45,44,[],1
264595,25,25,[],1
264597,32,32,[],1
264601,42,41,[],1
264980,60,59,[],1
264981,72,69,[],1
264982,60,59,[],1
264983,60,59,[],1
265381,100,98,[],1
265930,25,25,[],1
265939,31,31,[],1
265940,75,73,[],1
265941,31,31,[],1
265942,70,68,[],1
265943,92,90,[],1
265947,80,76,[],1
265948,42,41,[],1
265950,52,51,[],1
265951,120,120,[],0
265953,130,126,[],1
265954,125,121,[],1
265956,50,49,[],1
265957,130,126,[],1
265959,120,117,[],1
265960,52,51,[],1
265961,50,49,[],1
265962,52,51,[],1
265963,52,51,[],1
265965,195,189,[],1
265966,105,102,[],1
265967,130,126,[],1
265968,55,54,[],1
265970,70,68,[],1
265971,76,74,[],1
265978,16,16,[],1
265979,120,117,[],1
265980,110,107,[],1
265983,110,107,[],1
265987,135,130,[],1
265991,110,107,[],1
265994,99,96,[],1
265997,99,96,[],1
265998,110,107,[],1
266000,100,97,[],1
266005,65,64,[],1
266006,130,126,[],1
266009,150,145,[],1
266010,150,145,[],1
266011,130,126,[],1
266014,50,49,[],1
266015,90,88,[],1
266016,90,88,[],1
266017,90,89,[],1
266018,115,112,[],1
266056,62,62,[],1
266057,62,62,[],1
266071,24,24,[],1
266096,94,93,[],1
266101,102,101,[],1
266103,115,114,[],1
266105,107,106,[],1
266109,96,95,[],1
266112,72,72,[],1
266122,77,75,[],1
266151,45,45,[],1
266156,240,232,[],1
266157,15,15,[],1
266160,12,12,[],1
266162,44,44,[],1
266165,24,24,[],1
266170,28,28,[],1
266283,130,126,[],1
266286,22,22,[],1
266291,27,26,[],1
266292,63,62,[],1
266293,80,78,[],1
266294,60,59,[],1
266323,66,65,[],1
266419,100,100,[],0
266421,112,109,[],1
266428,50,49,[],1
266429,40,39,[],1
266437,25,25,[],1
266439,99,97,[],1
266474,77,76,[],1
266541,99,97,[],1
266543,68,67,[],1
266545,60,59,[],1
266547,20,20,[],1
266555,105,103,[],1
266557,55,55,[],1
266560,55,55,[],1
266570,105,103,[],1
266577,155,149,[],1
267156,40,39,[],1
267157,40,39,[],1
267256,75,73,[],1
267345,40,39,[],1
267346,40,39,[],1
267347,40,39,[],1
267349,30,30,[],1
267392,24,24,[],1
268315,85,85,[],0
268653,45,43,[],1
268654,19,19,[],1
268686,49,48,[],1
268690,89,86,[],1
268691,207,195,[],1
268700,320,312,[],1
268978,60,59,[],1
269234,85,83,[],1
269606,30,30,[],1
269608,22,22,[],1
270026,100,98,[],1
270030,50,49,[],1
270080,60,60,[],0
270378,30,30,[],1
270484,35,34,[],1
270486,70,67,[],1
270508,60,59,[],1
270509,55,55,[],1
270510,60,59,[],1
270512,60,59,[],1
270514,32,32,[],1
270516,55,55,[],1
270522,55,55,[],1
270545,15,15,[],1
270546,15,15,[],1
270616,70,67,[],1
270623,105,105,[],0
270633,115,113,[],1
270634,220,214,[],1
270726,60,58,[],1
270727,120,115,[],1
270729,120,115,[],1
270743,60,60,[],0
270891,60,58,[],1
270896,150,145,[],1
271205,75,74,[],1
271240,125,125,[],0
271675,60,60,[],1
272753,720,717,[],0
273005,25,25,[],0
273489,350,350,[],0
273808,99,97,[],1
273809,195,190,[],1
273864,40,39,[],1
274864,315,299,[],1
274867,315,299,[],1
274921,100,94,[],1
274927,100,94,[],1
274928,320,320,[],0
274929,100,94,[],1
274930,100,94,[],1
274933,100,94,[],1
274934,80,76,[],1
274936,80,76,[],1
274985,149,142,[],1
274988,149,142,[],1
275077,35,35,[],0
275198,190,184,[],1
276384,45,33,[],1
276385,45,38,[],1
276388,45,33,[],1
276394,30,27,[],1
276413,58,58,[],1
277180,200,194,[],1
277181,230,222,[],1
277866,175,170,[],1
277876,50,49,[],1
279022,79,77,[],1
279023,79,77,[],1
279024,89,87,[],1
279025,89,87,[],1
279026,79,79,[],0
279037,49,49,[],0
279038,150,141,[],1
279207,75,75,[],0
279324,130,120,[],1
279327,175,168,[],1
279349,340,320,[],1
279351,285,285,[],0
279354,120,120,[],1
279356,25,24,[],1
279367,25,24,[],1
279403,107,105,[],1
279407,15,15,[],1
280474,100,95,[],1
280915,220,213,[],1
280967,220,213,[],1
280970,220,215,[],0
281026,20,20,[],1
281674,149,144,[],1
282565,49,47,[],1
282598,49,47,[],1
282869,106,94,[],1
282872,202,179,[],1
282875,128,114,[],1
282876,106,94,[],1
283160,99,91,[],1
283165,99,91,[],1
283307,125,121,[],1
283310,118,115,[],1
283470,75,72,[],1
283890,50,48,[],1
283896,50,48,[],1
283905,50,49,[],1
283907,50,48,[],1
283914,50,48,[],1
284035,165,153,[],1
284056,60,59,[],1
284102,190,180,[],1
284104,225,214,[],1
284137,99,97,[],1
284142,99,98,[],1
284148,247,239,[],1
284193,145,132,[],1
284196,120,105,[],1
284247,130,105,[],1
284405,267,258,[],1
284406,75,73,[],1
284408,70,68,[],1
284409,70,68,[],1
284411,100,95,[],1
285138,400,329,[],1
285258,75,72,[],1
286082,35,34,[],1
286584,250,216,[],1
286586,250,216,[],1
286591,28,28,[],1
286592,30,27,[],1
286595,30,27,[],1
286596,150,122,[],1
286601,150,122,[],1
287005,12,12,[],1
287006,46,45,[],1
287646,135,130,[],1
288506,150,146,[],1
288833,110,107,[],1
288838,115,110,[],1
288840,110,107,[],1
288848,85,83,[],1
288854,55,54,[],1
288861,60,59,[],1
288863,99,96,[],1
289237,300,300,[],0
291238,65,65,[],0
291244,55,54,[],1
291247,55,54,[],1
292223,160,152,[],1
293388,10,10,[],1
293630,30,30,[],1
293717,15,15,[],1
293718,15,15,[],1
293755,60,59,[],1
294904,140,136,[],1
294955,1270,1235,[],1
295224,110,108,[],1
295227,91,89,[],1
295229,55,54,[],1
295230,91,89,[],1
295232,69,66,[],1
295233,69,66,[],1
295235,93,91,[],1
295236,55,54,[],1
295237,69,66,[],1
295238,55,54,[],1
295239,91,89,[],1
295240,95,93,[],1
295241,55,54,[],1
295242,115,113,[],1
295244,105,103,[],1
295245,55,54,[],1
295246,55,54,[],1
295248,55,54,[],1
295630,130,120,[],1
295652,215,207,[],1
295659,215,207,[],1
295669,199,192,[],1
295679,210,201,[],1
295687,210,201,[],1
295743,37,37,[],1
296298,35,34,[],1
297579,175,175,[],0
297699,30,30,[],1
298245,125,110,[],1
298247,112,99,[],1
298248,115,102,[],1
298685,55,54,[],1
299035,80,80,[],0
299290,25,25,[],1
299449,105,103,[],1
299451,65,64,[],1
300279,50,49,[],1
300345,50,48,[],1
301331,75,75,[],0
302099,60,59,[],1
302121,30,30,[],1
302124,109,107,[],1
302127,109,107,[],1
302129,109,106,[],1
302131,109,107,[],1
302140,225,220,[],1
302150,109,107,[],1
302151,89,85,[],1
303122,180,171,[],1
303124,250,238,[],1
303127,180,171,[],1
303129,250,238,[],1
303137,250,238,[],1
303219,250,238,[],1
304212,440,425,[],1
304510,35,35,[],1
304511,35,35,[],1
305595,240,232,[],1
305596,240,232,[],1
305893,190,180,[],1
305895,175,167,[],1
305897,75,72,[],1
306260,15,15,[],1
307560,285,275,[],1
307561,285,275,[],1
307724,359,350,[],0
307727,599,516,[],1
308049,15,15,[],1
308108,49,47,[],1
308122,205,200,[],1
308291,45,33,[],1
308368,30,27,[],1
308370,30,27,[],1
308467,15,15,[],0
308568,25,25,[],1
308575,25,25,[],1
308585,25,25,[],0
308590,30,30,[],1
308595,25,25,[],1
308597,40,39,[],1
308599,25,25,[],1
308709,210,205,[],1
308710,190,188,[],0
308715,210,205,[],1
308720,160,156,[],1
309153,100,96,[],1
310182,11,11,[],1
310897,186,186,[],0
310941,186,186,[],0
311012,45,45,[],0
311607,65,64,[],1
311608,120,117,[],1
311782,195,189,[],1
312568,40,39,[],1
313967,30,30,[],1
314025,30,30,[],1
314027,30,30,[],1
314030,35,35,[],1
314040,30,30,[],1
314134,99,96,[],1
314517,15,15,[],1
314538,304,269,[],1
314904,120,117,[],1
314914,165,160,[],1
314915,160,155,[],1
315451,180,174,[],1
316089,149,142,[],1
316249,160,156,[],1
316329,135,132,[],1
316422,560,531,[],1
317804,240,234,[],1
317851,100,94,[],1
318057,70,69,[],0
318062,190,188,[],0
319054,100,95,[],1
319067,100,95,[],1
319692,399,393,[],1
319695,290,280,[],1
319697,360,342,[],1
319721,85,83,[],1
319722,85,83,[],1
319729,25,24,[],1
320287,85,83,[],1
320395,60,59,[],1
320462,215,210,[],1
320559,80,80,[],0
320943,30,30,[],1
321685,30,30,[],1
321894,30,30,[],1
321896,50,49,[],1
321897,25,25,[],1
321904,50,49,[],1
321917,50,49,[],1
321929,120,118,[],1
321929CB,240,207,[],0
322016,640,607,[],1
322034,30,30,[],1
322794,30,30,[],1
322795,30,30,[],1
322797,30,30,[],1
323065,99,96,[],1
323573,110,110,[],0
324019,60,58,[],1
324021,60,58,[],1
324099,35,33,[],1
324644,285,278,[],1
324645,205,200,[],1
325184,70,70,[],0
325185,50,49,[],1
325186,70,70,[],0
325189,70,70,[],0
325207,75,72,[],1
325212,80,80,[],1
326420,20,20,[],1
326567,140,135,[],1
326594,25,25,[],1
326595,33,33,[],1
326596,33,33,[],1
326598,25,25,[],1
326599,33,33,[],1
326600,33,33,[],1
326603,25,25,[],1
326605,10,10,[],1
326778,10,10,[],1
326782,10,10,[],1
326783,10,10,[],1
326784,10,10,[],1
326785,10,10,[],1
328467,60,59,[],1
328562,120,117,[],1
328565,180,175,[],1
328917,114,111,[],1
330190,65,64,[],1
330192,45,43,[],1
330193,45,43,[],1
330535,480,456,[],1
330948,115,113,[],1
331100,595,585,[],1
331105,599,589,[],1
331108,575,565,[],1
331111,575,565,[],1
331383,30,30,[],0
331541,40,39,[],1
332207,75,73,[],1
332210,170,147,[],1
332212,75,72,[],1
332219,75,73,[],1
332233,139,134,[],1
332350,150,145,[],1
332373,60,59,[],1
332399,60,58,[],1
332520,100,95,[],1
332524,100,100,[],0
332529,100,95,[],1
332638,60,59,[],1
332690,60,58,[],1
332696,60,58,[],1
332697,60,58,[],1
332706,60,59,[],1
332712,60,58,[],1
332738,60,59,[],1
333044,140,137,[],1
333101,50,49,[],1
333122,100,98,[],1
333176,60,59,[],1
333184,50,50,[],0
333346,145,142,[],1
333347,205,200,[],1
333349,310,302,[],1
333401,750,747,[],0
333586,600,600,[],0
333820,100,90,[],1
333826,220,157,[],1
333927,60,58,[],1
333930,60,58,[],1
333932,60,58,[],1
333934,33,33,[],1
334089,200,190,[],1
334089CB,400,280,[],0
334093,199,196,[],1
334093CB,398,280,[],0
334213,33,33,[],1
334379,225,212,[],1
334525,210,207,[],1
334537,55,54,[],1
334544,55,54,[],1
334553,55,53,[],1
334556,210,207,[],1
334621,120,116,[],1
334624,169,164,[],1
334626,169,164,[],1
334665,78,74,[],1
334778,600,579,[],1
335110,99,98,[],1
335114,99,96,[],1
335288,180,174,[],1
335479,720,701,[],0
335516,110,105,[],1
335555,75,73,[],1
335556,75,73,[],1
335566,750,747,[],0
335733,320,308,[],1
335737,320,308,[],1
335872,80,78,[],1
336183,50,49,[],1
336185,50,49,[],1
336277,20,20,[],1
336321,300,282,[],1
336429,169,162,[],1
336430,310,305,[],1
336509,720,708,[],1
336866,960,923,[],1
336867,960,923,[],1
337064,50,50,[],0
337184,49,47,[],1
337189,130,127,[],1
337383,110,109,[],1
337622,75,73,[],1
