id,name,status,sub_cate_id
14822,ruchi gold vanaspati 1ltr,1,140
14823,ruchi gold vanaspati 500ml,1,140
14824,dalda vanaspati  1ltr pouch,1,140
14825,sunthi enne,1,140
14826,adarak tel,1,140
14827,lamp oil,1,140
14828,lamp oil 1ltr,1,140
14829,lamp oil 500ml pouch,1,140
14830,gingelly oil 1ltr pack,1,140
14831,gingelly oil 500ml pouch,1,140
14832,safflower oil,1,140
14833,24 mantra organic safflower oil,1,140
14834,oleev in sunflower oil,1,140
14835,oleev active 5ltr can,1,140
14836,oleev active oil 1ltr,1,140
14837,oleev healthy oil 1lltr,1,140
14838,oleev healthy oil 5lltr,1,140
14839,oleev healthy oil 1ltr pouch,1,140
14840,oleev healthy oil 5lltr can,1,140
14841,oleev smart oil 1lltr,1,140
14842,oleev smart oil 5lltr,1,140
14843,oleev smart oil 1ltr pouch,1,140
14844,oleev smart oil 5lltr can,1,140
14845,fortune pro sugar oil,1,140
14846,fortune pro sugar oil 1ltr,1,140
14847,oleev active 5ltr,1,140
14848,fortune pro sugar oil 1ltr pouch,1,140
14849,fortune pro sugar oil 1ltr pack,1,140
14850,cardialife oil 1ltr pouch,1,140
14851,cardia life oil,1,140
14852,cardia life oil 1ltr,1,140
14853,castor oil,1,140
14854,castor oil 500ml,1,140
14855,castor oil 500ml pouch,1,140
14856,cool castor oil,1,140
14857,haralenne,1,140
14858,soya oil ,1,140
14859,soya bean oil,1,140
14860,soya oil 1ltr,1,140
14861,soya oil ltr pack,1,140
14862,fortune soya oil 1ltr pouch,1,140
14863,fortune soya oil ,1,140
14864,fortune soya oil pack,1,140
14865,coconut oil for cooking,1,140
14866,coconut oil for cooking 500ml,1,140
14867,coconut oil for cooking 1ltr,1,140
14868,sundrop soya oil 1ltr,1,140
14869,sundrop soya oil 1ltr pack,1,140
14870,sundrop superlite oil 1ltr,1,140
14871,sundrop superlite oil 1ltr pack,1,140
14872,sundrop superlite oil 1ltr pouch,1,140
14873,sunpure health oil,1,140
14874,sunpure health oil 1ltr pouch,1,140
14875,sunpure cooking oil,1,140
14876,saffola total pro,1,140
14877,saffola total pro edible refined oil,1,140
14878,saffola total pro edible refined oil 1ltr,1,140
14879,saffola total pro edible refined oil 5ltr,1,140
14880,saffola total refined cooking oil,1,140
5765,sprite 250ml,1,35
5766,thums up 1.75l,1,35
5767,bingo mad angles,1,43
5768,bingo tedhe medhe,1,43
5769,doritos nacho cheese,1,43
5770,doritos sweet chilly ,1,43
5771,garden mini bhakarwadi,1,43
5772,garden nylon sev 140g,1,43
5773,grb butter muruku 135g,1,43
5774,grb ribbon pakoda 135g,1,43
5775,grb town bus madras mixture 900g,1,43
5776,grb town bus ompudi 20g pack of 12,1,43
5777,lays maxx barbeque flavour ,1,43
5778,mr makhana raw makhana 100g,1,43
5779,mr makhana raw makhana 200g,1,43
5780,mr makhana cheezy peezy 25g,1,43
5781,mr makhana himalayan salt & pepper 75g,1,43
5782,mr makhana pickle tickle 25g,1,43
5783,naturals gulkand shahi paan 100g,1,43
5784,naturals hygienic pani puri 200g,1,43
5785,naturals meetha amla 100g,1,43
5786,naturals meethi imli 100g,1,43
5787,naturals mahabaleshwar channa 200g,1,43
5788,naturals roasted yellow channa 200g,1,43
5789,too yumm karare chilli achari 80g,1,43
5790,too yumm karare munchy masala 80g,1,43
5791,too yumm karare noodle masala 80g,1,43
5792,too yumm potato stix aloo chat 75g,1,43
5793,too yumm rings masala magic 12g,1,43
5794,too yumm rings tomato twist 12g pack of 12,1,43
5795,too yumm rings tomato twist 75g,1,43
5796,too yumm sour cream & onion 25g pack of 12,1,43
5797,top garden paprika pumpkin 30g,1,43
5798,top garden salted sunflower 30g,1,43
5799,top graden salted pampkin 30g,1,43
5800,woot woot straws zingy curry 27g,1,43
5801,aro 3d traingle frymes 200g,1,101
5802,aro fryums combo 450g,1,101
5803,aro cereal pellets 3d sixer 200g,1,101
5804,iyers sago sandige 120g,1,101
5805,shareat fryeat potato pellets 1kg,1,101
5806,dnv birthday combo papad 600g,1,101
5807,mtr 3 minutes breakfast sevian upma 65g,1,39
5808,chings tomato oats soup 70g,1,101
5809,chings manchow noodles soup 72g,1,101
5810,knorr sweet corn chicken soup 42g,1,101
5811,knorr manchow noodle soup 46g,1,101
5812,knorr sweet corn vegitable soup 44g,1,101
5813,knorr hot & sour vegitable soup 43g,1,101
5814,knorr thick tomato soup 53g,1,101
5815,knorr tomato chatpata soup 14g,1,101
5816,knorr mixed vegetable soup 10g,1,101
5817,knorr hot & sour veg 11g,1,101
5818,knorr manchow veg cup a soup 12g,1,101
5819,chings tomato instant soup 16g,1,101
5820,chings mix veg instant soup 15g,1,101
5821,knorr lime seasoning powder 500g,1,101
5822,b natural guava 125ml,1,35
5823,b natural guava 180ml,1,35
5824,bindu fizz jeera masala 2l,1,37
5825,bindu fizz jeera masala 600ml pack of 24,1,37
5826,bisleri club soda extra power 750ml,1,34
5827,budweiser beats energy drink 250ml can,1,34
5828,coca cola coke zero sugar 300ml can,1,34
5829,coca cola original taste,1,34
5830,fanta orange flavour 250ml,1,35
5831,fanta orange flavour 250ml pack of 28,1,35
5832,fanta orange flavoured 1.75l,1,35
5833,fizzinga jeera 1.5l,1,34
5834,fizzinga jeera 600ml,1,34
5835,fizzinga junior apple 200ml,1,35
5836,fizzinga junior lemon 200ml,1,35
5837,fizzinga junior orange 200ml,1,35
5838,fizzinga lemon 1.5l,1,35
5839,fizzinga orange 1.5l,1,35
5840,kingfisher black current 300ml can,1,34
5841,kingfisher ginger & lime 300ml glass bottle,1,34
5842,kingfisher lemon flavour  300ml glass bottle,1,34
5843,kingfisher mint & lime 300ml glass bottle,1,34
5844,kingfisher strawberry cranberry 300ml,1,34
5845,kinley with minerals 1l,1,37
5846,mirinda orange flavour 750ml,1,35
5847,monster energy 350ml can,1,35
5848,paper boat apple 150ml,1,35
5849,paper boat lychee 150ml,1,35
5850,paper boat orange 150ml,1,35
5851,paper boat slurpy mango 150ml,1,35
5852,paper boat swing tasty apple 150ml,1,35
5853,paper boat swing yummy gauva 150ml,1,35
5854,pepsi 2.25l pack of 9,1,34
5855,pepsi 250ml pack of 30,1,34
5856,pepsi 750ml,1,34
5857,pepsi 750ml pack of 24,1,34
5858,raw pressery pomegranate 1l,1,35
5859,raw pressery pomegranate 250ml,1,35
5860,raw pressery valencia orange 1l,1,35
5861,raw pressery valencia orange 250ml,1,35
5862,red bull energy drink 350ml pack of 24,1,34
5863,red bull the yellow edition energy drink 250ml can,1,34
5864,tendo almond milk 330ml,1,34
5865,tendo walnut milk 330ml,1,34
5866,tropicana litchi delight 1l,1,35
5867,tropicana mango delight 200ml,1,35
5868,tropicana orange delight 200ml,1,35
5869,tropicana pomegranate delight 200ml,1,35
5870,medley,1,40
5871,lalpan,1,36
5872,eighty,1,26
5873,dry dates,1,26
5874,mix dry fruits,1,26
5875,dalda,1,140
5876,ever clean,1,45
5877,st ives,1,49
5878,complain,1,99
5879,junior holicks,1,99
5880,goeld samosa 400g,1,103
5881,medley chocolates 131g,1,40
5882,snickers gift box 152g,1,40
5883,nescafe sunrise 240ml,1,98
5884,rioba coffee with chicory 50g ,1,98
5885,continental south blend 200g,1,98
5886,levista instant coffee strong 200g,1,98
5887,levista filter coffee chicory 200g,1,98
5888,levista filter chicory coffee 200g,1,98
5889,fine life premium tea 500g,1,36
5890,lalpan gold assam tea cartoon 250g,1,36
5891,marvel premium tea 1kg,1,36
5892,marvel tea red 250g,1,36
5893,wagh bakri instant turmeric latte 110g,1,36
5894,tata tea gold care 250g ct,1,36
5895,tata tea gold care 500g ct,1,36
5896,tetley original tea 25 tea bags,1,36
5897,twinings classics earl grey tea 100 tea bags ,1,36
5898,twinings english breakfast tea 100 tea bags ,1,36
5899,twinings fruit flavoured lemon tea 100 tea bags ,1,36
5900,twinings origins darjeeling tea 100 tea bags ,1,36
5901,twinings camomile delicate & calming 25 tea bags,1,36
5902,twinings pure green tea 100 tea bags,1,36
5903,wagh bakri gold super premium dust tea 100g,1,36
5904,wagh bakri green tea honey lemon 25 tea bags ,1,36
5905,wagh bakri green tea shudh kahwa 25 tea bags,1,36
5906,wagh bakri green tea tulsi 25 tea bags ,1,36
5907,wagh bakri instant elaichi tea 140g ct,1,36
5908,wagh bakri instant masala tea 140g,1,36
5909,wagh bakri strong leaf tea 1kg,1,36
5910,goeld vegitable samosa 400g,1,103
5911,goeld garlic naan 240g,1,103
5912,catch sabji masala 100g,1,27
5913,catch garlic paste 100g,1,27
5914,catch tamarind paste 100g,1,27
5915,nutraj daily walnut kernels 500g,1,26
5916,nutraj arabian premium dates 500g,1,26
5917,eighty 7 figs 200g,1,26
5918,regency walnut inshell 1kg,1,26
5919,dry date 500g,1,26
5920,nutraj super food mix 200g,1,26
5921,raisin 250g,1,26
5922,pista salted 250g,1,26
5923,mix dry fruits 500g,1,26
5924,cashew 250g,1,26
5925,cashew 2pc 250g,1,26
5926,nutraj daily cashew nuts 500g,1,26
5927,fine life olive oil extra light 2l jar,1,140
5928,oleev extra virgin olive oil 500ml,1,140
5929,oleev extra virgin olive oil 1l,1,140
5930,dalda refined sunflower oil 5l jar,1,140
5931,parle chatkeens bhujia sev 1kg,1,43
5932,aro tissue paper napkin 100 pulls 2ply,1,114
5933,ever clean all in 1 sanitizer citrus fresh 500ml,1,45
5934,ever clean sanitizer citrus fresh 50ml,1,45
5935,ever clean sanitizer 500ml,1,45
5936,ever clean sanitizer yummy berry 50ml ,1,45
5937,st ives collagen elastin body lotion 200ml,1,49
5938,st ives avocado body lotion 200ml,1,49
5939,st ives shea butter body lotion 200ml,1,49
5940,fine life mixed fruit jam 500g pack of 2,1,44
5941,vlcc dandruff with orange oil & lemon oil 350ml,1,48
5942,dabur honey squeezy 400g,1,44
5943,dabur honey squeezy 225g,1,44
5944,metro chef wheat semolina pasta fusilli 500g,1,41
5945,metro chef wheat semolina pasta gomiti 500g,1,41
5946,boost nutrition drink 15g pack of 24 sachet,1,99
5947,boost nutrition drink 500g refill,1,99
5948,boost nutrition drink 7g pack of 18 sachet,1,99
5949,complain flavour health drink 500g jar,1,99
5950,ensure chocolate flavour health drink 200g,1,99
5951,ensure diabetes care chocolate flavour 200g,1,99
5952,ensure diabetes care vannila 1kg refill ,1,99
5953,ensure diabetes care vannila  200g,1,99
5954,ensure vannila flavour health drink 400g,1,99
5955,horlicks chocolate delight flavour 1kg,1,99
5956,horlicks classic malt 1kg jar,1,99
5957,horlicks classic malt 1kg pouch,1,99
5958,horlicks classic malt 750g pouch,1,99
5959,horlicks mother's plus vannila 200g refill,1,99
5960,horlicks protein plus chocolate 200g refill,1,99
5961,horlicks protein plus vannila  400g jar,1,99
5962,horlicks women's plus caramel  400g jar,1,99
5963,horlicks women's plus chocolate  400g jar,1,99
5964,junior horlicks chocolate  500g jar,1,99
5965,junior horlicks vannila  500g pouch,1,99
5966,manna health and multigrain mix 500g,1,99
5967,pediasure oats & almond chocolate  400g,1,99
5968,pediasure with oats & almond vannila  400g refill,1,99
5969,pediasure vannila delight  200g jar,1,99
5970,protinex diabetes care vannila  400g,1,99
5971,protinex tasty chocolate  750g refill,1,99
5972,nescafe coffee,1,98
5973,continental coffee,1,98
5974,garlic naan,1,103
5975,sabji masala,1,27
5976,tamarind paste,1,27
5977,walnut kernels,1,26
5978,arabian premium dates,1,26
5979,figs,1,26
5980,walnut inshell,1,26
5981,dalda sunflower oil,1,140
5982,bhujia sev,1,43
5983,tissue paper napkin,1,114
5984,vlcc shampoo,1,48
5985,chifferi fusili pasta,1,41
5986,wheat semolina pasta,1,41
7669,24 mantra,1,28
7670,bhagyalakshmi,1,24
7690,everest,1,27
7700,figaro,1,140
7718,freedom,1,140
7722,gold winner,1,140
7749,grocery atta and grains,1,75
7750,aabad,1,140
7753,adithya,1,27
7754,akr,1,75
7779,almond,1,26
7782,amith's,1,26
7783,anagha,1,140
7784,anandam,1,140
7785,bakery,1,24
7786,bertolli,1,140
7787,bhagawan,1,27
7904,sunpure,1,140
7931,sunrich,1,140
7966,vijayan,1,75
7968,sugarfree,1,28
7985,soya bean,1,24
8003,sun premium,1,140
8021,bittu golden,1,75
8042,bhadang,1,24
8043,cardialife,1,140
8045,cesar,1,140
8047,chudi,1,75
8049,date crown,1,26
8050,desicated,1,27
8071,emperor,1,26
8204,gts,1,75
8205,gud hai,1,28
8266,hommade,1,27
8287,horeca,1,27
8288,happilo,1,26
8296,guntur steamless,1,27
8297,hs,1,27
8324,hudson,1,140
8336,ice special,1,24
8352,idhayam,1,140
8369,jabsons,1,26
8379,jana priya,1,75
8380,jasmine,1,75
8387,jivo,1,140
8389,kalasa,1,24
8464,kalki,1,75
8502,karishma,1,75
8504,kaveri,1,75
8505,keerthi,1,24
8507,kesar,1,75
8525,kiran,1,75
8534,kissan,1,75
8544,kolhu,1,28
8545,lapsi,1,24
8559,laxmi,1,24
8564,madam,1,24
8565,maski bullet,1,75
8568,mk royal,1,75
8609,molsi's,1,26
12423,natural tattva,1,28
12426,nri gold rice,1,75
12427,parry's white,1,28
12428,palmpure,1,140
12429,pataka,1,25
12430,puro,1,28
12431,silver,1,24
12432,rajdhni,1,24
12433,rakesh,1,26
12434,rich rice,1,75
12435,rostaa,1,26
12436,s green,1,75
12437,s red,1,75
12438,salem,1,27
12439,samrat,1,24
12440,saroj agro,1,24
12442,sree bell,1,75
12443,vijayanagar,1,75
12444,winny,1,27
8675,edible oil in grocery,1,140
8676,akki hittu,1,26
14115,badam,1,26
14116,rice flour 1 kg,1,24
14117,rice flour 25kg,1,24
14118,rice flour 500g,1,24
14119,organic tattva arhar dal 1kg,1,25
14120,organic tattwa channa dal 500g,1,25
14121,organic tattwa kabuli channa 500g,1,25
14122,organic tattwa kala channa 500g,1,25
14123,organic tattwa moong dal 500g,1,25
14124,organic tattwa moong whole 1kg,1,25
14125,organic tattwa roasted channa 500g,1,25
14126,organic tattwa toordal 1kg,1,25
14127,aro toor dal reg  5kg,1,25
14128,catch chana masala 100g,1,25
14129,grocery toor dal 1kg,1,25
14130,grocery toor dal 500g,1,25
14131,catch coriander powder 200 g,1,25
14132,shivaling toor dal loose,1,25
14133,catch dal makhani masala 100g,1,25
14134,catch garam masala 100g,1,25
14135,toor dal loose,1,25
14136,catch hing 25g,1,25
14137,catch kitchen king masala 100g,1,25
14138,toor dal 5kg,1,25
14139,toor dal 1kg,1,25
14140,toor dal 10kg,1,25
14141,keya kitchen king masala 100g,1,27
14142,catch meat masala 100g,1,27
14143,catch pav bhaji masala 100g,1,27
14144,catch rajma masala 100g,1,27
14145,catch sabji masala 100 g,1,27
14152,24 mantra organic cloves 50 g,1,27
14153,24 mantra organic coriander powder 100g,1,27
14154,24 mantra organic coriander seeds whole 100 g,1,27
14155,24 mantra organic demerara sugar 500 g,1,27
14156,24 mantra organic fennel seed 100g,1,27
14157,24 mantra organic flax seeds 200 g,1,27
14158,24 mantra organic green moong whole 1 kg,1,27
14159,24 mantra organic green moong whole 500 g,1,27
14160,24 mantra organic idly rava 1 kg,1,27
14161,24 mantra organic idly rava 500 g,1,27
14162,24 mantra organic jowar sorghum flour 500 g,1,27
14163,24 mantra organic kabuli chana 500g,1,27
14164,catch shahi paneer masala 100g,1,27
14165,24 mantra organic mixed millet 500 g,1,27
14166,aashirvaad multi millet mix 1kg,1,27
14167,aashirvaad multi millet mix 500g,1,27
14168,aashirvaad salt 1kg,1,28
14169,akar iodised crystal salt 1kg,1,28
14170,keya nawabhi meat masala 100g,1,27
14171,aro chiroti sooji 1 kg,1,24
14172,catch super garam masala 200g,1,27
14177,24 mantra organic chana dal 1kg,1,25
14178,24 mantra organic moong dal 1kg,1,25
14179,24 mantra organic tur dal 1kg,1,25
14180,daliya 1kg,1,25
14181,keya shahi chicken marsala 100g,1,27
14182,keya shahi garam masala 100 g,1,27
14183,grocery urad dal 5kg,1,25
14184,grocery urad dal whole 5kg,1,25
14185,grocery white peas 1 kg,1,25
14186,grocery white peas 500g,1,25
14187,molasi's royal afghan anjeer 250g,1,25
14188,organic tattva rajma chitra 1 kg,1,25
14189,organic tattwa cowpea white 500g,1,25
14190,organic tattwa mix dal 500g,1,25
14191,organic tattwa peanut 500g,1,25
14192,organic tattwa rajma chitra 500g,1,25
14193,organic tattwa red poha 500g,1,25
14194,pro nature organic urad white whole 500g,1,25
14195,pro nature  organic kabuli channa 500 g,1,25
14196,pro nature  organic moong green split 500 g,1,25
14197,pro nature  organic moong green whole 500 g,1,25
14198,pro nature  organic rajma chithra 500 g,1,25
14199,pro nature  organic urad white split 500 g,1,25
14200,pro nature kala channa 500 g,1,25
14201,pro nature organic moong yellow 500 g,1,25
14202,rajdhani chana kabuli 1  kg,1,25
14203,rajdhani moong chilka 1  kg,1,25
14204,rajdhani urad black whole1 kg,1,25
14205,rajdhani urad chilka 1  kg,1,25
14206,ruchi nutrela soya chunks 80g,1,25
14207,molasi's zahidi dates 500g,1,25
14208,sri bhagyalakshmi fried gram 10 kg,1,25
14209,24 mantra salt and sugar,1,28
14210,pink salt,1,28
8677,pril tamarind shine insta clean 425ml,1,53
14211,dheepam lamp oil 1l,1,140
8679,jaggery powder,1,28
8684,organic jaggery powder,1,28
14212,byadagi,1,27
14213,byadagi mirchi,1,27
14214,byadagi stemless mirchi whole 500 g,1,27
14215,byadagi  steamless mirchi,1,27
14216,catch masala,1,27
14217,nutraj dry fruits,1,26
14218,chilli guntur,1,27
14219,steamless chilli,1,27
14220,briyani rice,1,75
14221,dizzle mouth freshener sonff 145 g,1,27
14222,dnv mustard kasundi 350g,1,27
14223,nutraj afghan dried munakka raisin 200g,1,26
14224,nutraj daily berry mix 200 g,1,26
14225,nutraj flax seeds 200g,1,26
14226,nutraj dried figs anjeer 400g,1,26
14227,organic tattwa black mustard 100g,1,27
14228,organic tattwa black pepper whole 100g,1,27
14229,organic tattwa cumin whole 100g,1,27
14230,organic tattwa garam masala 100g,1,27
14231,organic tattwa jaggery powder 500g,1,26
14232,organic tattwa red chilli whole 100g,1,27
14233,ravi chilli powder 500g,1,27
14234,ravi puliyogare powder 200g,1,27
14235,ravi turmeric powder 100g,1,27
14236,sakthi chilli powder 50g,1,27
14237,sakthi coriander powder 50g,1,27
14238,sakthi garam masala 50g,1,27
14239,sakthi pepper powder 50g,1,27
14240,sakthi rasam powder 50g,1,27
14241,sakthi super garam masala 50g,1,27
14242,sakthi turmeric powder 50g,1,27
14243,tong garden dried mango 150g,1,26
14244,tong garden tropical nuts 180g,1,26
14280,ragi flour 500g,1,24
14281,organic ragi flour,1,24
14282,ragi hittu,1,24
14283,bhagyalakshmi ragi flour,1,24
14284,kalasa gold ragi flour,1,24
14285,manna plain ragi flour,1,24
14286,naturally organic sprout ragi flour 250g,1,24
14287,organic rava,1,24
14288,chiroti sooji 1kg,1,24
14289,sooji 500g,1,24
14290,chiroti sooji 500g,1,24
14291,rawa,1,24
14292,rava,1,24
14293,rawa 1kg,1,24
14294,rawa 500g,1,24
14295,sooji  50kg,1,24
14296,kalasa idli rawa 1 kg,1,24
14297,maida 500g,1,24
14298,maida 1kg,1,24
14299,maida 10kg,1,24
14300,maida 50kg,1,24
14301,maida hittu,1,24
14302,maida bakery,1,24
14303,fine flour,1,24
14304,bhagyalakshmi rice flour,1,24
14305,wheat dhaliya,1,24
14306,broken wheat,1,24
14307,multi millet mix 500g,1,24
14308,multi millet mix 1kg,1,24
14309,organic multi mix,1,24
14310,24 mantra organic corn daliya 500 g,1,24
14311,corn daliya,1,24
14312,jowar flour,1,24
14313,jolada hittu,1,24
14314,organic super grain quinoa ,1,24
14315,organic super grain quinoa  500g,1,24
14316,gluten free flour,1,24
14317,gluten free flour 500g,1,24
14318,keerthi rice powder 1kg,1,24
14319,rice powder,1,24
14320,bhadang kurmura,1,24
14321,kurmura 500g,1,24
14322,double horse idiyappam appam 500g,1,24
14323,idiyappam appam,1,24
14324,white putti podi,1,24
14325,white putti podi 1kg,1,24
14326,white putti podi 500,1,24
14327,putu podi,1,24
14328,idiyappam appam 500g,1,24
14329,maize flour,1,24
14330,maize flour 500g,1,24
14331,maize flour 50kg,1,24
14568,groundnut oil in groceries,1,140
14569,edible oil and ghee in groceries,1,140
14570,refined sunflower oil,1,140
14571,moongaphalee ka tel,1,140
14572,kadalekayi enne,1,140
14573,peanut oil,1,140
14574,dhara groundnut oil,1,140
14575,dhara groundnut oil 5ltr,1,140
14576,dhara groundnut oil 1ltr,1,140
14577,idhayam groundnut oil ,1,140
14578,organic groundnut oil,1,140
14579,safal ground nut oil,1,140
14580,grb ghee ,1,140
14581,milky mist ghee 1ltr,1,140
14582,milky mist ghee,1,140
14583,mother dairy cow ghee,1,140
14584,nandini pure ghee,1,140
14585,pathajali cow ghee,1,140
14586,organic ghee,1,140
14587,aabad cow ghee,1,140
14588,aashirvad ghee,1,140
14589,thirumala ghee,1,140
14590,ghee 500ml,1,140
14591,ghee 200ml,1,140
14592,ghee 1ltr,1,140
14593,ghee pouch,1,140
14594,ghee tin,1,140
14595,cow ghee,1,140
14596,extra virgin olive oil 1ltr,1,140
14597,ghee 500ml jar,1,140
14598,ghee 500ml pouch,1,140
14599,ghee 1ltr tin,1,140
14600,ghee 200ml pet bottle,1,140
14601,extra virgin olive oil -2ltr,1,140
14602,ghee glass bottle,1,140
14603,ghee 500ml pet bottle,1,140
14604,ghee 1ltr pouch,1,140
14605,ghee 1ltr jar,1,140
14606,amul ghee 1ltr tetra pack,1,140
14607,pomace olive oil 1ltr,1,140
14608,pomace olive oil 5ltr,1,140
14609,pomace rifined cooking oil,1,140
14610,pomace olive oil in groceries,1,140
14611,pomace olive oil 1ltr pet bottle,1,140
14612,pomace olive oil 5ltr tin,1,140
14613,aro pomace olive oil,1,140
14614,cesar pomace olive oil,1,140
14615,oleev pomace olive oil,1,140
14616,extra light olive oil,1,140
14617,extra light olive oil 2ltr,1,140
14618,extra light olive oil 2ltr can,1,140
14619,extra light olive oil 5ltr can,1,140
14620,extra light olive oil 5ltr,1,140
14621,extra light olive oil 500ml,1,140
14622,borges extra light olive oil 2ltr,1,140
14623,borges extra light olive oil 5ltr,1,140
14624,oleev extra light olive oil 500ml,1,140
14625,oleev extra light olive oil 2ltr,1,140
14626,bertolli extra light olive oil 2ltr,1,140
14627,jivo extra light olive oil 5ltr tin,1,140
14337,oats,1,24
14338,lapsi 500g,1,24
14328,idiyappam,1,24
14329,manna idiyappam,1,24
14628,extra virgin olive oil,1,140
14629,extra virgin olive oil 1ltr,1,140
14630,extra virgin olive oil 250ml,1,140
14631,extra virgin olive oil 500ml,1,140
14632,extra virgin olive oil 2ltr pet,1,140
14633,borges extra virgin olive oil,1,140
14634,figaro extra virgin olive oil,1,140
14635,saffola extra virgin olive oil ,1,140
14636,borges extra virgin olive oil 1ltr,1,140
14637,borges extra virgin olive oil 250ml,1,140
14638,borges extra virgin olive oil 500ml,1,140
14639,borges extra virgin olive oil 2ltr,1,140
14640,figaro extra virgin olive oil 1ltr,1,140
14641,figaro extra virgin olive oil 250ml,1,140
14642,saffola extra virgin olive oil 250ml,1,140
14643,bertolli olive oil,1,140
14644,bertolli classic olive oil,1,140
14645,bertolli olive oil 500ml,1,140
14646,bertolli olive oil 200ml,1,140
14647,bertolli olive oil 100ml,1,140
14648,bertolli olive oil 1ltr pet,1,140
14649,classico olive oil,1,140
14650,borges olive oil,1,140
14651,borges olive oil 1ltr,1,140
14652,borges olive oil 500ml ,1,140
14653,borges olive oil 250ml,1,140
14654,borges olive oil 1l glass bottle,1,140
14655,figaro olive oil,1,140
14656,figao olive oil for hair ,1,140
14657,figao olive oil for baby massage,1,140
14658,figao olive oil for hair 100ml,1,140
14659,figao olive oil for hair 200ml,1,140
14660,figao olive oil for hair 500ml,1,140
14661,figao olive oil for hair 1ltr,1,140
14662,figao olive oil for hair 5ltr,1,140
14663,figao olive oil for baby massage 100ml,1,140
14664,figao olive oil for baby massage 200ml,1,140
14665,figao olive oil for baby massage 500ml,1,140
14666,figao olive oil for baby massage 1ltr,1,140
14667,figao olive oil for baby massage 5ltr,1,140
14668,olive oil 1ltr pet,1,140
14669,oleev active olive oil 1l bottle,1,140
14670,saffola refined olive oil,1,140
14671,saffola refined olive oil 1ltr,1,140
14672,saffola refined olive oil 2ltr,1,140
14673,olive oil in safflola,1,140
14674,oleev olive oil,1,140
14675,oleev olive oil 1ltr pet bottle,1,140
14676,oleev olive oil 1ltr,1,140
14677,olive oil 1ltr,1,140
14678,fine life olive oil 1ltr,1,140
14679,borges extra light olive oil,1,140
14680,extra light olive oil,1,140
14681,sun safal refined sunflower oil 15kg tin,1,140
14682,refined sunflower oil 1ltr,1,140
14683,refined sunflower oil 5ltr,1,140
14684,refined sunflower oil 500ml,1,140
14685,refined sunflower oil 15kg,1,140
14686,refined sunflower oil 5ltr can,1,140
14687,refined sunflower oil 500ml pouch,1,140
14688,refined sunflower oil 15ltr,1,140
14689,refined sunflower oil 1ltr pouch,1,140
14690,refined sunflower oil 1ltr pack of 10,1,140
14691,borges refined sunflower oil,1,140
14692,borges refined sunflower oil 5ltr,1,140
14693,borges refined sunflower oil 1ltr,1,140
14694,dhara refined sunflower oil ,1,140
