id,name,cover,status,cate_id
146,Discount-30 To 40 Off,discount-30-40.jpg,1,142
147,Daily Fresh Veg & Non-Veg,daily fresh.jpg,0,142
148,Buy1-Get1 Free,buy1-get1.jpg,1,142
4325,Buy 1 Get 1,fresh fruits.jpg,0,142
