id,cate_id,sub_cate_id
SB0070,1,97
330076,5,43
357042,1,21
409868,6,48
288052,9,58
394857,9,58
SB0044,17,135
339896,5,41
339900,5,41
399064,3,33
245509,5,101
402743,5,41
265974,5,101
384549,2,27
423880,5,38
391422,5,43
250638,1,21
250657,1,21
250634,1,21
250635,1,21
250662,1,21
