nothing,id,store_id,cover,name,images,original_price,sell_price,discount,kind,cate_id,sub_cate_id,in_home,is_single,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml,descriptions,key_features,disclaimer,exp_date,type_of,in_stoke,rating,total_rating,status,in_offer,variations_types,size,tax_class,tags,hsn_code,brand_id
0,271205,49,271205.jpg,Id Idli  Dosa Batter 1 kg,"[""271205.jpg"",""271205-1.jpg"",""271205-2.jpg"",""271205-3.jpg"","" "",]",75,71,5,1,5,39,0,0,0,0,1,1,0,0,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,18,5|7892|12389|12698,2106,338
0,294904,49,294904.jpg,Id Idli and Dosa Batter 2 kg,"[""294904.jpg"",""294904-1.jpg"",""294904-2.jpg"",""294904-3.jpg"","" "",]",140,99,30,1,5,39,0,0,0,0,1,2,0,0,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,18,5|7892|12389|12698,2106,338
0,409904,49,409904.jpg,"Asal Ready to Use Batter - Idly and Dosa , 1kg Pouch","[""409904.jpg"","""","""","""",""""]",70,56,20,1,5,39,0,0,0,0,1,1,0,0,0,0,0,0,,,,20/12/2054,0,1,5,4,1,0,[],0,18,5|12414,2106,48
0,409905,49,409905.jpg,"ASAL Batter - Idly and Dosa, 2kg Pouch","[""409905.jpg"","""","""","""",""""]",110,88,20,1,5,39,0,0,0,0,1,1,0,0,0,0,0,0,,,,20/12/2057,0,1,5,4,1,0,[],0,18,5|12414,2106,48
0,410617,49,410617.jpg,"ID Fresh Food Whole Wheat Chapati, 400g","[""410617.jpg"","""","""","""",""""]",70,69,2,1,5,39,0,0,0,0,1,1,0,0,0,0,0,0,,,,20/12/2051,0,0,5,4,1,0,[],0,18,5|12413,2106,338
0,421398,49,421398.jpg,"Hasiru Batter - Dosa, 1kg Pouch","[""421398.jpg"","""","""","""",""""]",75,74,2,1,5,39,0,0,0,0,1,1,0,0,0,0,0,0,,,,20/12/2053,0,0,5,4,1,0,[],0,18,5|12412,2106,312
0,421399,49,421399.jpg,"Hasiru Batter - Millet Dosa, 1kg Pouch","[""421399.jpg"","""","""","""",""""]",99,99,0,1,5,39,0,0,0,0,1,1,0,0,0,0,0,0,,,,20/12/2056,0,0,5,4,1,0,[],0,18,5|12412,2106,312
0,421400,49,421400.jpg,Hasiru Manglore Idli Batter 1 Kg,"[""421400.jpg"","""","""","""",""""]",85,84,2,1,5,39,0,0,0,0,1,1,0,0,0,0,0,0,,,,20/12/2050,0,0,5,4,1,0,[],0,18,5|7892|12389|12698,2106,312
0,423837,49,423837.jpg,"iD Wheat Parota, 450g","[""423837.jpg"","""","""","""",""""]",120,80,33,1,5,39,0,0,0,0,1,1,0,0,0,0,0,0,,,,20/12/2055,0,1,5,4,1,0,[],0,18,5|12413,2106,338
0,423838,49,423838.jpg,"iD Fresh Malabar Parota, 450g","[""423838.jpg"","""","""","""",""""]",120,80,33,1,5,39,0,0,0,0,1,1,0,0,0,0,0,0,,,,20/12/2052,0,1,5,4,1,0,[],0,18,5|12413,2106,338
