id,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml
AC5488,0,0,0,0,1,1,0,0,0,0
CE8091,0,0,0,0,1,1,0,0,0,0
S97837,0,0,0,0,1,1,0,0,0,0
S97838,0,0,0,0,1,1,0,0,0,0
5313269,0,0,0,0,1,1,0,0,0,0
5313347,0,0,0,0,1,1,0,0,0,0
5313350,0,0,0,0,1,1,0,0,0,0
5313354,0,0,0,0,1,1,0,0,0,0
5314128,0,0,0,0,1,1,0,0,0,0
5314129,0,0,0,0,1,1,0,0,0,0
5314130,0,0,0,0,1,1,0,0,0,0
5316120,0,0,0,0,1,1,0,0,0,0
5316135,0,0,0,0,1,1,0,0,0,0
5316224,0,0,0,0,1,1,0,0,0,0
5316225,0,0,0,0,1,1,0,0,0,0
5316226,0,0,0,0,1,1,0,0,0,0
5317001,0,0,0,0,1,1,0,0,0,0
5317004,0,0,0,0,1,1,0,0,0,0
5317010,0,0,0,0,1,1,0,0,0,0
5317355,0,0,0,0,1,1,0,0,0,0
5318016,0,0,0,0,1,1,0,0,0,0
5318017,0,0,0,0,1,1,0,0,0,0
5319001,0,0,0,0,1,1,0,0,0,0
5319002,0,0,0,0,1,1,0,0,0,0
5319003,0,0,0,0,1,1,0,0,0,0
5319004,0,0,0,0,1,1,0,0,0,0
5319005,0,0,0,0,1,1,0,0,0,0
5319007,0,0,0,0,1,1,0,0,0,0
5319008,0,0,0,0,1,1,0,0,0,0
5319009,0,0,0,0,1,1,0,0,0,0
5319164,0,0,0,0,1,1,0,0,0,0
5319166,0,0,0,0,1,1,0,0,0,0
5319221,0,0,0,0,1,1,0,0,0,0
5319223,0,0,0,0,1,1,0,0,0,0
5319224,0,0,0,0,1,1,0,0,0,0
5319225,0,0,0,0,1,1,0,0,0,0
5319226,0,0,0,0,1,1,0,0,0,0
5319227,0,0,0,0,1,1,0,0,0,0
5319228,0,0,0,0,1,1,0,0,0,0
5319229,0,0,0,0,1,1,0,0,0,0
5319231,0,0,0,0,1,1,0,0,0,0
5319263,0,0,0,0,1,1,0,0,0,0
5319264,0,0,0,0,1,1,0,0,0,0
5319266,0,0,0,0,1,1,0,0,0,0
5319267,0,0,0,0,1,1,0,0,0,0
5319293,0,0,0,0,1,1,0,0,0,0
5319414,0,0,0,0,1,1,0,0,0,0
5319415,0,0,0,0,1,1,0,0,0,0
5319416,0,0,0,0,1,1,0,0,0,0
5319417,0,0,0,0,1,1,0,0,0,0
5319418,0,0,0,0,1,1,0,0,0,0
5319420,0,0,0,0,1,1,0,0,0,0
5319421,0,0,0,0,1,1,0,0,0,0
5319422,0,0,0,0,1,1,0,0,0,0
5319423,0,0,0,0,1,1,0,0,0,0
5319424,0,0,0,0,1,1,0,0,0,0
5319427,0,0,0,0,1,1,0,0,0,0
5319428,0,0,0,0,1,1,0,0,0,0
5319429,0,0,0,0,1,1,0,0,0,0
5319430,0,0,0,0,1,1,0,0,0,0
5319431,0,0,0,0,1,1,0,0,0,0
5319432,0,0,0,0,1,1,0,0,0,0
5319433,0,0,0,0,1,1,0,0,0,0
5319434,0,0,0,0,1,1,0,0,0,0
5319435,0,0,0,0,1,1,0,0,0,0
5319436,0,0,0,0,1,1,0,0,0,0
5319437,0,0,0,0,1,1,0,0,0,0
5319438,0,0,0,0,1,1,0,0,0,0
5319439,0,0,0,0,1,1,0,0,0,0
5319440,0,0,0,0,1,1,0,0,0,0
5319441,0,0,0,0,1,1,0,0,0,0
5319442,0,0,0,0,1,1,0,0,0,0
5319459,0,0,0,0,1,1,0,0,0,0
5319460,0,0,0,0,1,1,0,0,0,0
5319461,0,0,0,0,1,1,0,0,0,0
5319462,0,0,0,0,1,1,0,0,0,0
4064812132SEA,0,0,0,0,1,1,0,0,0,0
