id,original_price,sell_price,variations_types,stocks,size
250122,65,59,1000|500|2000,0,1
250634,242,220,1000|500|2000,0,1
250635,242,220,1000|500|2000,0,1
250660,110,100,1000|500|2000,0,1
250930,28,25,1000|500|2000,0,1
250536,55,50,1000|500|250,0,1
