id,rating,total_rating
279819,1,1
279820,1,1
279822,1,1
279823,1,1
279824,1,1
279827,1,1
279828,1,1
279830,1,1
279831,1,1
279833,1,1
279835,1,1
279836,1,1
279837,1,1
279838,1,1
279839,1,1
279849,1,1
279852,1,1
279853,1,1
279856,1,1
279857,1,1
279859,1,1
279860,1,1
279863,1,1
279864,1,1
279866,1,1
279867,1,1
27O (0) 08 001,1,1
280085,1,1
280154,1,1
280173,1,1
280474,1,1
280665,1,1
280677,1,1
280839,1,1
280840,1,1
280915,1,1
280949,1,1
280953,1,1
280964,1,1
280965,1,1
280967,1,1
280970,1,1
280980,1,1
281026,1,1
281038,1,1
281039,1,1
281175,1,1
281176,1,1
281185,1,1
281186,1,1
281366,1,1
281373,1,1
281394,1,1
281395,1,1
281397,1,1
281435,1,1
281465,1,1
281485,1,1
281494,1,1
281497,1,1
281536,1,1
281594,1,1
281674,1,1
281757,1,1
281872,1,1
282197,1,1
282210,1,1
282212,1,1
282222,1,1
282565,1,1
282598,1,1
282600,1,1
282605,1,1
282729,1,1
282869,1,1
282871,1,1
282872,1,1
282875,1,1
282876,1,1
283101,1,1
283160,1,1
283165,1,1
283307,1,1
283310,1,1
283426,1,1
283470,1,1
283518,1,1
283535,1,1
283544,1,1
283554,1,1
283555,1,1
283567,1,1
283706,1,1
283708,1,1
283851,1,1
283890,1,1
283896,1,1
283905,1,1
283907,1,1
283914,1,1
284013,1,1
284028,1,1
284033,1,1
284035,1,1
284038,1,1
284056,1,1
284078,1,1
284087,1,1
284102,1,1
284104,1,1
284137,1,1
284142,1,1
284148,1,1
284193,1,1
284196,1,1
284243,1,1
284247,1,1
284264,1,1
284268,1,1
284272,1,1
284277,1,1
284287,1,1
284301,1,1
284308,1,1
284317,1,1
284319,1,1
284344,1,1
284405,1,1
284406,1,1
284408,1,1
284409,1,1
284411,1,1
284413,1,1
284420,1,1
284422,1,1
284429,1,1
284553,1,1
284567,1,1
284698,1,1
284699,1,1
284782,1,1
284783,1,1
285016,1,1
285138,1,1
285181,1,1
285243,1,1
285250,1,1
285258,1,1
285264,1,1
285409,1,1
285410,1,1
285412,1,1
285420,1,1
285422,1,1
285609,1,1
285613,1,1
285617,1,1
285621,1,1
285680,1,1
285681,1,1
285704,1,1
285818,1,1
286070,1,1
286082,1,1
286135,1,1
286269,1,1
286270,1,1
286271,1,1
286287,1,1
286393,1,1
286499,1,1
286536,1,1
286560,1,1
286573,1,1
286584,1,1
286586,1,1
286591,1,1
286592,1,1
286595,1,1
286596,1,1
286601,1,1
286624,1,1
286701,1,1
286710,1,1
286711,1,1
286713,1,1
286715,1,1
286730,1,1
286731,1,1
286734,1,1
286739,1,1
286741,1,1
286775,1,1
287005,1,1
287006,1,1
287166,1,1
287197,1,1
287198,1,1
287553,1,1
287579,1,1
287646,1,1
287732,1,1
287989,1,1
288068,1,1
288139,1,1
288506,1,1
288785,1,1
288789,1,1
288833,1,1
288838,1,1
288840,1,1
288848,1,1
288854,1,1
288861,1,1
288863,1,1
288922,1,1
288925,1,1
288926,1,1
288927,1,1
288928,1,1
288957,1,1
289080,1,1
289082,1,1
289210,1,1
289213,1,1
289237,1,1
289520,1,1
289526,1,1
289528,1,1
289639,1,1
289656,1,1
289714,1,1
289992,1,1
290004,1,1
290131,1,1
290185,1,1
290188,1,1
290190,1,1
290381,1,1
290383,1,1
290384,1,1
290394,1,1
290485,1,1
290495,1,1
290497,1,1
290501,1,1
290503,1,1
290507,1,1
290593,1,1
290707,1,1
290719,1,1
290727,1,1
290729,1,1
290730,1,1
290750,1,1
290829,1,1
291038,1,1
291044,1,1
291046,1,1
291238,1,1
29124,1,1
291244,1,1
291247,1,1
291946,1,1
292061,1,1
292062,1,1
292064,1,1
292093,1,1
292129,1,1
292168,1,1
292223,1,1
292361,1,1
292388,1,1
292390,1,1
292392,1,1
292394,1,1
292395,1,1
292396,1,1
292398,1,1
292401,1,1
292597,1,1
292607,1,1
292610,1,1
292619,1,1
292620,1,1
292626,1,1
292645,1,1
292659,1,1
292767,1,1
293034,1,1
293035,1,1
293260,1,1
293304,1,1
293388,1,1
293396,1,1
293399,1,1
293401,1,1
293402,1,1
293407,1,1
293423,1,1
293630,1,1
293693,1,1
293694,1,1
293695,1,1
293700,1,1
293714,1,1
293717,1,1
293718,1,1
293755,1,1
294222,1,1
294223,1,1
294238,1,1
294445,1,1
294446,1,1
294642,1,1
294729,1,1
294746,1,1
294759,1,1
294895,1,1
294896,1,1
294897,1,1
294904,1,1
294955,1,1
294981,1,1
294992,1,1
295224,1,1
295227,1,1
295228,1,1
295229,1,1
295230,1,1
295232,1,1
295233,1,1
295235,1,1
295236,1,1
295237,1,1
295238,1,1
295239,1,1
295240,1,1
295241,1,1
295242,1,1
295244,1,1
295245,1,1
295246,1,1
295248,1,1
295501,1,1
295516,1,1
295518,1,1
295630,1,1
295652,1,1
295659,1,1
295669,1,1
295679,1,1
295687,1,1
295743,1,1
295802,1,1
295812,1,1
295813,1,1
295873,1,1
295874,1,1
295875,1,1
295879,1,1
295926,1,1
296072,1,1
296298,1,1
296336,1,1
296341,1,1
296361,1,1
296789,1,1
296791,1,1
297063,1,1
297071,1,1
297077,1,1
297155,1,1
297423,1,1
297424,1,1
297431,1,1
297432,1,1
297433,1,1
297434,1,1
297435,1,1
297436,1,1
297461,1,1
297465,1,1
297467,1,1
297481,1,1
297498,1,1
297511,1,1
297579,1,1
297699,1,1
297720,1,1
297948,1,1
297997,1,1
298058,1,1
298071,1,1
298198,1,1
298200,1,1
298221,1,1
298245,1,1
298247,1,1
298248,1,1
298249,1,1
298258,1,1
298290,1,1
298311,1,1
298436,1,1
298438,1,1
298489,1,1
298685,1,1
298778,1,1
298938,1,1
298943,1,1
298951,1,1
298976,1,1
299009,1,1
299025,1,1
299031,1,1
299035,1,1
299129,1,1
299167,1,1
299290,1,1
299410,1,1
299449,1,1
299451,1,1
299464,1,1
299468,1,1
299469,1,1
299669,1,1
299670,1,1
299671,1,1
299714,1,1
299715,1,1
299719,1,1
299904,1,1
300010,1,1
300031,1,1
300219,1,1
300223,1,1
300230,1,1
300279,1,1
300288,1,1
300345,1,1
300440,1,1
300441,1,1
301147,1,1
301278,1,1
301306,1,1
301309,1,1
301312,1,1
301320,1,1
301324,1,1
301325,1,1
301326,1,1
301331,1,1
301534,1,1
301536,1,1
301673,1,1
301678,1,1
301968,1,1
301970,1,1
301974,1,1
301974CB,1,1
301976,1,1
301982,1,1
301983,1,1
301985,1,1
301987,1,1
301988,1,1
301990,1,1
302075,1,1
302077,1,1
302078,1,1
302080,1,1
302099,1,1
302121,1,1
302124,1,1
302127,1,1
302129,1,1
302131,1,1
302138,1,1
302140,1,1
302147,1,1
302150,1,1
302151,1,1
302563,1,1
302571,1,1
302572,1,1
302574,1,1
302581,1,1
302588,1,1
302590,1,1
302601,1,1
302774,1,1
303122,1,1
303124,1,1
303127,1,1
303129,1,1
303137,1,1
303219,1,1
303409,1,1
303412,1,1
303531,1,1
303767,1,1
303974,1,1
304212,1,1
304377,1,1
304493,1,1
304510,1,1
304511,1,1
304557,1,1
304772,1,1
304822,1,1
304853,1,1
304902,1,1
304919,1,1
30495,1,1
30496,1,1
305018,1,1
305027,1,1
305030,1,1
305200,1,1
305213,1,1
305222,1,1
305224,1,1
305227,1,1
305325,1,1
305370,1,1
3054,1,1
305401,1,1
305404,1,1
305538,1,1
305539,1,1
305560,1,1
305562,1,1
305595,1,1
305596,1,1
305787,1,1
305790,1,1
305792,1,1
305831,1,1
305893,1,1
305895,1,1
305897,1,1
305908,1,1
305909,1,1
305910,1,1
305913,1,1
305920,1,1
305921,1,1
305922,1,1
305924,1,1
305925,1,1
305926,1,1
305927,1,1
305928,1,1
305931,1,1
305933,1,1
305938,1,1
305940,1,1
306001,1,1
30601,1,1
30602,1,1
30603,1,1
306039,1,1
30604,1,1
306042,1,1
30609,1,1
306096,1,1
30610,1,1
306111,1,1
306125,1,1
306126,1,1
306128,1,1
306135,1,1
306136,1,1
306142,1,1
306148,1,1
306151,1,1
306161,1,1
306164,1,1
306166,1,1
306171,1,1
306172,1,1
306173,1,1
306175,1,1
306184,1,1
306185,1,1
306189,1,1
306191,1,1
306210,1,1
306231,1,1
306234,1,1
306236,1,1
306237,1,1
306240,1,1
306242,1,1
306260,1,1
306311,1,1
306316,1,1
306437,1,1
306533,1,1
306540,1,1
306540CB,1,1
306542,1,1
306542CB,1,1
306548,1,1
306703,1,1
306926,1,1
307009,1,1
307010,1,1
307011,1,1
307012,1,1
307018,1,1
307077,1,1
30709,1,1
307094,1,1
30710,1,1
307102,1,1
30711,1,1
307118,1,1
30712,1,1
307121,1,1
307127,1,1
30713,1,1
307130,1,1
30714,1,1
30715,1,1
307150,1,1
307158,1,1
30716,1,1
307170,1,1
307195,1,1
30720,1,1
30725,1,1
30726,1,1
307268,1,1
30727,1,1
30728,1,1
307281,1,1
30729,1,1
307292,1,1
307293,1,1
307296,1,1
30730,1,1
30731,1,1
307317,1,1
30732,1,1
30733,1,1
30734,1,1
30735,1,1
307359,1,1
307365,1,1
307366,1,1
307367,1,1
307369,1,1
307371,1,1
307372,1,1
30739,1,1
307395,1,1
307397,1,1
307407,1,1
307413,1,1
307414,1,1
307460,1,1
307463,1,1
307468,1,1
307469,1,1
30747,1,1
307560,1,1
307561,1,1
307573,1,1
307606,1,1
307724,1,1
307727,1,1
307902,1,1
307905,1,1
307906,1,1
307907,1,1
307908,1,1
307912,1,1
307939,1,1
307943,1,1
307945,1,1
307949,1,1
307950,1,1
307953,1,1
307957,1,1
307960,1,1
307984,1,1
307985,1,1
308010,1,1
308026,1,1
308029,1,1
308049,1,1
308106,1,1
308108,1,1
308122,1,1
308131,1,1
308159,1,1
308161,1,1
308163,1,1
308164,1,1
308165,1,1
308166,1,1
308167,1,1
308169,1,1
308178,1,1
308179,1,1
308181,1,1
308183,1,1
308184,1,1
308190,1,1
308191,1,1
308291,1,1
308368,1,1
30837,1,1
308370,1,1
30843,1,1
30844,1,1
30845,1,1
308467,1,1
308568,1,1
308575,1,1
308585,1,1
308590,1,1
308595,1,1
308597,1,1
308599,1,1
308609,1,1
308709,1,1
308710,1,1
308715,1,1
308720,1,1
30880,1,1
308847,1,1
30894,1,1
309135,1,1
309153,1,1
30956,1,1
30967,1,1
30968,1,1
309773,1,1
309822,1,1
309927,1,1
310182,1,1
310185,1,1
310356,1,1
310362,1,1
310363,1,1
310365,1,1
310366,1,1
310367,1,1
310368,1,1
310683,1,1
310720,1,1
310721,1,1
310859,1,1
310897,1,1
310941,1,1
311012,1,1
311080,1,1
311102,1,1
311103,1,1
311105,1,1
311119,1,1
311607,1,1
311608,1,1
311659,1,1
311698,1,1
311700,1,1
311703,1,1
311704,1,1
311705,1,1
311710,1,1
311713,1,1
311717,1,1
311782,1,1
312159,1,1
312169,1,1
312184,1,1
312468,1,1
312568,1,1
312650,1,1
312679,1,1
312687,1,1
312747,1,1
313466,1,1
313577,1,1
313578,1,1
313621,1,1
313624,1,1
313782,1,1
313792,1,1
313793,1,1
313795,1,1
313967,1,1
314001,1,1
314025,1,1
314027,1,1
314030,1,1
314040,1,1
314045,1,1
314134,1,1
314285,1,1
314324,1,1
314352,1,1
314355,1,1
314517,1,1
314538,1,1
314904,1,1
314914,1,1
314915,1,1
314930,1,1
314931,1,1
315088,1,1
315089,1,1
315091,1,1
315203,1,1
315208,1,1
315209,1,1
315211,1,1
315216,1,1
315217,1,1
315247,1,1
315249,1,1
315250,1,1
315299,1,1
315398,1,1
315431,1,1
315438,1,1
315451,1,1
315452,1,1
315756,1,1
316089,1,1
316249,1,1
316255,1,1
316284,1,1
316323,1,1
316326,1,1
316329,1,1
316331,1,1
316401,1,1
316403,1,1
316422,1,1
316944,1,1
317131,1,1
317201,1,1
317804,1,1
317850,1,1
317851,1,1
317932,1,1
317934,1,1
317941,1,1
318025,1,1
318027,1,1
318028,1,1
318036,1,1
318057,1,1
318062,1,1
318699,1,1
318701,1,1
318822,1,1
318987,1,1
318989,1,1
318994,1,1
318998,1,1
318999,1,1
319054,1,1
319067,1,1
319182,1,1
319184,1,1
319237,1,1
319262,1,1
319263,1,1
319335,1,1
319336,1,1
319340,1,1
319362,1,1
319441,1,1
319492,1,1
319569,1,1
319604,1,1
319608,1,1
319637,1,1
319692,1,1
319695,1,1
319697,1,1
319721,1,1
319722,1,1
319729,1,1
319731,1,1
319884,1,1
319957,1,1
319969,1,1
319985,1,1
31R (0) 09 003,1,1
320103,1,1
320254,1,1
320255,1,1
320256,1,1
320261,1,1
320262,1,1
320263,1,1
320287,1,1
320288,1,1
320293,1,1
320294,1,1
320295,1,1
320296,1,1
320297,1,1
320300,1,1
320311,1,1
320312,1,1
320313,1,1
320314,1,1
320315,1,1
320350,1,1
320353,1,1
320389,1,1
320395,1,1
320424,1,1
320433,1,1
320440,1,1
320442,1,1
320444,1,1
320446,1,1
320448,1,1
320449,1,1
320450,1,1
320451,1,1
320452,1,1
320453,1,1
320456,1,1
320458,1,1
320459,1,1
320461,1,1
320462,1,1
320463,1,1
320464,1,1
320465,1,1
320467,1,1
320468,1,1
320471,1,1
320472,1,1
320474,1,1
320559,1,1
320614,1,1
320620,1,1
320624,1,1
320628,1,1
320630,1,1
320637,1,1
320638,1,1
320643,1,1
320651,1,1
320652,1,1
320657,1,1
320669,1,1
320670,1,1
320672,1,1
320675,1,1
320870,1,1
320904,1,1
320915,1,1
320943,1,1
320947,1,1
320950,1,1
320987,1,1
321323,1,1
321324,1,1
321325,1,1
321357,1,1
321458,1,1
321503,1,1
321504,1,1
321589,1,1
321594,1,1
321685,1,1
321686,1,1
321687,1,1
321735,1,1
321758,1,1
321759,1,1
321760,1,1
321761,1,1
321767,1,1
321808,1,1
321894,1,1
321896,1,1
321897,1,1
321904,1,1
321917,1,1
321928,1,1
321929,1,1
321929CB,1,1
321951,1,1
321963,1,1
321964,1,1
321965,1,1
322016,1,1
322034,1,1
322761,1,1
322772,1,1
322773,1,1
322774,1,1
322775,1,1
322776,1,1
322777,1,1
322778,1,1
322779,1,1
322794,1,1
322795,1,1
322797,1,1
322817,1,1
322856,1,1
322858,1,1
322863,1,1
322895,1,1
322932,1,1
322933,1,1
323065,1,1
323096,1,1
323573,1,1
323628,1,1
323793,1,1
323794,1,1
323812,1,1
323957,1,1
324019,1,1
324021,1,1
324047,1,1
324099,1,1
324289,1,1
324292,1,1
324300,1,1
324302CB,1,1
324304,1,1
324304CB,1,1
324307,1,1
324373,1,1
324375,1,1
324380,1,1
324403,1,1
324612,1,1
324616,1,1
324617,1,1
324621,1,1
324623,1,1
324624,1,1
324625,1,1
324644,1,1
324645,1,1
324876,1,1
324879,1,1
325184,1,1
325185,1,1
325186,1,1
325189,1,1
325192,1,1
325207,1,1
325212,1,1
325222,1,1
325224,1,1
325225,1,1
325272,1,1
325298,1,1
325393,1,1
325394,1,1
325395,1,1
325396,1,1
325403,1,1
325406,1,1
325414,1,1
325415,1,1
325416,1,1
325417,1,1
325418,1,1
325419,1,1
325469,1,1
325471,1,1
325485,1,1
325552,1,1
325554,1,1
325558,1,1
325561,1,1
325572,1,1
325576,1,1
325720,1,1
325736,1,1
326107,1,1
326108,1,1
326109,1,1
326115,1,1
326116,1,1
326122,1,1
326128,1,1
326129,1,1
326139,1,1
326169,1,1
326305,1,1
326420,1,1
326567,1,1
326577,1,1
326585,1,1
326586,1,1
326589,1,1
326594,1,1
326595,1,1
326596,1,1
326598,1,1
326599,1,1
326600,1,1
326603,1,1
326605,1,1
326624,1,1
326636,1,1
326672,1,1
326778,1,1
326782,1,1
326783,1,1
326784,1,1
326785,1,1
326807,1,1
326808,1,1
326809,1,1
326812,1,1
326815,1,1
326875,1,1
327083,1,1
327084,1,1
327217,1,1
327412,1,1
327414,1,1
327660,1,1
327662,1,1
327752,1,1
327757,1,1
327758,1,1
327775,1,1
327909,1,1
328201,1,1
328440,1,1
328467,1,1
328555,1,1
328556,1,1
328562,1,1
328565,1,1
328664,1,1
328680,1,1
328881,1,1
328917,1,1
328969,1,1
328988,1,1
328995,1,1
328996,1,1
329001,1,1
329043,1,1
329045,1,1
329278,1,1
329297,1,1
329310,1,1
329380,1,1
329518,1,1
329568,1,1
329876,1,1
329877,1,1
329988,1,1
32PHT4233S,1,1
32PHT5505,1,1
32PHT5813S,1,1
330076,1,1
330190,1,1
330192,1,1
330193,1,1
330469,1,1
330535,1,1
330713,1,1
330758,1,1
330761,1,1
330773,1,1
330941,1,1
330948,1,1
331100,1,1
331105,1,1
331108,1,1
331111,1,1
331364,1,1
331365,1,1
331381,1,1
331383,1,1
331401,1,1
331402,1,1
331412,1,1
331417,1,1
331418,1,1
331419,1,1
331420,1,1
331421,1,1
331422,1,1
331423,1,1
331426,1,1
331463,1,1
331464,1,1
331528,1,1
331530,1,1
331532,1,1
331541,1,1
331563,1,1
331791,1,1
331792,1,1
331793,1,1
331904,1,1
331905,1,1
331910,1,1
331924,1,1
331925,1,1
331927,1,1
331928,1,1
331929,1,1
331930,1,1
331936,1,1
331936CB,1,1
331978,1,1
332068,1,1
332069,1,1
332140,1,1
332164,1,1
332167,1,1
332173,1,1
332174,1,1
332175,1,1
332176,1,1
332177,1,1
332178,1,1
332207,1,1
332210,1,1
332212,1,1
332217,1,1
332219,1,1
332226,1,1
332227,1,1
332228,1,1
332229,1,1
332233,1,1
332247,1,1
332249,1,1
332251,1,1
332350,1,1
332373,1,1
332399,1,1
332416,1,1
332417,1,1
332520,1,1
332524,1,1
332529,1,1
332546,1,1
332555,1,1
332557,1,1
332571,1,1
332577,1,1
332580,1,1
332583,1,1
332586,1,1
332587,1,1
332588,1,1
332638,1,1
332690,1,1
332696,1,1
332697,1,1
332706,1,1
332712,1,1
332738,1,1
332904,1,1
332909,1,1
332930,1,1
332980,1,1
332984,1,1
332985,1,1
332986,1,1
332987,1,1
332988,1,1
333044,1,1
333093,1,1
333094,1,1
333101,1,1
333122,1,1
333157,1,1
333176,1,1
333182,1,1
333184,1,1
333193,1,1
333346,1,1
333347,1,1
333349,1,1
333353,1,1
333354,1,1
333355,1,1
333356,1,1
333401,1,1
333501,1,1
333503,1,1
333505,1,1
333527,1,1
333544,1,1
333586,1,1
333642,1,1
333643,1,1
333666,1,1
333667,1,1
333820,1,1
333824,1,1
333826,1,1
333847,1,1
333876,1,1
333885,1,1
333887,1,1
333889,1,1
333890,1,1
333900,1,1
333927,1,1
333930,1,1
333932,1,1
333934,1,1
334046,1,1
334054,1,1
334065,1,1
334089,1,1
334089CB,1,1
334093,1,1
334093CB,1,1
334113,1,1
334114,1,1
334213,1,1
334312,1,1
334321,1,1
334379,1,1
334392,1,1
334397,1,1
334398,1,1
334399,1,1
334400,1,1
334401,1,1
334402,1,1
334443,1,1
334525,1,1
334537,1,1
334544,1,1
334553,1,1
334556,1,1
334571,1,1
334621,1,1
334624,1,1
334626,1,1
334654,1,1
334665,1,1
334778,1,1
335031,1,1
335110,1,1
335114,1,1
335217,1,1
335225,1,1
335240,1,1
335241,1,1
335288,1,1
335479,1,1
335504,1,1
335516,1,1
335553,1,1
335555,1,1
335556,1,1
335566,1,1
335568,1,1
335569,1,1
335603,1,1
335733,1,1
335737,1,1
335808,1,1
335868,1,1
335872,1,1
336007,1,1
336102,1,1
336130,1,1
336135,1,1
336136,1,1
336183,1,1
336185,1,1
336201,1,1
336211,1,1
336225,1,1
336254,1,1
336277,1,1
336313,1,1
336320,1,1
336321,1,1
336322,1,1
336324,1,1
336324CB,1,1
336336,1,1
336356,1,1
336429,1,1
336430,1,1
336509,1,1
336823,1,1
336832,1,1
336835,1,1
336866,1,1
336867,1,1
336971,1,1
336975,1,1
337000,1,1
337002,1,1
337056,1,1
337064,1,1
337072,1,1
337184,1,1
337189,1,1
337237,1,1
337330,1,1
337331,1,1
337383,1,1
337399,1,1
337426,1,1
337427,1,1
337452,1,1
337526,1,1
337622,1,1
337625,1,1
337627,1,1
337677,1,1
337711,1,1
337790,1,1
337830,1,1
337892,1,1
337892CB,1,1
337898,1,1
337906,1,1
337910,1,1
337913,1,1
337918,1,1
337951,1,1
338004,1,1
338100,1,1
338150,1,1
338158,1,1
338400,1,1
338401,1,1
338536,1,1
338635,1,1
338641,1,1
338733,1,1
338737,1,1
338853,1,1
338863,1,1
338952,1,1
339007,1,1
339009,1,1
339010,1,1
339011,1,1
339012,1,1
339013,1,1
339014,1,1
339019,1,1
339021,1,1
339022,1,1
339023,1,1
339024,1,1
339025,1,1
339036,1,1
339051,1,1
339075,1,1
339078,1,1
339079,1,1
339092,1,1
339124,1,1
339143,1,1
339195,1,1
339196,1,1
339197,1,1
339207,1,1
339218,1,1
339218CB,1,1
339272,1,1
339293,1,1
339298,1,1
339299,1,1
339305,1,1
339306,1,1
339504,1,1
339536,1,1
339539,1,1
339542,1,1
339703,1,1
339705,1,1
339708,1,1
339896,1,1
339900,1,1
340068,1,1
340073,1,1
340099,1,1
3401,1,1
340126,1,1
340143,1,1
340268,1,1
340334,1,1
340335,1,1
340345,1,1
340409,1,1
3405,1,1
340534,1,1
340592,1,1
340613,1,1
340616,1,1
340748,1,1
340749,1,1
340750,1,1
340752,1,1
340753,1,1
340754,1,1
340758,1,1
340759,1,1
340760,1,1
3408,1,1
340825,1,1
340834,1,1
340846,1,1
340854,1,1
340878,1,1
3410,1,1
341095,1,1
341173,1,1
341174,1,1
341184,1,1
341186,1,1
3412,1,1
341200,1,1
341201,1,1
341205,1,1
341206,1,1
341233,1,1
341281,1,1
341381,1,1
341423,1,1
341424,1,1
341425,1,1
341481,1,1
341487,1,1
341506,1,1
341540,1,1
341546,1,1
341755,1,1
341931,1,1
342039,1,1
342095,1,1
342098,1,1
342100,1,1
342101,1,1
342104,1,1
342105,1,1
342109,1,1
342205,1,1
342221,1,1
342226,1,1
342227,1,1
342249,1,1
342258,1,1
342261,1,1
342440,1,1
342445,1,1
342638,1,1
342641,1,1
342652,1,1
342654,1,1
342659,1,1
342663,1,1
342666,1,1
342670,1,1
342673,1,1
342677,1,1
342684,1,1
342698,1,1
342749,1,1
342753,1,1
342754,1,1
342755,1,1
342830,1,1
342831,1,1
342857,1,1
342899,1,1
342900,1,1
342912,1,1
343177,1,1
343195,1,1
343422,1,1
343423,1,1
343476,1,1
343530,1,1
343531,1,1
343532,1,1
343556,1,1
343598,1,1
3436,1,1
343613,1,1
343614,1,1
343623,1,1
343625,1,1
343628,1,1
343645,1,1
343649,1,1
343652,1,1
343820,1,1
343929,1,1
343957,1,1
343964,1,1
343971,1,1
344011,1,1
344099,1,1
344106,1,1
344463,1,1
344486,1,1
344487,1,1
344490,1,1
344511,1,1
344512,1,1
344513,1,1
344515,1,1
344518,1,1
344519,1,1
344520,1,1
344521,1,1
344532,1,1
344663,1,1
344711,1,1
344712,1,1
344753,1,1
344757,1,1
344799,1,1
345034,1,1
345036,1,1
345039,1,1
3451,1,1
345116,1,1
345121,1,1
345202,1,1
345204,1,1
345205,1,1
345206,1,1
345283,1,1
345285,1,1
345330,1,1
345332,1,1
345343,1,1
345349,1,1
345574,1,1
345591,1,1
345596,1,1
345597,1,1
345598,1,1
345602,1,1
345689,1,1
345729,1,1
345730,1,1
345731,1,1
345879,1,1
345884,1,1
345955,1,1
345956,1,1
345957,1,1
345959,1,1
345990,1,1
346188,1,1
346209,1,1
346306,1,1
346380,1,1
346390,1,1
346405,1,1
346406,1,1
346408,1,1
346409,1,1
346410,1,1
346411,1,1
346412,1,1
346413,1,1
346415,1,1
346417,1,1
346440,1,1
346441,1,1
346443,1,1
346444,1,1
346447,1,1
346469,1,1
346471,1,1
346515,1,1
346542,1,1
346544,1,1
346546,1,1
346547,1,1
346549,1,1
346550,1,1
346554,1,1
346558,1,1
346559,1,1
346561,1,1
346563,1,1
346566,1,1
346569,1,1
347642,1,1
347696,1,1
347719,1,1
347732,1,1
347735,1,1
347737,1,1
347742,1,1
347767,1,1
347768,1,1
347773,1,1
347777,1,1
347779,1,1
347919,1,1
348029,1,1
348033,1,1
348035,1,1
348068,1,1
348070,1,1
348076,1,1
348080,1,1
348084,1,1
348091,1,1
348132,1,1
348383,1,1
348387,1,1
349781,1,1
349782,1,1
349860,1,1
349869,1,1
350015,1,1
3501,1,1
350101,1,1
350102,1,1
3502,1,1
350253,1,1
350255,1,1
350258,1,1
350259,1,1
350325,1,1
35035,1,1
35036,1,1
35037,1,1
35038,1,1
35039,1,1
3504,1,1
35044,1,1
35045,1,1
350478,1,1
350486,1,1
3505,1,1
3506,1,1
350637,1,1
350640,1,1
350642,1,1
350644,1,1
350683,1,1
350691,1,1
350698,1,1
350699,1,1
3507,1,1
350701,1,1
350767,1,1
3510,1,1
351031,1,1
351035,1,1
351039,1,1
351050,1,1
351055,1,1
351065,1,1
351072,1,1
351072CB,1,1
351076,1,1
3511,1,1
351130,1,1
351131,1,1
35118,1,1
3512,1,1
351202,1,1
3513,1,1
351359,1,1
351360,1,1
351401,1,1
351403,1,1
351583,1,1
351590,1,1
351591,1,1
351703,1,1
351746,1,1
351747,1,1
351748,1,1
351782,1,1
351784,1,1
351793,1,1
351835,1,1
351836,1,1
351842,1,1
351846,1,1
351847,1,1
351854,1,1
351858,1,1
351863,1,1
351865,1,1
351874,1,1
351878,1,1
351881,1,1
351884,1,1
351885,1,1
351889,1,1
351890,1,1
351894,1,1
351895,1,1
352195,1,1
352216,1,1
352219,1,1
352226,1,1
352326,1,1
352436,1,1
352493,1,1
352533,1,1
352681,1,1
352682,1,1
352791,1,1
352797,1,1
352817,1,1
352826,1,1
352836,1,1
352848,1,1
352934,1,1
352936,1,1
352937,1,1
352962,1,1
352983,1,1
353021,1,1
353034,1,1
353090,1,1
353091,1,1
353092,1,1
353093,1,1
353099,1,1
353101,1,1
353126,1,1
353127,1,1
353191,1,1
353207,1,1
353231,1,1
353288,1,1
353329,1,1
353429,1,1
353443,1,1
353478,1,1
353479,1,1
353540,1,1
353545,1,1
353546,1,1
353579,1,1
353584,1,1
353585,1,1
353634,1,1
353644,1,1
353647,1,1
353658,1,1
353710,1,1
353856,1,1
353857,1,1
353859,1,1
353860,1,1
353861,1,1
353862,1,1
353863,1,1
353865,1,1
353866,1,1
353869,1,1
353870,1,1
353874,1,1
353885,1,1
353893,1,1
353894,1,1
353895,1,1
353896,1,1
353917,1,1
353923,1,1
353928,1,1
353931,1,1
353933,1,1
353936,1,1
353937,1,1
353994,1,1
354090,1,1
354096,1,1
354112,1,1
354120,1,1
354121,1,1
354198,1,1
354199,1,1
354202,1,1
354203,1,1
354204,1,1
354205,1,1
354218,1,1
354241,1,1
354264,1,1
354279,1,1
354306,1,1
354467,1,1
354493,1,1
354494,1,1
354650,1,1
354686,1,1
354687,1,1
354688,1,1
355,1,1
355157,1,1
355158,1,1
355217,1,1
355218,1,1
355240,1,1
355448,1,1
355451,1,1
355453,1,1
3555431416,1,1
3555606416,1,1
355584,1,1
355598,1,1
355740,1,1
355861,1,1
355862,1,1
355863,1,1
356099,1,1
356169,1,1
356417,1,1
356418,1,1
356419,1,1
356420,1,1
356518,1,1
356608,1,1
356612,1,1
356613,1,1
356647,1,1
356648,1,1
356649,1,1
356650,1,1
356688,1,1
356718,1,1
356721,1,1
356965,1,1
356978,1,1
356979,1,1
356G,1,1
357016,1,1
357054,1,1
357055,1,1
357077,1,1
357179,1,1
357179CB,1,1
357182,1,1
357182CB,1,1
357183,1,1
357183CB,1,1
357190,1,1
357240,1,1
357240CB,1,1
357258,1,1
357334,1,1
357345,1,1
357347,1,1
357354,1,1
357356,1,1
357358,1,1
357362,1,1
357398,1,1
357413,1,1
357420,1,1
357423,1,1
357449,1,1
357452,1,1
357456,1,1
357539,1,1
357620,1,1
3576310405,1,1
357650,1,1
357664,1,1
357671,1,1
357681,1,1
357688,1,1
357724,1,1
