id,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml
404380,0,0,0,0,1,1,0,0,0,0
412258,1,100,0,0,0,0,0,0,0,0
390236,1,45,0,0,0,0,0,0,0,0
400392,1,28,0,0,0,0,0,0,0,0
400546,1,28,0,0,0,0,0,0,0,0
413543,1,100,0,0,0,0,0,0,0,0
419570,1,200,0,0,0,0,0,0,0,0
398321,1,680,0,0,0,0,0,0,0,0
410919,1,100,0,0,0,0,0,0,0,0
410920,1,100,0,0,0,0,0,0,0,0
405317,0,0,0,0,0,0,0,0,1,180
390678,1,100,0,0,0,0,0,0,0,0
393187,1,120,0,0,0,0,0,0,0,0
393186,1,120,0,0,0,0,0,0,0,0
380581,0,0,0,0,0,0,0,0,1,500
417542,1,120,0,0,0,0,0,0,0,0
405554,0,0,0,0,0,0,0,0,1,200
412111,0,0,0,0,0,0,0,0,1,200
415821,0,0,0,0,0,0,0,0,1,180
421919,1,28,0,0,0,0,0,0,0,0
