id,tags
399064,13244|13370|13371|15866|11102|199|15881|186|204|15857|190
229771,13244|13245|13371|16236|16238|6401|198|16243|16253|13426|187|186|185
352848,13244|13245|13371|16237|16238|9285|198|16243|16254|13426|187|186|185
249162,13244|13245|13371|16235|16238|6501|198|16243|13426|187|186|185
104864,13244|13245|13371|16235|16238|6072|198|16243|13426|187|186|185
104862,13244|13245|13371|16235|16238|6071|198|16243|13426|187|186|185
104860,13244|13245|13371|16236|6070|198|16243|13426|187|186|185
318027,13244|13245|13371|16236|8376|198|16244|13426|187|186|185
412044,13244|13245|13371|16236|16255|12402|198|16244|13426|187|186|185
318028,13244|13245|13371|16236|16238|8377|198|16243|16256|13426|187|186|185
249163,13244|13245|13371|16235|16257|6502|198|16240|16244|13426|187|186|185
404387,13244|13370|13371|15859|11321|198|15881|187|186|185|15857|190
299031,13244|13370|13371|15859|7984|198|15881|187|186|185|15857|190
340616,13244|13245|13371|16236|16245|9000|198|16244|13426|187|186|185
408750,13244|13245|13371|15925|16055|13371|5326|186|185|192|15687|13421
404386,13244|13370|13371|15860|15861|11320|15881|186|185|15857|190
104759,13244|13245|13371|16082|16177|6062|201|392|188|186|185|13423|16077
229136,13244|13245|13371|16083|16177|6394|201|188|186|185|13423|16077
104821,13244|13245|13371|16084|6064|201|188|186|185|13423
104808,13244|13245|13371|16085|16177|6063|201|16178|16081|188|186|185|13423|16077
292401,13244|13245|13371|16086|7852|201|16178|16081|188|186|185|13423
417554,13244|13245|13371|16068|16087|16182|188|186|185|13423
417555,13244|13245|13371|16069|16088|16182|188|186|185|13423
417557,13244|13245|13371|16070|16089|16182|16200|188|186|185|13423
417014,13244|13245|13371|16071|16079|16090|16179|16193|188|186|185|13423
104823,13244|13245|13371|16091|16079|6065|201|16179|188|186|185|13423
364127,13244|13370|13371|15867|15883|9602|15881|186|185|15857|190
161898,13244|13245|13371|16435|16436|188|187|6181|186|185
161897,13244|13245|13371|16435|16437|188|187|6180|186|185
374374,13244|13245|13371|16080|16092|9905|188|186|185|13423
398543,13244|13245|13371|16080|16072|13371|188|186|185|13423
414021,13244|13245|13371|16237|16242|16246|16258|16244|13426|187|186|185
414018,13244|13368|13371|15913|11816|15735|186|185|228|4674
377958,13244|13245|13371|16275|16279|10077|195|4672|186|185
378001,13244|13245|13371|16275|16279|10083|195|4672|186|185
205854,13244|13245|13371|16276|16279|6305|195|4672|186|185
104726,13244|13245|13371|16276|16279|6061|195|4672|186|185
379550,13244|13245|13371|16211|16223|10153|16225|208|5156|186|185|16227
379549,13244|13245|13371|16211|16222|10152|16225|208|5156|186|185|16227
104707,13244|13245|13371|15926|16053|6059|186|185|192|15687|13421
201388,13244|13245|13371|15926|16053|6287|186|185|192|15687|13421
363852,13244|13370|13371|15868|9593|199|15881|186|185|15857|190
154902,13244|13370|13371|15864|6171|199|15881|186|185|15857|190
363853,13244|13370|13371|15859|15884|9594|199|15881|187|186|185|15857|190
337426,13244|13370|13371|15860|15861|8916|199|15881|186|185|15857|190
377280,13244|13370|13371|15860|15861|10052|199|15881|186|185|15857|190
302077,13244|13370|13371|15860|15861|8037|15885|199|15881|186|185|15857|190
302075,13244|13370|13371|15869|8036|199|15881|186|185|15857|190
337427,13244|13370|13371|15865|8917|199|15881|186|185|15857|190
404380,13244|13245|13371|11319|16292|16293|199|15881|186|185|15857|190
377279,13244|13370|13371|15863|10051|199|15881|186|185|15857|190
298976,13244|13370|13371|15858|7981|199|15881|186|185|15857|190
364126,13244|13370|13371|15858|9601|199|15881|186|185|15857|190
418605,13244|13367|4636|15738|15739|15737|12403|204|15856|13637
334113,13244|13370|13371|15859|199|8827|15881|187|186|185|15857|190
302080,13244|13370|13371|15860|15861|8039|199|15881|186|185|15857|190
377278,13244|13370|13371|15870|15886|10050|199|15881|186|185|15857|190
334114,13244|13245|13371|15860|16294|8828|199|15881|186|185|15857|190
299025,13244|13370|13371|15858|7983|199|15881|186|185|15857|190
279581,13244|13245|13371|198|188|187|7570|186|185
374944,13244|13370|13371|15864|9918|15881|186|185|15857|190
404379,13244|13370|13371|15865|11318|15881|186|185|15857|190
403852,13244|13245|13371|16353|16381|11290|16387|218|16385|16388|186|185|207|214
323793,13244|13245|13371|16354|8536|16389|16390|186|185|207|214
403854,13244|13245|13371|15928|15927|11291|16004|186|185|192|15687|13421
403855,13244|13245|13371|15929|16054|11292|186|185|192|15687|13421
320870,13244|13245|13371|15930|15996|8480|186|185|192|15687|13421|13429
364005,13244|13245|13371|15931|9598|186|185|192|15687|13421
263164,13244|13245|13371|16355|16357|16380|6809|202|189|186|185|207|214
345121,13244|13245|13371|16355|16356|16380|9122|202|189|186|185|207|214
175257,13244|13245|13371|16355|16358|16380|6224|202|189|16389|16390|186|185|207|214
412259,13244|13245|13371|16439|16440|188|187|5327|186|185
412258,13244|13245|13371|15932|1176|422|186|185|192|15687|13421
279587,13244|13245|13371|16202|16211|16222|7571|16225|4824|208|5156|186|185|16227
366604,13244|13245|13371|16211|16221|9689|16225|4824|208|5156|186|185|16227
379037,13244|13245|13371|16211|16224|10124|16225|208|5156|186|185|16227
161899,13244|13245|13371|15933|15995|12402|187|186|185|192|15687|13421
180584,13244|13245|13371|15995|11183|429|430|187|186|185|192|15687|13421
387790,13244|13245|13371|15998|15999|10627|200|186|185|192|15687|13421
414017,13244|13245|13371|11815|1264|1267|186|185|192|15687|13421
228529,13244|13245|13371|16441|16442|16443|6390|186|185
