id,name,status,sub_cate_id
5187,Sankrati Special,1,27
4734,Bhagawan pure & clean spices sankranti mix 100g,1,27
5415,Bhagawan pure & clean spices sankranti mix 250g,1,27
5416,Sugar Cane,1,23
