id,tags
399064,13244|13370|13371|15866|11102|199|190|15881|186|204|15857
404387,13244|13370|13371|15859|11321|198|190|15881|187|186|185|15857
299031,13244|13370|13371|15859|7984|198|190|15881|187|186|185|15857
404386,13244|13370|13371|15860|15861|11320|12555|15881|190|186|185|15857
364127,13244|13370|13371|15867|15883|9602|15881|190|186|185|15857
414018,13244|13368|13371|15913|11816|15735|186|185|228|4674
363852,13244|13370|13371|15868|9593|199|15881|190|186|185|15857
154902,13244|13370|13371|15864|6171|199|15881|190|186|185|15857
363853,13244|13370|13371|15859|15884|9594|199|190|15881|187|186|185|15857
337426,13244|13370|13371|15860|15861|8916|199|15881|190|186|185|15857
377280,13244|13370|13371|15860|15861|10052|199|15881|190|186|185|15857
302077,13244|13370|13371|15860|15861|8037|15885|199|15881|190|186|185|15857
302075,13244|13370|13371|15869|8036|199|15881|190|186|185|15857
337427,13244|13370|13371|15865|8917|199|15881|190|186|185|15857
377279,13244|13370|13371|15863|10051|199|15881|190|186|185|15857
298976,13244|13370|13371|15858|7981|199|15881|190|186|185|15857
364126,13244|13370|13371|15858|9601|199|15881|190|186|185|15857
418605,13244|13367|4636|15738|15739|15737|12403|204|15856
334113,13244|13370|13371|15859|8827|199|190|15881|187|186|185|15857
302080,13244|13370|13371|15860|15861|8039|199|15881|190|186|185|15857
377278,13244|13370|13371|15870|15886|10050|199|15881|190|186|185|15857
299025,13244|13370|13371|15858|7983|199|15881|190|186|185|15857
374944,13244|13370|13371|15864|9918|15881|190|186|185|15857
404379,13244|13370|13371|15865|11318|15881|190|186|185|15857
295501,13244|13370|13371|15868|7915|15881|190|186|185|15857
418604,13244|13367|4636|15741|15742|15740|15749|12403|204|15856
418603,13244|13367|4636|15761|15843|15744|12403|204|15856
418602,13244|13367|4636|15762|15844|15746|12403|204|15856
379218,13244|13367|4638|15763|1300|15737|15697|204|15856
387926,13244|13370|4637|15863|10642|15882|190|15696|185|15857
387919,13244|13370|4637|15858|10639|15882|190|15696|185|15857
387933,13244|13370|4637|15872|10645|15882|190|15696|185|15857
387931,13244|13370|4637|15871|10644|15882|190|15696|185|15857
387947,13244|13370|4637|15873|10649|15882|190|15696|185|15857
387928,13244|13370|4637|15862|15887|10643|15882|190|15696|185|15857
398812,13244|13367|4638|15764|12403|15745|15697|204|15856
405495,13244|13367|4638|15765|1300|15759|15697|204|15856
398284,13244|13367|15695|15766|5004|5074|5075|204|15856
259985,13244|13367|4639|15835|6734|15743|15760|245|204|15856
334397,13244|13367|4639|15767|8834|15748|15760|245|204|15856
354493,13244|13367|4639|15768|9363|15743|15760|245|204|15856
336835,13244|13367|4639|15782|8899|15750|15760|245|204|15856
354467,13244|13367|4639|15769|9362|15750|15760|245|204|15856
334402,13244|13367|4639|15770|8839|15737|15760|245|204|15856
354494,13244|13367|4639|15771|9364|15744|15760|245|204|15856
334400,13244|13367|4639|15772|8837|15749|15760|245|204|15856
334401,13244|13367|4639|15773|8838|5360|15760|245|204|15856
334399,13244|13367|4639|15774|8836|15743|15760|245|204|15856
400398,13244|13367|4639|15775|4639|5334|15753|15760|245|204|15856
334398,13244|13367|4639|15776|8835|15752|15760|245|204|15856
400392,13244|13367|4639|15777|1260|12555|15743|15760|245|204|15856
368666,13244|13368|4639|15910|15911|15912|9736|1163|15915|15735|245|185|228|4674
312468,13244|13368|4639|15911|15915|8302|1307|1318|15735|245|185|228|4674
312169,13244|13368|4639|15911|15915|15914|8300|1307|1318|15735|245|185|228|4674
294642,13244|13368|4639|15911|15915|7885|1307|1318|15735|245|185|228|4674
400546,13244|13367|4639|15778|11136|15744|15760|245|204|15856
275574,13244|13367|4639|15779|7463|15751|15760|245|204|15856
400404,13244|13367|4639|15780|5334|15746|15760|245|204|15856
281872,13244|13367|4639|15781|7651|15749|15760|245|204|15856
415041,13244|13367|4640|15836|246|15743|246|204|15856
344099,13244|4633|15690|9097|216|5004|4633|15737|185
415044,13244|13367|4640|15837|246|15743|246|204|15856
416411,13244|13367|4645|15783|15845|15747|243|204|15856
410644,13244|13370|4642|15859|11575|190|187|15698|185|15857
410598,13244|13370|4642|15860|15861|11571|12555|15698|185|15857
415032,13244|13370|4642|15874|15901|15902|15698|185|15857
421515,13244|13370|13871|15873|15888|13879|15699|185|15857
421484,13244|13370|13871|15859|15889|13879|187|190|15699|185|15857
421485,13244|13370|13871|15859|15890|13879|187|190|15699|185|15857
215244,13244|13370|13871|15860|15861|15891|13879|190|13880|15699|185|15857
421524,13244|13370|13871|15860|15861|15892|13879|13637|15699|185|15857
421522,13244|13370|13871|15875|15893|13879|15699|185|15857
421508,13244|13370|13871|15876|15894|13879|15699|185|15857
421513,13244|13370|13871|15864|15895|13879|15699|185|15857
421507,13244|13370|13871|15877|15896|13879|15699|185|15857
421525,13244|13370|13871|15875|15897|13879|15699|185|15857
421517,13244|13370|13871|15878|15898|13879|15699|185|15857
421514,13244|13370|13871|15858|15899|13879|15699|185|15857
421483,13244|13370|13871|15858|15900|13879|15699|185|15857
325192,13244|13368|15691|15921|8567|15735|185|228|4674
424747,13244|13367|4645|15784|15855|400|15744|243|204|15856
410915,13244|13367|4645|15785|15846|15743|243|204|15856
409157,13244|13367|4645|15786|5074|5076|15747|243|204|15856
402085,13244|13368|4645|15910|15917|15735|243|185|228|4674
424744,13244|13368|4645|15910|15918|15735|243|185|228|4674
409174,13244|13367|4645|15787|5074|5076|15747|243|204|15856
409158,13244|13367|4645|15788|5074|5076|243|204|15856
409159,13244|13367|4645|15789|5074|5076|243|204|15856
398321,13244|13367|4645|15790|5074|5075|243|204|15856
399099,13244|13367|4645|15791|5074|5075|243|204|15856
419348,13244|13367|4645|15792|5074|5075|243|204|15856
424750,13244|13367|4645|15793|15855|15748|187|243|204|15856
380694,13244|13367|4645|15794|15855|10223|15743|243|204|15856
410912,13244|13367|4645|15795|15847|15746|243|204|15856
