id,discount
245724,4
364927,4
364929,4
177259,20
414021,3
387092,2
367794,0
423709,0
392826,22
392746,18
392769,16
392760,22
392833,13
321589,22
392773,16
292767,20
392809,20
392782,16
392808,22
284264,7
284272,4
284268,7
284344,27
284277,6
284287,4
284301,5
284308,29
284698,30
306311,30
421667,4
421649,4
421650,4
421646,4
412583,3
415248,0
415247,0
413940,11
413946,11
403627,16
420599,5
420598,5
406928,5
422549,10
386957,5
421095,3
405270,7
421091,0
422836,5
421092,6
402508,5
402511,5
402509,19
417468,7
417483,8
407466,7
412909,4
412916,4
412855,4
412865,1
412912,2
412863,2
412861,4
412869,4
412860,2
412859,2
417991,2
412914,4
412943,2
412933,4
415173,2
404326,3
404327,3
404328,3
404325,0
404324,0
419358,2
419361,2
419362,2
412605,30
422489,5
422491,5
422493,5
422492,7
412603,30
416237,5
413625,7
413632,7
413618,7
413629,7
403547,13
345729,2
418749,9
412961,14
412960,0
418753,4
412964,0
412965,14
424544,3
424548,3
424546,21
412958,11
402957,3
412956,11
418752,14
418751,14
418750,14
412962,0
412963,14
418754,4
409725,8
416514,4
416212,4
416650,5
416651,4
416648,3
285016,0
405862,7
422837,4
422840,5
422876,3
422824,5
422823,5
365941,0
421117,4
421112,3
421118,4
421121,5
421114,3
421113,3
421120,5
378363,27
378386,19
378358,20
378357,30
421813,3
378391,18
393327,3
378360,23
424501,3
393338,30
378378,30
378370,3
378372,19
378369,19
378373,13
378389,12
393377,3
424506,4
393336,20
378374,19
424511,3
393342,19
378371,12
424510,4
424509,5
378355,28
378366,19
424505,6
424507,3
393328,19
393332,20
378376,19
378367,19
393351,23
368382,10
378393,4
393346,4
424500,7
409057,18
409058,12
415107,3
382650,4
421030,0
421024,3
421031,3
421019,0
304772,10
270787,7
332909,30
417150,4
417153,4
417152,4
424489,0
424490,3
417696,12
417709,8
417683,11
417692,12
417691,9
417689,10
417695,6
267229,2
398000,2
416283,3
416285,4
416261,5
416315,4
416258,8
416284,8
416259,5
394410,8
385287,0
420740,0
358796,5
397475,19
397473,18
414129,21
397501,17
414130,11
397495,19
417507,3
397506,9
397477,11
397476,19
397472,17
414135,18
388088,8
411469,4
411468,4
411463,4
411467,4
411465,4
411464,4
411457,4
411462,4
411466,4
422714,4
293714,3
415843,24
415857,24
415842,24
386238,5
410651,4
410653,5
410652,4
347732,0
356650,3
347719,0
347735,9
413385,19
405797,28
421187,20
421255,28
421188,28
421282,26
401682,18
387361,7
367217,8
371622,0
367208,0
367216,3
411339,3
411340,3
412856,4
415175,2
412853,4
412854,2
423831,30
423830,30
422793,1
422789,0
404907,4
404908,3
400829,4
400827,4
421090,4
408646,20
408641,20
408647,20
420985,4
365122,0
402515,5
402516,4
402518,4
406035,3
406033,3
424551,30
424550,30
384551,0
395301,6
399375,0
343195,3
343476,2
380160,3
416760,10
416758,10
416759,10
413961,3
424870,2
376820,8
405518,11
405519,11
424777,0
420833,3
424771,0
420834,0
424776,0
424773,0
424772,0
420809,0
420844,0
420810,7
420845,0
422821,30
422820,30
422818,27
422817,24
400282,7
412746,4
415731,0
352326,4
423957,4
411359,0
411360,0
411355,0
411354,0
399397,4
404119,4
404126,7
417410,5
417409,2
417411,3
375357,0
265879,2
422754,0
424532,2
424533,2
422705,10
422707,10
422708,12
422712,7
422716,4
422706,10
