id,cate_id,sub_cate_id
100968,6,45
101360,6,105
101823,6,108
102932,6,49
102997,6,48
106103,6,45
113710,6,45
113712,6,45
118412,6,107
118417,6,105
118419,6,105
118443,6,49
118967,6,105
119665,6,49
142156,6,45
144395,6,109
147283,6,48
150476,6,48
167781,6,48
167782,6,48
179650,6,48
179651,6,48
180537,6,45
182214,6,107
189099,6,48
189100,6,48
189101,6,48
189103,6,48
189204,6,108
189296,6,48
189311,6,48
189323,6,48
189326,6,48
189785,6,48
196984,6,45
202239,6,48
202242,6,48
202243,6,48
202248,6,48
205184,6,49
205660,6,49
207986,6,106
208578,6,48
210060,6,49
212701,6,48
215130,6,48
215578,6,48
216747,6,48
216809,6,48
218856,6,48
222783,6,46
229140,6,48
229144,6,108
229148,6,108
235214,6,108
236283,6,108
236284,6,108
237445,6,105
237461,6,105
237467,6,105
239335,6,105
241132,6,109
243080,6,108
246700,6,49
247115,6,48
248215,6,48
250520,6,48
250771,6,45
251218,6,48
251220,6,48
251224,6,48
251235,6,48
251249,6,48
251251,6,48
251259,6,48
252847,6,109
252868,6,109
252874,6,109
252876,6,49
253535,6,107
254688,6,49
254690,6,48
255207,6,49
255208,6,49
255215,6,49
255243,6,48
255611,6,107
255874,6,49
256002,6,48
256165,6,48
258133,6,45
258357,6,48
258358,6,48
258359,6,48
258583,6,49
258584,6,49
258879,6,108
259244,6,45
259705,6,48
259706,6,48
260405,6,49
260634,6,48
260637,6,48
260641,6,48
260642,6,48
260650,6,105
260653,6,105
260654,6,49
260873,6,109
260874,6,109
261502,6,49
262814,6,48
262815,6,48
262971,6,48
262978,6,48
263108,6,49
263109,6,49
263112,6,49
263113,6,49
263114,6,49
263492,6,46
263493,6,46
263494,6,108
263663,6,46
263675,6,48
263687,6,45
263696,6,105
263698,6,48
263699,6,45
263708,6,45
263710,6,109
263719,6,47
263724,6,48
263732,6,47
263745,6,47
263758,6,47
263764,6,47
263772,6,49
263775,6,105
263777,6,47
263779,6,47
263781,6,47
263789,6,47
263799,6,47
263841,6,48
263850,6,105
263852,6,105
263856,6,45
263859,6,48
263862,6,109
263869,6,109
263870,6,48
263871,6,48
263872,6,49
263875,6,49
263878,6,48
263880,6,48
263884,6,48
263896,6,105
263910,6,48
263919,6,109
263920,6,109
263921,6,109
263923,6,49
263924,6,49
263925,6,109
263926,6,108
263930,6,109
263931,6,45
263935,6,48
263936,6,109
263954,6,109
263957,6,108
263967,6,45
263970,6,45
263980,6,46
263986,6,45
263993,6,45
263999,6,45
264001,6,46
264024,6,48
264105,6,46
264111,6,108
264661,6,48
264747,6,108
264764,6,46
264996,6,48
265114,6,107
265238,6,48
265242,6,49
265243,6,49
265244,6,108
265246,6,48
265247,6,47
265273,6,48
265280,6,108
265349,6,105
265355,6,48
265439,6,45
265453,6,45
265511,6,49
265665,6,45
