nothing,id,store_id,cover,name,images,original_price,sell_price,discount,kind,cate_id,sub_cate_id,in_home,is_single,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml,descriptions,key_features,disclaimer,exp_date,type_of,in_stoke,rating,total_rating,status,in_offer,variations_types,size,tax_class,tags,hsn_code,brand_id
0,254705,49,254705.jpg,Chudi Sortex Quality Sona Masoori Raw Rice 25Kg,"[""254705.jpg""]",1700,1530,10,1,2,75,0,0,0,0,1,25,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,5,13170|13197|13902|13901|13287|13924|13290,0,899
0,300468,49,300468.jpg,Kiran Gold Premium Sorted Sona Masoori Raw Rice 25Kg,"[""300468.jpg""]",1700,1445,15,1,2,75,0,0,0,0,1,25,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,5,13170|13197|13903|13901|13287|13924|13290,0,900
0,279649,49,279649.jpg,Vijayan Gold Premium Sorted Sona Masoori Raw Rice 25Kg,"[""279649.jpg""]",1700,1360,20,1,2,75,0,0,0,0,1,25,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,5,13170|13197|13904|13901|13287|13924|13290,0,901
0,335598,49,335598.jpg,Mother's Love Premium Sorted Sona Masoori Raw Rice 25Kg,"[""335598.jpg""]",1500,1350,10,1,2,75,0,0,0,0,1,25,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,5,13170|13197|13905|13901|13287|13924|13290,0,902
0,304705,49,304705.jpg,Jana Priya Gold Sona Masoori Raw Rice 25Kg,"[""304705.jpg""]",1700,1445,15,1,2,75,0,0,0,0,1,25,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,5,13170|13197|13906|13901|13287|13924|13290,0,903
0,333126,49,333126.jpg,NRI Gold Sorted Cleaned Sona Masoori Raw Rice 25Kg,"[""333126.jpg""]",1700,1360,20,1,2,75,0,0,0,0,1,25,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,5,13170|13197|13907|13901|13287|13924|13290,0,904
0,342391,49,342391.jpg,MK Royal Premium Quality Sorted Sona Masoori Raw Rice 25Kg,"[""342391.jpg""]",1500,1350,10,1,2,75,0,0,0,0,1,25,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,5,13170|13197|13908|13901|13287|13924|13290,0,905
0,261199,49,261199.jpg,AKR Real Gold Sortex Cleaned Jeera Rice 25Kg,"[""261199.jpg""]",3500,2450,30,1,2,75,0,0,0,0,1,25,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,5,13170|13197|13909|13901|13287|13926,0,906
0,275016,49,275016.jpg,Kesari Kali Premium Wada Kolam Rice 25Kg,"[""275016.jpg""]",2200,1870,15,1,2,75,0,0,0,0,1,25,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,5,13170|13197|13910|13901|13287|13289,0,907
0,392164,49,392164.jpg,Bittu Golden Premium Sorted Sona Masoori Raw Rice 25Kg,"[""392164.jpg""]",1700,1445,15,1,2,75,0,0,0,0,1,25,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,5,13170|13197|13911|13901|13287|13924|13290,0,908
