nothing,id,store_id,cover,name,images,original_price,sell_price,discount,kind,cate_id,sub_cate_id,in_home,is_single,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml,descriptions,key_features,disclaimer,exp_date,type_of,in_stoke,rating,total_rating,status,in_offer,variations_types,size,tax_class,tags,hsn_code
0,SBFM02,46,SBFM02.jpg,Jockey Unisex Face Mask (Pack of 2 Assorted Color),"[""SBFM02.jpg"",""SBFM02-1.jpg"",""SBFM02-2.jpg"",""SBFM02-3.jpg"",""SBFM02-4.jpg "",]",269,267,1,1,12,133,1,0,0,0,0,0,1,2,0,0,0,0,"HealthGuard® based in Australia is the world leader in innovative disease prevention, encompassing Anti-Bacterial and Anti-Fungal (Anti-Microbial) treatments for preventing and reducing diseases",,,20-12-2050,0,1,5,4,1,0,[],0,5,584|585|4430,9020
