id,original_price,sell_price,variations_types,stocks,size
250116,29,26,1000|500|2000,0,1
249944,264,240,1000|500|2000,0,1
SB0089,88,80,500|1000|2000|3000|4000,100,1
277860,75,50,[],0,0
250521,55,50,[],0,0
250930,44,40,1000|500|2000,0,1
