id,tags
421281,13170|13197|13239|13286
421282,13170|13197|13239|13286
421393,13927|4876|748|641
421396,13927|4876|748|641
421397,13927|4876|748|641
421404,13927|4905|13707|13714
421405,13927|4905|13707|13714
421461,13695|13700|853|676|5034
421486,13244|13245|5003|190
421512,13244|13245|5003|190
421584,13695|13700|4927|4961
421625,13170|13196|11079|306|5028
421646,13150|13536|13654|13514
421649,13150|13536|13654|13514
421650,13150|13536|13654|13514
421667,13150|13536|13654|13514
421706,13150|13152|4913|4984
421708,13150|13152|4913|13875
421812,13170|15|14173|14174|14175|14176
421813,13170|13197|13624|13287|13290
421855,13695|13700|4927|4962
421886,13927|4876|5095|799|5027
421887,13927|4876|5095|799|5027
421944,13927|4906|4885|4992
421945,13927|4906|4885|4991
421947,13927|4906|4885|14043
421948,13927|4906|4885|14043
421951,13927|4906|4885|4906
422023,13927|4876|434|1004|1006
422281,13170|13197|4895|13901|13287|980|4903
422299,13927|4883|5161|5163
422302CB,13927|4883|5161|5163
422316,13927|4876|5152|1004|1006
422375,13927|4876|865|641
422376,13927|4876|865|641
422396,13927|4876|792|641
422397,13927|4876|792|641
422398,13695|4860|13737|4874
422452,13170|13195|13204|1194|5006
422489,13170|13195|13214|13628
422491,13170|13195|13214|13628
422492,13170|13195|13214|13628
422493,13170|13195|13214|13628
422549,13438|13441|13639|13645|13645
422650,13244|13871|5012|5156
422663,13927|4876|849|641
422664,13695|4859|13988|5027|62781
422705,13244|13245|13636|13421
422706,13244|13245|13636|13421
422707,13244|13245|13636|13421
422708,13244|13245|13636|13421
422710,13927|4876|13201|4879
422712,13244|13245|13636|13421
422714,13244|13245|13636|13421
422716,13244|13245|13636|13421
422717,13438|13440|4939|4848
422719,13927|4876|5097|799|5027
422720,13927|4876|5097|5102
422721,13927|4876|5097|606
422754,13438|13441|13499|13522|13081
422789,13438|13439|13458|13519|13520
