nothing,id,store_id,cover,name,images,original_price,sell_price,discount,kind,cate_id,sub_cate_id,in_home,is_single,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml,descriptions,key_features,disclaimer,exp_date,type_of,in_stoke,rating,total_rating,status,in_offer,variations_types,size,tax_class,tags,hsn_code,brand_id
0,SB0001,49,SB0001.jpg,Sona Masoori Raw Rice loose,"[""SB0001.jpg"","" "","" "","" "","" "",]",64,61,5,1,2,75,0,0,0,0,0,0,0,0,0,0,0,0,,,,20/12/2056,0,1,5,4,1,0,250|500|1000|2000|3000|4000|5000,1,0,920|12696|301|927,0,244
0,SB0002,49,SB0002.jpg,Dosa Rice Loose,"[""SB0002.jpg"","" "","" "","" "","" "",]",40,38,5,1,2,75,0,0,0,0,0,0,0,0,0,0,0,0,,,,20/12/2056,0,1,5,4,1,0,250|500|1000|2000|3000|4000|5000,1,0,896|12696|301|927,0,244
0,SB0003,49,SB0003.jpg,whole wheat Regualr,"[""SB0003.jpg"","" "","" "","" "","" "",]",41,39,5,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,20/12/2056,0,1,5,4,1,0,250|500|1000|2000|3000|4000|5000,1,0,926|927,0,480
0,SB0004,49,SB0004.jpg,Green peas loose,"[""SB0004.jpg"","" "","" "","" "","" "",]",181,173,5,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,20/12/2056,0,1,5,4,1,0,250|500|1000|2000|3000|4000|5000,1,0,899|927,0,244
0,SB0005,49,SB0005.jpg,Kolam Raw rice loose,"[""SB0005.jpg"","" "","" "","" "","" "",]",66,63,5,1,2,75,0,0,0,0,0,0,0,0,0,0,0,0,,,,20/12/2056,0,1,5,4,1,0,250|500|1000|2000|3000|4000|5000,1,0,905|12696|301|927,0,244
0,SB0006,49,SB0006.jpg,ARO Raw Rice loose,"[""SB0006.jpg"","" "","" "","" "","" "",]",41,39,5,1,2,75,0,0,0,0,0,0,0,0,0,0,0,0,,,,20/12/2056,0,0,5,4,1,0,250|500|1000|2000|3000|4000|5000,1,0,891|12696|301|927,0,244
0,SB0007,49,SB0007.jpg,Red Boil Rice loose,"[""SB0007.jpg"","" "","" "","" "","" "",]",57,54,6,1,2,75,0,0,0,0,0,0,0,0,0,0,0,0,,,,20/12/2056,0,1,5,4,1,0,250|500|1000|2000|3000|4000|5000,1,0,917|12696|301|927,0,244
0,SB0008,49,SB0008.jpg,Ragi loose,"[""SB0008.jpg"","" "","" "","" "","" "",]",52,50,4,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,20/12/2056,0,1,5,4,1,0,250|500|1000|2000|3000|4000|5000,1,0,914|927,0,244
0,SB0009,49,SB0009.jpg,Dry Copra Loose,"[""SB0009.jpg"","" "","" "","" "","" "",]",265,253,5,1,2,25,0,0,0,0,1,1,0,0,0,0,0,0,,,,20/12/2056,0,1,5,4,1,0,100|200|300|400|500|600|700|800|900|1000,1,0,897|927,0,244
0,SB0010,49,SB0010.jpg,rajma Loose,"[""SB0010.jpg"","" "","" "","" "","" "",]",159,152,5,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,20/12/2056,0,0,5,4,1,0,250|500|1000|2000|3000|4000|5000,1,0,915|927,0,244
