id,cover,images
392744,392744.jpeg,"[""392744.jpeg""]"
301976,301976.jpeg,"[""301976.jpeg""]"
302571,302571.jpeg,"[""302571.jpeg""]"
392808,392808.jpeg,"[""392808.jpeg""]"
392847,392847.jpeg,"[""392847.jpeg""]"
392752,392752.jpeg,"[""392752.jpeg""]"
SB0012,SB0012.jpeg,"[""SB0012.jpeg""]"
412414,412414.jpeg,"[""412414.jpeg""]"
