nothing,id,store_id,cover,name,images,original_price,sell_price,discount,kind,cate_id,sub_cate_id,in_home,is_single,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml,descriptions,key_features,disclaimer,exp_date,type_of,in_stoke,rating,total_rating,status,in_offer,variations_types,size,tax_class,tags,hsn_code
0,11730,46,11730.jpg,Prestige 11730 5 L Cooker,"["""","""","""","""",""""]",2460,2218,10,1,15,74,1,0,0,0,0,0,0,0,0,0,0,0,"<ul><li>Content: Prestige Nakshatra Cute Duo Silky Red Pressure Cooker 5 L (Powder Coated)</li><li> Net Quantity: 1 Unit</li><li> Comfortable handles</li><li> Induction compatible</li><li> New weight valve</li><li> Aesthetic design</li><li> Color: Red, Material: Aluminium</li></ul>",,,20-12-2050,0,0,5,4,1,0,[],0,12,3636|4393|4590|12382|12512,7615
0,12000,46,12000.jpg,Prestige Money Saver 16 Ltr Cooker,"["""","""","""","""",""""]",5780,4874,16,1,15,74,1,0,0,0,0,0,0,0,0,0,0,0,"Content: Prestige Money Saver Pressure Cooker 16 L (Aluminium)
 Net Quantity: 1 Unit
 Made from high-quality virgin aluminium
 Comfortable handles for easy grip
 Compatible with gas stove
 Metallic safety plug and gasket release system for peace of mind
 Colour: Silver, Material: Aluminium",,,20-12-2050,0,0,5,4,1,0,[],0,12,12601|3678|4393|4590|12382|12512,7615
0,11657,46,11657.jpg,Prestige 5 Ltr Color Cooker,"["""","""","""","""",""""]",2200,2010,9,1,15,74,1,0,0,0,0,0,0,0,0,0,0,0,Content: Nakshatra Plus Pressure Handi 5L ( Powder Coated Red)Net Quantity: 1 UnitAnti-bulge induction basePressure regulatorMetallic safety plugUnique shapeVibrant finishesInduction and gas compatible,,,20-12-2050,0,0,5,4,1,0,[],0,12,12600|3635|4393|4590|12382|12512,7615
0,FX1 (0) 00 101,46,FX1_(0)_00_101.jpg,AMT COLORADO SP 55CM -FRML.RED,"[""FX1_(0)_00_101.jpg"",""FX1 (0) 00 101-1.jpg"",]",8800,3350,62,2,14,71,0,0,0,0,0,0,0,0,0,0,0,0,Skybags Colorado Polycarbonate 81 cms Blue Hard Sided Suitcase,,,20/12/2050,0,0,5,4,1,0,[],0,18,11993,4202
0,GE6 (0) 09 001,46,GE6-(0)-09-001.jpg,Samsonite GE6 (0) 09 001 -Varro Spinner 55/20 Exp-Black,"[""GE6-(0)-09-001.jpg"",""GE6 (0) 09 001-1.jpg"",""GE6 (0) 09 001-2.jpg"",""GE6 (0) 09 001-3.jpg"",""GE6 (0) 09 001-4.jpg"",]",9200,7536,18,1,14,71,1,0,0,0,0,0,0,0,0,0,0,0,"<ul>
 	<li>Outer Material: Polypropylene, Casing: Hard, Color: Black</li>
 	<li>Water resistant</li>
 	<li>Capacity: 94 liters; Dimensions: 52.5 cms x 31 cms x 74.5 cms (LxWxH)</li>
 	<li>Lock Type: TSA Lock, Number of Wheels: 4</li>
 	<li>Laptop Compatibility: No</li>
 	<li>Warranty type: Manufacturer; 10 years international warranty</li>
 	<li>expander for storage flexibility</li>
</ul>",,,20-12-2050,0,0,5,4,1,0,[],0,18,3837|4428|4600,4202
