nothing,id,store_id,cover,name,images,original_price,sell_price,discount,kind,cate_id,sub_cate_id,in_home,is_single,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml,descriptions,key_features,disclaimer,exp_date,type_of,in_stoke,rating,total_rating,status,in_offer,variations_types,size,tax_class,tags,hsn_code
0,322797,49,322797.jpg,"Britannia 50-50 Sweet & Salty Biscuits, 200g","[""322797.jpg"",""322797-1.jpg"",""322797-2.jpg"",""322797-3.jpg"","" "",]",30,30,0,1,5,38,0,0,1,200,0,0,0,0,0,0,0,0,,,,20/12/2050,0,0,5,4,1,0,[],0,18,8524|245,1905
0,332571,49,332571.jpg,Brooke Bond Taj Mahal Tea Carton 250 g,"[""332571.jpg"",""332571-1.jpg"",""332571-2.jpg"",""332571-3.jpg"","" "",]",185,185,0,1,4,36,1,0,1,250,0,0,0,0,0,0,0,0,,,,20/12/2050,0,0,5,4,1,0,[],0,18,12565|979|8759|468|469|1912|11979,902
0,362940,49,362940.jpg,Parle Bakesmith Marie Biscuits 90 g (Pack of 5),"[""362940.jpg"",""362940-1.jpg"",""362940-2.jpg"",""362940-3.jpg"","" "",]",50,50,0,1,5,38,1,0,1,90,0,0,0,0,0,0,0,0,,,,20/12/2050,0,0,5,4,1,0,[],0,18,9568|1333|1355,1905
0,102083,49,102083.jpg,Parle G (55 g + 10 g Pack Of 24),"[""102083.jpg"",""102083-1.jpg"",""102083-2.jpg"",""102083-3.jpg"","" "",]",120,120,0,1,5,38,1,0,1,70,0,0,0,0,0,0,0,0,,,,20/12/2050,0,0,5,4,1,0,[],0,18,1730|11982|227|1356,1234
0,321894,49,321894.jpg,Parle Milano Chocolate Cookies 75 g,"[""321894.jpg"",""321894-1.jpg"",""321894-2.jpg"",""321894-3.jpg"","" "",]",30,30,0,1,5,38,1,0,1,75,0,0,0,0,0,0,0,0,,,,20/12/2050,0,0,5,4,1,0,[],0,18,8501|1334|1355|12555,0
0,149829,49,149829.jpg,Parle Monaco Classic Cheesling Crackers  150 g,"[""149829.jpg"",""149829-1.jpg"",""149829-2.jpg"",""149829-3.jpg"","" "",]",60,60,0,1,5,38,1,0,1,150,0,0,0,0,0,0,0,0,,,,20/12/2050,0,0,5,4,1,0,[],0,18,1751|12382|12383,1905
0,365763,49,365763.jpg,"Sunfeast Mom Magic Cashew and Almonds, 58g (Pack of 12)","[""365763.jpg"",""365763-1.jpg"",""365763-2.jpg"",""365763-3.jpg"","" "",]",120,120,0,1,5,38,0,0,1,58,0,0,0,0,0,0,0,0,,,,20/12/2050,0,0,5,4,1,0,[],0,18,12603|1260412615|9665|212|219,1905
