342749	49	342749.jpg	Avarai Peeled Seeds Packed-250 g	"[""342749.jpg"",""342749-1.jpg"","" "","" "","" "",]"	75	72	10	1	1	23	0	0	0	0	0	0	1	1	0	0	0	0	"Avarai is popularly known as hyacinth beans , lablab beans or field beans in English. They are also known as surti papdi/surti lilva in hindi. These beans have a signature aroma. Ask any avarekai lover and they will invariably mention that deep, rich scent of the bean."	  	  	12/31/2030	0	0	0	0	1	0		0	0
250624	49	250624.jpg	Avocado (Appox : 700 g -800 g /Pc)	"[""250624.jpg"",""250624-1.jpg"","" "","" "","" "",]"	303	275	10	1	1	22	0	0	0	0	0	0	1	1	0	0	0	0	"<h1 style=""text-align: center"">Avocado</h1>
<span style=""font-weight: 400"">Buy Fresh Avocado from </span><a href=""https://sampurna-bazaar.com/""><span style=""font-weight: 400"">sampurna-bazaar.com</span></a><span style=""font-weight: 400""> at the best price and get free shipping &amp; Express delivery in north Bangalore.</span>

<b>About</b>

An <b>avocado</b> is a bright green fruit with a large pit and dark leathery skin. They're also known as alligator pears or butter fruit. <b>Avocados</b> are a favorite of the produce section. They're the go-to ingredient for guacamole dips.

<b>Nutritional info:</b>
<ul class=""list-check"">
 	<li>368 Calories</li>
 	<li>4.6g of Protein</li>
 	<li>19.62g of Carbohydrate</li>
 	<li>1166mg of Potassium</li>
 	<li>23.0mg of Vitamin C</li>
 	<li>175mg Beta-sitosterol</li>
 	<li>0mg Cholesterol</li>
</ul>
<b>Benefits:</b>
<ul class=""i8Z77e"">
 	<li class=""TrT0Xe"">Avocado Is Incredibly Nutritious. ...</li>
 	<li class=""TrT0Xe"">They Contain More <b>Potassium</b> Than Bananas. ...</li>
 	<li class=""TrT0Xe"">Avocado Is Loaded With <b>Heart</b>-Healthy Monounsaturated Fatty Acids. ...</li>
 	<li class=""TrT0Xe"">Avocados Are Loaded With <b>Fiber</b>. ...</li>
 	<li class=""TrT0Xe"">Eating Avocados Can Lower <b>Cholesterol</b> and Triglyceride Levels. ...</li>
 	<li class=""TrT0Xe"">People Who Eat Avocados Tend to Be Healthier.</li>
</ul>"	  	  	12/31/2030	0	0	0	0	1	0		0	0
250625	49	250625.jpg	Baby Corn - Peeled	"[""250625.jpg"",""250625-1.jpg"","" "","" "","" "",]"	121	110	10	1	1	23	0	0	0	0	0	0	0	0	0	0	0	0	"<h1 style=""text-align: center"">Baby Corn</h1>
<span style=""font-weight: 400"">Buy Fresh Baby Corn Online from </span><a href=""https://sampurna-bazaar.com/""><span style=""font-weight: 400"">sampurna-bazaar.com</span></a><span style=""font-weight: 400""> at the best price in India and enjoy free shipping &amp; Express delivery in north Bangalore.</span>

<b>About</b>

<span style=""font-weight: 400""><a href=""https://sampurna-bazaar.com/product-category/pantry/fruits-vegetables/"">Baby corn</a> (also known as young corn, cornets, or baby sweetcorn) is a cereal grain taken from corn harvested early while the stalks are still small and immature. It is one of the most imported vegetables across the world. Baby Corn is smaller and sweeter due to being harvested at a premature stage. They are delicious in stir-fries, lightly steamed, and finished with butter or even eaten raw.</span>

<b>Nutritional info:</b>
<ul>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">Corn contains a good amount of proteins and carbohydrates, making it great energy food. </span></li>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">Corn being predominantly rich in sugar and protein, vitamins A, C, K, E, B2, B5, also choline and fiber.</span></li>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">Baby corn holds a lower starch content.</span></li>
</ul>
<b>Benefits:</b>
<ul>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">Baby corn is very low in calories. 100 grams of baby corn has only 26 calories.</span></li>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">Baby corns picked at the correct age are full of beneficial fibers. Fiber helps control blood sugar levels and is also good for the heart. Fiber takes the longest to digest, thereby inducing a feeling of fullness.</span></li>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">baby corn is less starchy.</span></li>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">Baby corn is an extremely nutrient-dense veggie.</span></li>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">Baby corn is packed with both soluble and insoluble fibers. Fibers help stimulate healthy digestion.</span></li>
</ul>"	  	  	12/31/2030	0	1	0	0	1	0	"[{""title"":""size"",""type"":""radio"",""items"":[{""title"":""1 KG"",""price"":121,""discount"":110},{""title"":""500g"",""price"":61,""discount"":55}]}]"	1	0
368181	49	368181.jpg	Baby Corn Peeled -250g(Packed)	"[""368181.jpg"",""368181-1.jpg"","" "","" "","" "",]"	28	25	10	1	1	23	0	0	0	0	0	0	1	1	0	0	0	0	"<h1 style=""text-align: center"">Baby Corn</h1>
<span style=""font-weight: 400"">Buy Fresh Baby Corn Online from </span><a href=""https://sampurna-bazaar.com/""><span style=""font-weight: 400"">sampurna-bazaar.com</span></a><span style=""font-weight: 400""> at the best price in India and enjoy free shipping &amp; Express delivery in north Bangalore.</span>

<b>About</b>

<span style=""font-weight: 400""><a href=""https://sampurna-bazaar.com/product-category/pantry/fruits-vegetables/"">Baby corn</a> (also known as young corn, cornets, or baby sweetcorn) is a cereal grain taken from corn harvested early while the stalks are still small and immature. It is one of the most imported vegetables across the world. Baby Corn is smaller and sweeter due to being harvested at a premature stage. They are delicious in stir-fries, lightly steamed, and finished with butter or even eaten raw.</span>

<b>Nutritional info:</b>
<ul>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">Corn contains a good amount of proteins and carbohydrates, making it great energy food. </span></li>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">Corn being predominantly rich in sugar and protein, vitamins A, C, K, E, B2, B5, also choline and fiber.</span></li>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">Baby corn holds a lower starch content.</span></li>
</ul>
<b>Benefits:</b>
<ul>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">Baby corn is very low in calories. 100 grams of baby corn has only 26 calories.</span></li>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">Baby corns picked at the correct age are full of beneficial fibers. Fiber helps control blood sugar levels and is also good for the heart. Fiber takes the longest to digest, thereby inducing a feeling of fullness.</span></li>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">baby corn is less starchy.</span></li>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">Baby corn is an extremely nutrient-dense veggie.</span></li>
 	<li style=""font-weight: 400""><span style=""font-weight: 400"">Baby corn is packed with both soluble and insoluble fibers. Fibers help stimulate healthy digestion.</span></li>
</ul>"	  	  	12/31/2030	0	0	0	0	1	0		0	0
250626	49	250626.jpg	Baby Corn unpeeled 	"[""250626.jpg"",""250626-1.jpg"","" "","" "","" "",]"	62	56	10	1	1	23	0	0	0	0	0	0	0	0	0	0	0	0	"A young sweet-tasting corn, baby corns are small in size and handpicked before they mature. Baby corns have a wide variety of uses. ... Toss them on your pastas, vegetable soups, stir fries, manchurian and stews."	  	  	12/31/2030	0	0	0	0	1	0	"[{""title"":""size"",""type"":""radio"",""items"":[{""title"":""1 KG"",""price"":62,""discount"":56},{""title"":""500g"",""price"":15,""discount"":14}]}]"	0	0
250512	49	250512.jpg	Baby Potato 	"[""250512.jpg"",""250512-1.jpg"","" "","" "","" "",]"	55	50	10	1	1	23	0	0	0	0	0	0	0	0	0	0	0	0	"A young sweet-tasting corn, baby corns are small in size and handpicked before they mature. Baby corns have a wide variety of uses. ... Toss them on your pastas, vegetable soups, stir fries, manchurian and stews."	  	  	12/31/2030	0	0	0	0	1	0	"[{""title"":""size"",""type"":""radio"",""items"":[{""title"":""1 KG"",""price"":55,""discount"":50},{""title"":""500g"",""price"":13,""discount"":12},{""title"":""200g"",""price"":28,""discount"":25}]}]"	0	0
250103	49	250103.jpg	Banana - Nendran 	"[""250103.jpg"",""250103-1.jpg"","" "","" "","" "",]"	109	99	10	1	1	22	0	0	0	0	0	0	0	0	0	0	0	0	"Chengazhikodan Nendran Banana, also known Chengazhikode Banana, is among the most popular traditional fruits cultivated in Thrissur district, Kerala. ... The mature fruits are pale yellow and, on ripening, turn golden yellow with red patches"	  	  	12/31/2030	0	0	0	0	1	0	"[{""title"":""size"",""type"":""radio"",""items"":[{""title"":""1 KG"",""price"":109,""discount"":99},{""title"":""500g"",""price"":55,""discount"":50}]}]"	0	0
250553	49	250553.jpg	Banana - Raw 	"[""250553.jpg"",""250553-1.jpg"","" "","" "","" "",]"	67	61	10	1	1	22	0	0	0	0	0	0	0	0	0	0	0	0	"<h1 style=""text-align: center""><strong>Raw </strong><strong>Banana </strong></h1>
<span style=""font-weight: 400"">Buy Raw Banana Online from </span><strong><a href=""https://sampurna-bazaar.com/"">sampurna-bazaar.com</a></strong><span style=""font-weight: 400""> at the best price and get free shipping &amp; Express delivery in north Bangalore.</span>

<b>About</b>

<a href=""https://sampurna-bazaar.com/product-category/pantry/fruits-vegetables/""><b>Raw bananas</b></a> are the fiber-rich miracle food that can be great for diabetics. They help in maintaining blood sugar and also help in keeping the heart-healthy. <b>Raw bananas</b> or green <b>bananas</b> are widely cultivated in southern India and are in fact used in most Indian cuisines.

Raw bananas are used to make scrumptious meals. It is used in the northern part of the country to make curries, koftas, pakoras, and kebabs. In South India, raw banana chips. It could be boiled, steamed, batter-fried, stir-fried, deep-fried, mashed, curried, and stuffed in salads. The fruit is a powerhouse of nutrients. Nutritionists say that green bananas are high in fiber and are helpful for people with digestive and bowel problems. It is helpful for people suffering from constipation and IBS. It has potassium which acts as a vasodilator. Potassium regulates the level of blood pressure. Green bananas have a high content of protopectin which gives off ethylene gas and convert starch into digestible fiber.

&nbsp;

<b>Nutritional info:</b>

Fiber: 3.1 grams.

Potassium: 12% of the RDI.

Vitamin B6: 20% of the RDI.

Vitamin C: 17% of the RDI.

<b>Benefits:</b>

1. Full of Fiber

2. Good for Heart

3. Weight Loss Benefits

4. Excellent Source Of Vitamins

5.  Good for diabetics

6. Good Source of resistant starch

7. Tummy problems
<p style=""text-align: right"">Buy Raw Banana</p>"	  	  	12/31/2030	0	1	0	0	1	0	"[{""title"":""size"",""type"":""radio"",""items"":[{""title"":""1 KG"",""price"":67,""discount"":61},{""title"":""500g"",""price"":33,""discount"":30}]}]"	1	0
250110	49	250110.jpg	Banana - Red 	"[""250110.jpg"",""250110-1.jpg"","" "","" "","" "",]"	97	88	10	1	1	22	0	0	0	0	0	0	0	0	0	0	0	0	"Red bananas are smaller in size than a common banana and the peel is a deep red or purple. It has a creamy white to pink flesh, with a slight raspberry-banana flavor. The overall taste is similar to a common yellow banana. They are imported from Costa Rica and are a favorite in Central America."	  	  	12/31/2030	0	1	0	0	1	0	"[{""title"":""size"",""type"":""radio"",""items"":[{""title"":""1 KG"",""price"":97,""discount"":88},{""title"":""500g"",""price"":48,""discount"":44}]}]"	1	0
250116	49	250116.jpg	Banana - Robusta 	"[""250116.jpg"",""250116-1.jpg"","" "","" "","" "",]"	28	25	10	1	1	22	0	0	0	0	0	0	0	0	0	0	0	0	"<h1 style=""text-align: center"">Banana Robusta</h1>
<span style=""font-weight: 400"">Buy Fresh Banana - Robusta from </span><a href=""https://sampurna-bazaar.com/""><span style=""font-weight: 400"">sampurna-bazaar.com</span></a><span style=""font-weight: 400""> at the best price and get free shipping &amp; Express delivery in north Bangalore.</span>

<b>About</b>

<b>Robusta bananas</b> are the fruits of a <b>banana</b> cultivar belonging to the Cavendish subgroup. This is the commercially grown <b>Banana</b> cultivar in the country and is the most consumed fruit. These <b>bananas</b> are naturally ripened without the use of any chemicals helping the fruit to attain a good taste.

<b>Nutritional info:</b>
<ul>
 	<li><strong>Calories</strong>: 105</li>
 	<li><strong>Fat</strong>: 0.4g</li>
 	<li><strong>Sodium</strong>: 1.2mg</li>
 	<li><strong>Carbohydrates</strong>: 27g</li>
 	<li><strong>Fiber</strong>: 3.1g</li>
 	<li><strong>Sugars</strong>: 14.4g</li>
 	<li><strong>Protein</strong>: 1.3g</li>
</ul>
<b>Benefits:</b>

One <b>banana</b> can provide nearly 10 percent of your daily fiber requirement. Vitamin B6 can also help protect against Type 2 diabetes and aid in weight loss, according to Flores. In general, <b>bananas</b> are a great weight loss food because they taste sweet and are filling, which <b>helps</b> curb cravings."	  	  	12/31/2030	0	1	0	0	1	0	"[{""title"":""size"",""type"":""radio"",""items"":[{""title"":""1 KG"",""price"":28,""discount"":25},{""title"":""500g"",""price"":14,""discount"":13}]}]"	1	0
