id,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml
266962,0,0,0,0,0,0,0,0,1,500
277142,0,0,0,0,0,0,0,0,1,500
293695,0,0,0,0,0,0,0,0,1,50
298221,0,0,0,0,0,0,0,0,1,100
306001,0,0,0,0,0,0,0,0,1,500
312184,0,0,0,0,0,0,0,0,1,500
324373,0,0,0,0,0,0,0,0,1,250
327909,0,0,0,0,0,0,0,0,1,500
331910,0,0,0,0,0,0,0,0,1,800
356608,0,0,0,0,0,0,0,0,1,500
365445,0,0,0,0,0,0,0,0,1,500
371046,0,0,0,0,0,0,0,0,1,18
383246,0,0,0,0,0,0,0,0,1,45
386797,0,0,0,0,0,0,0,0,1,500
393583,0,0,0,0,0,0,0,0,1,450
402187,0,0,0,0,0,0,0,0,1,18
412272,0,0,0,0,0,0,0,0,1,250
415138,0,0,0,0,0,0,0,0,1,20
415754,0,0,0,0,0,0,0,0,1,500
415760,0,0,0,0,0,0,0,0,1,1800
415764,0,0,0,0,0,0,0,0,1,230
422710,0,0,0,0,0,0,0,0,1,250
324375,0,0,0,0,0,0,0,0,1,450
353710,0,0,0,0,1,100,0,0,0,0
400008,0,0,0,0,0,0,0,0,1,100
404109,0,0,0,0,0,0,0,0,1,200
408176,0,0,0,0,0,0,0,0,1,600
411628,0,0,0,0,0,0,0,0,1,625
411629,0,0,0,0,0,0,0,0,1,625
413228,0,0,0,0,0,0,0,0,1,170
413732,0,0,0,0,0,0,0,0,1,800
413970,0,0,0,0,0,0,0,0,1,750
414847,0,0,0,0,0,0,0,0,1,500
257545,0,0,0,0,0,0,0,0,1,200
402987,0,0,0,0,0,0,0,0,1,180
409686,0,0,0,0,0,0,0,0,1,450
413731,0,0,0,0,0,0,0,0,1,430
375107,0,0,0,0,0,0,0,0,1,200
324047,0,0,0,0,0,0,1,1.2,0,0
422302,0,0,0,0,1,1,0,0,0,0
306039,1,275,0,0,0,0,0,0,0,0
326305,0,0,1,4,0,0,0,0,0,0
366355,1,275,0,0,0,0,0,0,0,0
416645,0,0,1,4,0,0,0,0,0,0
103551,0,0,0,0,1,1,0,0,0,0
291046,0,0,0,0,1,100,0,0,0,0
294445,0,0,0,0,1,1,0,0,0,0
324403,0,0,0,0,1,50,0,0,0,0
353478,0,0,0,0,1,2,0,0,0,0
359360,0,0,0,0,1,50,0,0,0,0
299464,1,500,0,0,0,0,0,0,0,0
302601,1,500,0,0,0,0,0,0,0,0
310366,1,75,0,0,0,0,0,0,0,0
321951,1,500,0,0,0,0,0,0,0,0
322777,1,75,0,0,0,0,0,0,0,0
337790,1,700,0,0,0,0,0,0,0,0
404795,1,45,0,0,0,0,0,0,0,0
331905,0,0,0,0,0,0,1,1,0,0
415761,0,0,0,0,0,0,1,5,0,0
263805,1,100,0,0,0,0,0,0,0,0
263985,1,400,0,0,0,0,0,0,0,0
263987,1,200,0,0,0,0,0,0,0,0
264677,1,200,0,0,0,0,0,0,0,0
265178,1,500,0,0,0,0,0,0,0,0
266951,1,500,0,0,0,0,0,0,0,0
270223,1,26,0,0,0,0,0,0,0,0
275802,1,500,0,0,0,0,0,0,0,0
