nothing,id,store_id,cover,name,images,original_price,sell_price,discount,kind,cate_id,sub_cate_id,in_home,is_single,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml,descriptions,key_features,disclaimer,exp_date,type_of,in_stoke,rating,total_rating,status,in_offer,variations_types,size,tax_class,tags,hsn_code,brand_id
0,279804CB,49,279804CB.jpg,"24 Mantra Organic Besan (Gram) Flour, 500g","[""279804.jpg"",""279804-1.jpg"",""279804-2.jpg"",""279804-3.jpg"","" "",]",95,81,15,1,2,24,0,0,1,500,0,0,0,0,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,5,13170|13169|13171|13272|13322,713,2
0,301974CB,49,301974CB.jpg,"24 Mantra Organic Tur Dal, 1kg","[""301974.jpg"",""301974-1.jpg"",""301974-2.jpg"",""301974-3.jpg"","" "",]",260,208,20,1,2,25,0,0,0,0,1,1,0,0,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,5,13170|13193|13171|13274,1103,2
0,306540CB,49,306540CB.jpg,"24 Mantra Organic Green Moong Whole, 1 kg","[""306540.jpg"",""306540-1.jpg"",""306540-2.jpg"",""306540-3.jpg"","" "",]",250,200,20,1,2,25,0,0,0,0,1,1,0,0,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,5,13170|13193|13171|13858|13859,713,2
0,306542CB,49,306542CB.jpg,"24 Mantra Organic Moong Dal, 1 kg","[""306542.jpg"",""306542-1.jpg"",""306542-2.jpg"",""306542-3.jpg"","" "",]",270,216,20,1,2,25,0,0,0,0,1,1,0,0,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,5,13170|13193|13171|13281,1103,2
0,336324CB,49,336324CB.jpg,24 Mantra Organic Kabuli Chana 1 kg,"[""336324.jpg"",""336324-1.jpg"",""336324-2.jpg"",""336324-3.jpg"","" "",]",290,232,20,1,2,25,0,0,0,0,1,1,0,0,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,5,13170|13193|13171|13353|13275,713,2
0,337892CB,49,337892CB.jpg,"24 Mantra Organic Chana Dal, 1kg","[""337892.jpg"",""337892-1.jpg"",""337892-2.jpg"",""337892-3.jpg"","" "",]",185,158,15,1,2,25,0,0,0,0,1,1,0,0,0,0,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,5,13170|13193|13171|13275,713,2
0,357179CB,49,357179CB.jpg,"B Natural Juice, Guava,1L","[""357179.jpg,"","","","",]",110,66,40,1,4,35,0,0,0,0,0,0,0,0,1,1,0,0,,,,20/12/2050,0,1,5,4,1,0,[],0,12,13438|13441|13452|13860|13091,0,56
0,357182CB,49,357182CB.jpg,"B Natural Juice Mixed Fruit Merry, 1000 ml Carton","[""357182.jpg"",""357182-1.jpg"",""357182-2.jpg"",""357182-3.jpg"","" "",]",110,66,40,1,4,35,0,0,0,0,0,0,0,0,0,0,1,1000,,,,20/12/2050,0,1,5,4,1,0,[],0,12,13438|13441|13452|13773|13861,0,56
0,357240CB,49,357240CB.jpg,B Natural Litchi Luscious 1000 ml,"[""357240.jpg"",""357240-1.jpg"",""357240-2.jpg"",""357240-3.jpg"","" "",]",110,66,40,1,4,35,0,0,0,0,0,0,0,0,0,0,1,1000,,,,20/12/2050,0,1,5,4,1,0,[],0,12,13438|13441|13452|13862|13861,0,56
0,365676CB,49,365676CB.jpg,B Natural Mango Magic 1000 ml,"[""365676.jpg"",""365676-1.jpg"",""365676-2.jpg"",""365676-3.jpg"","" "",]",110,66,40,1,4,35,0,0,0,0,0,0,0,0,0,0,1,1000,,,,20/12/2050,0,1,5,4,1,0,[],0,12,13438|13441|13452|13522|13861,0,56
0,365747CB,49,365747CB.jpg,"B Natural Apple Awe, 1000 ml","[""365747.jpg"",""365747-1.jpg"",""365747-2.jpg"",""365747-3.jpg"","" "",]",110,66,40,1,4,35,0,0,0,0,0,0,0,0,0,0,1,1000,,,,20/12/2050,0,1,5,4,1,0,[],0,12,13438|13441|13452|13863|13861,0,56
