id,brand_id
4064812132SEA,118
406484012207BK,118
406484012207BL,118
406484012207CB,118
40649070708,118
40649080708,118
4A306439C237,118
4A871201E100,118
4A871501E100,118
4A871503E100,118
4A871503E200,118
4A871503E300,118
4A871504E200,118
4A871504E300,118
4A871599D100,118
4A871599D200,118
4A879003E300,118
4A879004E300,118
4A879004E400,118
4A879005E300,118
4A879006E300,118
4A879006E400,118
4A890303E100,118
4A890306E300,118
4A890312E200,118
4A890312E300,118
4A890314E200,118
4A890399D100,118
4A890501E100,118
4A890503E100,118
4A890503E200,118
4A890512E200,118
4A890513E100,118
4A890599D100,118
4A890712E200,118
4A890799D100,118
4A892199D100,118
4A971503E200,118
4A990312E200,118
4A990312E300,118
4B056344E200,118
4B056344E300,118
4B056444E200,118
4B056444E300,118
4B651501R100,118
4B651501R200,118
4B651501S101,118
4B653501S101,118
4B659001R200,118
4B659001R300,118
4B660301U100,118
4B660301U200,118
4B660301U300,118
4B660301V100,118
4B660501U100,118
4B660501U200,118
4B660501U300,118
4B751501R200,118
4B760501U200,118
4B816301X200,118
4B816301X300,118
4B816401X100,118
4B816401X200,118
4B816469C100,118
4B851202R100,118
4B851202S100,118
4B851502R100,118
4B851502S100,118
4B851502U300,118
4B851502W100,118
4B851502W200,118
4B851502X200,118
4B859002W200,118
4B859002W300,118
4B859002X300,118
4B880302V300,118
4B880302X100,118
4B880302X200,118
4B880302X300,118
4B880304H200,118
4B880304L100,118
4B880304M300,118
4B880502X200,118
4B880502X300,118
4B880504H100,118
4B880504H200,118
4B880504L100,118
4B896303I100,118
4B896303I200,118
4B896303I300,118
4B896403I100,118
4B896403I200,118
4B896403I300,118
4B996403I200,118
4C201502V300,118
4PKL180306287G,118
4PKL180407287G,118
4PKL190816067,118
4PKR180204287B,118
4PKR180204287G,118
4PKR180306287B,118
4PKR180306287G,118
4PKR180407287B,118
4PKR180407287G,118
4PKR190816067,118
5313269,118
5313347,118
5313350,118
5313354,118
5314128,118
5314129,118
5314130,118
5316120,118
5316135,118
5316224,118
5316225,118
5316226,118
5317001,118
5317004,118
5317010,118
5317355,118
5318016,118
5318017,118
5319001,118
5319002,118
5319003,118
5319004,118
5319005,118
5319007,118
5319008,118
5319009,118
5319164,118
5319166,118
5319221,118
5319223,118
5319224,118
5319225,118
5319226,118
5319227,118
5319228,118
5319229,118
5319231,118
5319263,118
5319264,118
5319266,118
5319267,118
5319293,118
5319414,118
5319415,118
5319416,118
5319417,118
5319418,118
5319420,118
5319421,118
5319422,118
5319423,118
5319424,118
5319427,118
5319428,118
5319429,118
5319430,118
5319431,118
5319432,118
5319433,118
5319434,118
5319435,118
5319436,118
5319437,118
5319438,118
5319439,118
5319440,118
5319441,118
5319442,118
5319459,118
5319460,118
5319461,118
5319462,118
612475453,118
612485415,118
641935412,118
641935612,118
642125512,118
64212551220,118
64212551249,118
64213551223,118
642145412,118
642405512,118
642545515,118
642555515,118
642655612,118
642725612,118
642745512,118
AC5488,13
CE8091,13
S97837,13
S97838,13
