id,brand_id
385696,182
385701,182
385845,696
385972,696
385988,696
386003,696
386010,696
386050,577
386060,577
386061,577
386070,600
386714,794
386811,708
386813,548
386814,548
387102,30
387103,30
387133,708
387136,548
387137,548
387366,135
387495,661
387498,661
387793,542
387794,542
387795,542
387796,542
387884,559
387897,35
387939,253
387940,253
387941,253
387993,811
388018,417
388020,417
388028,417
388034,417
388043,417
388144,73
388154,542
388155,542
388157,542
388158,542
388208,187
388210,570
388301,829
388302,802
388303,802
388326,572
388374,255
388375,255
388839,98
389392,271
390298,553
390299,553
390300,553
390302,553
390323,553
391667,255
391783,736
391784,736
391798,214
391998,829
392444,325
392445,325
392446,325
392447,325
392448,325
392719,477
393003,429
393007,661
393132,256
393133,256
393134,256
393135,256
393301,224
393302,224
393305,381
393689,205
393803,445
393953,381
394074,35
394842,159
394905,572
394906,572
395374,274
395375,274
395407,476
395408,476
396510,553
396743,577
397008,303
397009,303
397272,154
397416,576
397418,274
397419,274
397421,274
397431,542
397434,429
397560,542
397651,829
397653,98
397877,271
397878,271
398188,559
398499,241
398514,344
398515,344
398516,344
398566,534
398916,477
398991,368
399018,59
399019,59
399020,59
399021,559
399022,559
399024,559
399027,811
399028,811
399219,584
399220,559
400263,53
400284,205
400285,205
400286,773
400382,575
400384,573
400385,573
400673,716
400676,716
400689,109
400690,109
400691,109
400692,109
400697,717
400698,716
400707,716
400800,785
400816,603
400818,604
400822,159
400823,159
400933,542
400934,542
400935,542
401275,316
401276,316
401493,302
401495,110
401497,110
401498,110
401654,477
401655,477
402193,274
402203,572
402540,676
402622,559
402658,604
402775,816
402776,816
402777,816
402831,811
402839,445
403425,542
403577,64
403732,274
403762,187
403769,286
403846,542
403847,542
404045,559
404158,182
404165,182
404369,542
404472,53
404473,239
404614,434
404661,644
404794,271
404819,476
404824,343
404825,343
404836,573
405293,240
405295,572
405296,572
405297,572
405371,325
405498,577
405807,490
405809,490
405815,490
405818,490
405822,490
405823,490
405824,490
406222,604
406223,604
406225,603
406226,604
406817,205
407224,734
407227,734
408004,480
408020,11
408028,11
408197,542
408236,630
408264,785
408369,146
408393,566
408447,89
408448,89
408495,785
408555,542
408629,787
408633,159
408636,159
408654,120
408709,372
408710,372
408712,372
408734,251
408737,251
408738,251
408739,251
409218,175
409219,175
409233,256
409235,256
409240,559
409430,576
409525,716
409526,716
409527,716
409528,716
409529,716
409653,601
409654,601
409655,601
409668,601
409694,802
409780,89
409792CB,89
409869,763
409872,542
410196,223
410263,412
410289,223
410510,412
410812,187
410813,187
410815,187
410816,187
410817,187
410818,187
410853,684
410924,159
410925,159
411053,572
411143,95
411148,111
411149,95
411150,95
411151,95
411155,95
411156,95
411157,95
411158,95
411159,95
411317,53
411319,53
411320,53
411321,53
411322,53
411764,570
411766,570
411767,570
411892,697
411893,239
411953,811
412102,554
412260,717
412262,716
412273,632
412357,589
412601,566
412626,146
412732,373
412764,429
412794,325
412874,686
412875,686
412877,686
412882,345
412887,686
412888,345
412891,686
412895,227
412896,227
412899,227
412900,227
412901,227
412903,686
412906,686
412907,686
413256,640
413260,429
413334,187
413403,566
413418,3
413432,476
413436,548
413459,46
413461,46
413534,227
413558,247
413562,144
413563,286
413580,476
413634,544
413635,544
413645,325
413717,676
413725,739
413789,566
413790,566
413833,429
413840,544
413841,544
413846,789
413847,789
413909,429
414047,542
414048,542
414113,145
414119,829
414162,175
414196,187
414329,18
414651,98
414652,98
414653,98
414655,542
414657,678
414660,678
414830,336
414833,566
415042,480
415109,429
415110,429
415150,330
415153,175
415285,551
415287,374
415289,111
415290,763
415403,325
415421,372
415427,372
415428,372
415437,828
415438,828
415573,675
415574,675
415575,675
415577,675
415755,499
415756,535
415758,678
416404,822
416405,822
416410,811
416448,535
416762,159
419732,166
420695,763
421007,255
423825,837
424426CB,224
