nothing,id,store_id,cover,name,images,original_price,sell_price,discount,kind,cate_id,sub_cate_id,in_home,is_single,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml,descriptions,key_features,disclaimer,exp_date,type_of,in_stoke,rating,total_rating,status,in_offer,variations_types,size,tax_class,tags,hsn_code,brand_id
0,SOFHI_CRD,46,SOFHICRD.jpg,Studds Icon Open Face Helmets Cheery Red 580 Mm Helmet,"[""SOFHICRD.jpg""]",1495,1000,34,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Icon Open Face Helmets Icon</li><li>.</li><li>Product Code:SOFHI_CRD</li><li>ICON is a higher impact open face helmet</li><li>UV resistant paint</li><li>Regulated density EPS</li><li>Dynamic ventilation system</li><li>Hypoallergenic</li><li>Replaceable liner</li><li>Silicon coated dual visor</li><li>Top vents</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SOFHI_GGY,46,SOFHIGGY.jpg,Studds Icon Open Face Helmets Gun Grey 580 Mm Helmet,"[""SOFHIGGY.jpg""]",1495,1000,34,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Icon Open Face Helmets Icon</li><li>.</li><li>Product Code:SOFHI_GGY</li><li>ICON is a higher impact open face helmet</li><li>UV resistant paint</li><li>Regulated density EPS</li><li>Dynamic ventilation system</li><li>Hypoallergenic</li><li>Replaceable liner</li><li>Silicon coated dual visor</li><li>Top vents</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SOFHI_WHT,46,SOFHIWHT.jpg,Studds Icon Open Face Helmets White 580 Mm Helmet,"[""SOFHIWHT.jpg""]",1495,1000,34,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Icon Open Face Helmets Icon</li><li>.</li><li>Product Code:SOFHI_WHT</li><li>ICON is a higher impact open face helmet</li><li>UV resistant paint</li><li>Regulated density EPS</li><li>Dynamic ventilation system</li><li>Hypoallergenic</li><li>Replaceable liner</li><li>Silicon coated dual visor</li><li>Top vents</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SJSD1_CAM,46,SJSD1CAM.jpg,Studds Jet Star D1 Classic Captain America 580 Mm Helmet,"[""SJSD1CAM.jpg""]",1225,1000,19,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:JET STAR D1 Classic</li><li>Product Code:SJSD1_CAM..</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SJSD2_CRR,46,SJSD2CRR.jpg,Studds Jet Star D2 Classic Cafe Racer 580 Mm Helmet,"[""SJSD2CRR.jpg""]",1225,1000,19,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:JET STAR D2 Classic</li><li>Product Code:SJSD2_CRR</li><li>It is an open face helmet </li><li>Higher impact outer shell</li><li>UV resistant paint</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SJSD3_OPS,46,SJSD3OPS.jpg,Studds Jet Star D3 Classic Orange Pine Strip 580 Mm Helmet,"[""SJSD3OPS.jpg""]",1225,1000,19,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:JET STAR D3 Classic</li><li>Product Code:SJSD3_OPS</li><li>It is an open face helmet </li><li>Higher impact outer shell</li><li>UV resistant paint</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SJSD4_BLK,46,SJSD4BLK.jpg,Studds Jet Star D4 Classic Pinned Black Cherry 580 Mm Helmet,"[""SJSD4BLK.jpg""]",1225,1000,19,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:JET STAR D4 Classic</li><li>Product Code:SJSD4_BLK</li><li>It is an open face helmet </li><li>Higher impact outer shell</li><li>UV resistant paint</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SJSD5_FAC,46,SJSD5FAC.jpg,Studds Jet Star D5 Classic D5 Flying Ace'S 580 Mm Helmet,"[""SJSD5FAC.jpg""]",1225,1000,19,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:JET STAR D5 Classic</li><li>Product Code:SJSD5_FAC</li><li>It is an open face helmet </li><li>Higher impact outer shell</li><li>UV resistant paint</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SJSD6_GB,46,SJSD6GB.jpg,Studds Jet Star D6 Classic Good Girl Gone Bad 580 Mm Helmet,"[""SJSD6GB.jpg""]",1225,1000,19,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:JET STAR D6 Classic</li><li>Product Code:SJSD6_GB</li><li>It is an open face helmet </li><li>Higher impact outer shell</li><li>UV resistant paint</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SJSD7_FSK,46,SJSD7FSK.jpg,Studds Jet Star D7 Classic Floral Skull 580 Mm Helmet,"[""SJSD7FSK.jpg""]",1225,1000,19,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:JET STAR D7 Classic</li><li>Product Code:SJSD7_FSK</li><li>It is an open face helmet </li><li>Higher impact outer shell</li><li>UV resistant paint</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SJSD8_BUL,46,SJSD8BUL.jpg,Studds Jet Star D8 Classic Built For Speed 580 Mm Helmet,"[""SJSD8BUL.jpg""]",1225,1000,19,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:JET STAR D8 Classic</li><li>Product Code:SJSD8_BUL</li><li>It is an open face helmet </li><li>Higher impact outer shell</li><li>UV resistant paint</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SJSD9_LVI,46,SJSD9LVI.jpg,Studds Jet Star D9 Classic Love It 580 Mm Helmet,"[""SJSD9LVI.jpg""]",1225,1000,19,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:JET STAR D9 Classic</li><li>Product Code:SJSD9_LVI</li><li></li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SJSCP_MBK,46,SJSCPMBK.jpg,Studds Jet Star Classic Plain Matt Black 580 Mm Helmet,"[""SJSCPMBK.jpg""]",1095,1000,9,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Jet Star Classic Plain</li><li>Product Code:SJSCP_MBK</li><li>Jetstar Classic Plain is an open face helmet</li><li>Regulated density EPS</li><li>Higher impact outer shell</li><li>UV resistant paint</li><li>Hypoallergenic liner</li><li>Quick release chin strap</li><li>Jetstar Classic Plain comes</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SJSCP_BLK,46,SJSCPBLK.jpg,Studds Jet Star Classic Plain Black 580 Mm Helmet,"[""SJSCPBLK.jpg""]",1095,1000,9,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Jet Star Classic Plain</li><li>Product Code:SJSCP_BLK</li><li>Jetstar Classic Plain is an open face helmet</li><li>Regulated density EPS</li><li>Higher impact outer shell</li><li>UV resistant paint</li><li>Hypoallergenic liner</li><li>Quick release chin strap</li><li>Jetstar Classic Plain comes</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SJSCP_MGN,46,SJSCPMGN.jpg,Studds Jet Star Classic Plain Military Green 580 Mm Helmet,"[""SJSCPMGN.jpg""]",1095,1000,9,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Jet Star Classic Plain</li><li>Product Code:SJSCP_MGN</li><li>Jetstar Classic Plain is an open face helmet</li><li>Regulated density EPS</li><li>Higher impact outer shell</li><li>UV resistant paint</li><li>Hypoallergenic liner</li><li>Quick release chin strap</li><li>Jetstar Classic Plain comes</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SJSCP_DST,46,SJSCPDST.jpg,Studds Jet Star Classic Plain Desert Storm 580 Mm Helmet,"[""SJSCPDST.jpg""]",1095,1000,9,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Jet Star Classic Plain</li><li>Product Code:SJSCP_DST</li><li>Jetstar Classic Plain is an open face helmet</li><li>Regulated density EPS</li><li>Higher impact outer shell</li><li>UV resistant paint</li><li>Hypoallergenic liner</li><li>Quick release chin strap</li><li>Jetstar Classic Plain comes</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SOFC_BLK,46,SOFCBLK.jpg,Studds Open Face Helmets Cub 07 Black 580 Mm Helmet,"[""SOFCBLK.jpg""]",1445,1000,31,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Open Face Helmets Cub 07</li><li>Product Code:SOFC_BLK</li><li>Cub 07 is an open face helmet</li><li>Higher impact outer shell</li><li>UV resistant paint</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Replaceable liner</li><li>Quick release visor</li><li>Quick release chin strap.</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SOFC_RED,46,SOFCRED.jpg,Studds Open Face Helmets Cub 07 Red 580 Mm Helmet,"[""SOFCRED.jpg""]",1445,1000,31,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Open Face Helmets Cub 07</li><li>Product Code:SOFC_RED</li><li>Cub 07 is an open face helmet</li><li>Higher impact outer shell</li><li>UV resistant paint</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Replaceable liner</li><li>Quick release visor</li><li>Quick release chin strap.</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SOFC_YEL,46,SOFCYEL.jpg,Studds Open Face Helmets Cub 07 Yellow 580 Mm Helmet,"[""SOFCYEL.jpg""]",1445,1000,31,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Open Face Helmets Cub 07</li><li>Product Code:SOFC_YEL</li><li>Cub 07 is an open face helmet</li><li>Higher impact outer shell</li><li>UV resistant paint</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Replaceable liner</li><li>Quick release visor</li><li>Quick release chin strap.</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SOFC_ORG,46,SOFCORG.jpg,Studds Open Face Helmets Cub 07 Orange 580 Mm Helmet,"[""SOFCORG.jpg""]",1445,1000,31,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Open Face Helmets Cub 07</li><li>Product Code:SOFC_ORG</li><li>Cub 07 is an open face helmet</li><li>Higher impact outer shell</li><li>UV resistant paint</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Replaceable liner</li><li>Quick release visor</li><li>Quick release chin strap.</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SOFTD3_N1,46,SOFTD3N1.jpg,Studds Open Face Track D3 Matt Black N1 580 Mm Helmet,"[""SOFTD3N1.jpg""]",1350,1000,26,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Open Face Track D3</li><li>Product Code:SOFTD3_N1</li><li>Track D3 Decor is an open face helmet</li><li>Higher impact outer shell</li><li>UV resistant paint</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release visor</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SOFTD3_N2,46,SOFTD3N2.jpg,Studds Open Face Track D3 Matt Black N2 580 Mm Helmet,"[""SOFTD3N2.jpg""]",1350,1000,26,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Open Face Track D3</li><li>Product Code:SOFTD3_N2</li><li>Track D3 Decor is an open face helmet</li><li>Higher impact outer shell</li><li>UV resistant paint</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release visor</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SOFTD3_N4,46,SOFTD3N4.jpg,Studds Open Face Track D3 Matt Black N4 580 Mm Helmet,"[""SOFTD3N4.jpg""]",1350,1000,26,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Open Face Track D3</li><li>Product Code:SOFTD3_N4</li><li>Track D3 Decor is an open face helmet</li><li>Higher impact outer shell</li><li>UV resistant paint</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release visor</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SOFTD3_N5,46,SOFTD3N5.jpg,Studds Open Face Track D3 Matt Black N5 580 Mm Helmet,"[""SOFTD3N5.jpg""]",1350,1000,26,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Open Face Track D3</li><li>Product Code:SOFTD3_N5</li><li>Track D3 Decor is an open face helmet</li><li>Higher impact outer shell</li><li>UV resistant paint</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release visor</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SOFTD3_N8,46,SOFTD3N8.jpg,Studds Open Face Track D3 Matt Black N8 580 Mm Helmet,"[""SOFTD3N8.jpg""]",1350,1000,26,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Open Face Track D3</li><li>Product Code:SOFTD3_N8</li><li>Track D3 Decor is an open face helmet</li><li>Higher impact outer shell</li><li>UV resistant paint</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release visor</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SOFTD3_BN5,46,SOFTD3BN5.jpg,Studds Open Face Track D3 Black N5 580 Mm Helmet,"[""SOFTD3BN5.jpg""]",1350,1000,26,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Open Face Track D3</li><li>Product Code:SOFTD3_BN5</li><li>Track D3 Decor is an open face helmet</li><li>Higher impact outer shell</li><li>UV resistant paint</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release visor</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,SOFTD3_BN6,46,SOFTD3BN6.jpg,Studds Open Face Track D3 Black N6 580 Mm Helmet,"[""SOFTD3BN6.jpg""]",1350,1000,26,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Open Face Track D3</li><li>Product Code:SOFTD3_BN6</li><li>Track D3 Decor is an open face helmet</li><li>Higher impact outer shell</li><li>UV resistant paint</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release visor</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,STUSD1_N2,46,STUSD1N2.jpg,Studds Track Urban Super D1 Matt Black N2 580 Mm Helmet,"[""STUSD1N2.jpg""]",1305,1000,24,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Track Urban Super D1</li><li>Product Code:STUSD1_N2</li><li>Urban Super D1 Decor is an open face helmet</li><li>UV resistant paint</li><li>Hot air exhausts</li><li>Higher impact outer shell</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,STUSD1_N5,46,STUSD1N5.jpg,Studds Track Urban Super D1 Matt Black N5 580 Mm Helmet,"[""STUSD1N5.jpg""]",1305,1000,24,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Track Urban Super D1</li><li>Product Code:STUSD1_N5</li><li>Urban Super D1 Decor is an open face helmet</li><li>UV resistant paint</li><li>Hot air exhausts</li><li>Higher impact outer shell</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,STUSD1_N6,46,STUSD1N6.jpg,Studds Track Urban Super D1 Matt Gun Grey N6 580 Mm Helmet,"[""STUSD1N6.jpg""]",1305,1000,24,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Track Urban Super D1</li><li>Product Code:STUSD1_N6</li><li>Urban Super D1 Decor is an open face helmet</li><li>UV resistant paint</li><li>Hot air exhausts</li><li>Higher impact outer shell</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,STUSD1_MBUN6,46,STUSD1MBUN6.jpg,Studds Track Urban Super D1 Matt Blue N6 580 Mm Helmet,"[""STUSD1MBUN6.jpg""]",1305,1000,24,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Track Urban Super D1</li><li>Product Code:STUSD1_MBUN6</li><li>Urban Super D1 Decor is an open face helmet</li><li>UV resistant paint</li><li>Hot air exhausts</li><li>Higher impact outer shell</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,STUSD1_MPKN6,46,STUSD1MPKN6.jpg,Studds Track Urban Super D1 Matt Pink N6 580 Mm Helmet,"[""STUSD1MPKN6.jpg""]",1305,1000,24,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Track Urban Super D1</li><li>Product Code:STUSD1_MPKN6</li><li>Urban Super D1 Decor is an open face helmet</li><li>UV resistant paint</li><li>Hot air exhausts</li><li>Higher impact outer shell</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,STUSD1_MRDN6,46,STUSD1MRDN6.jpg,Studds Track Urban Super D1 Matt Red N6 580 Mm Helmet,"[""STUSD1MRDN6.jpg""]",1305,1000,24,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Track Urban Super D1</li><li>Product Code:STUSD1_MRDN6</li><li>Urban Super D1 Decor is an open face helmet</li><li>UV resistant paint</li><li>Hot air exhausts</li><li>Higher impact outer shell</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,STUSD1_WHN2,46,STUSD1WHN2.jpg,Studds Track Urban Super D1 White N2 580 Mm Helmet,"[""STUSD1WHN2.jpg""]",1305,1000,24,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Track Urban Super D1</li><li>Product Code:STUSD1_N2</li><li>Urban Super D1 Decor is an open face helmet</li><li>UV resistant paint</li><li>Hot air exhausts</li><li>Higher impact outer shell</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,STUSD1_GGYN6,46,STUSD1GGYN6.jpg,Studds Track Urban Super D1 Gun Grey N6 580 Mm Helmet,"[""STUSD1GGYN6.jpg""]",1305,1000,24,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Track Urban Super D1</li><li>Product Code:STUSD1_GGYN6</li><li>Urban Super D1 Decor is an open face helmet</li><li>UV resistant paint</li><li>Hot air exhausts</li><li>Higher impact outer shell</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,STUSD1_RN6,46,STUSD1RN6.jpg,Studds Track Urban Super D1 Red N6 580 Mm Helmet,"[""STUSD1RN6.jpg""]",1305,1000,24,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Track Urban Super D1</li><li>Product Code:STUSD1_RN6</li><li>Urban Super D1 Decor is an open face helmet</li><li>UV resistant paint</li><li>Hot air exhausts</li><li>Higher impact outer shell</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,STUS_MBK,46,STUSMBK.jpg,Studds Track Urban Super Matt Black 580 Mm Helmet,"[""STUSMBK.jpg""]",1150,1000,14,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Track Urban Super</li><li>Product Code:STUS_MBK..</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,STUS_GRY,46,STUSGRY.jpg,Studds Track Urban Super Matt Gun Grey 580 Mm Helmet,"[""STUSGRY.jpg""]",1150,1000,14,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Track Urban Super</li><li>Product Code:STUS_GRY..</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,STUS_BLK,46,STUSBLK.jpg,Studds Track Urban Super Black 580 Mm Helmet,"[""STUSBLK.jpg""]",1150,1000,14,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Track Urban Super</li><li>Product Code:STUS_BLK..</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,STUS_RED,46,STUSRED.jpg,Studds Track Urban Super Cherry Red 580 Mm Helmet,"[""STUSRED.jpg""]",1150,1000,14,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Track Urban Super</li><li>Product Code:STUS_RED..</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,STUS_BLU,46,STUSBLU.jpg,Studds Track Urban Super Flame Blue 580 Mm Helmet,"[""STUSBLU.jpg""]",1150,1000,14,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Track Urban Super</li><li>Product Code:STUS_BLU..</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
0,STS_PWH,46,STSPWH.jpg,Studds Track Suburban White With Black Peak 580 Mm Helmet,"[""STSPWH.jpg""]",1150,1000,14,-1,18,137,1,0,0,0,0,0,1,1,0,0,0,0,<ul><li>Brand:STUDDS</li><li>Model:Track Suburban </li><li>Product Code:STS_PWH</li><li>Suburban is a higher impact open face helmet</li><li>UV resistant paint</li><li>Regulated density EPS</li><li>Hypoallergenic liner</li><li>Quick release chin strap</li><li>Country of Origin: ?India.</li></ul>,,,20-12-2050,0,1,4,4,1,0,[],0,18,16922|16923|16928|16927|16929|16937,65061090,1041
