id,cate_id,sub_cate_id
324403,15,116
359360,15,116
402997,15,116
405304,15,116
205988,5,61
265969,5,61
336971,5,61
355584,5,61
384566,5,61
394959,5,61
263719,13,47
263732,13,47
263745,13,47
263758,13,47
263764,13,47
263777,13,47
263779,13,47
263781,13,47
263789,13,47
263799,13,47
265247,13,47
265645,13,47
266642,13,47
266657,13,47
272262,13,47
272263,13,47
272265,13,47
272267,13,47
272989,13,47
275922,13,47
275927,13,47
275929,13,47
277936,13,47
285243,13,47
290495,13,47
290497,13,47
290501,13,47
290503,13,47
303531,13,47
304377,13,47
307950,13,47
307953,13,47
307957,13,47
307960,13,47
319262,13,47
319263,13,47
325414,13,47
325415,13,47
325416,13,47
325417,13,47
325418,13,47
325419,13,47
327412,13,47
327414,13,47
331924,13,47
331925,13,47
331927,13,47
331928,13,47
331929,13,47
331930,13,47
333885,13,47
333887,13,47
333890,13,47
333900,13,47
337625,13,47
337627,13,47
339092,13,47
342095,13,47
342098,13,47
342100,13,47
342101,13,47
342104,13,47
342105,13,47
342109,13,47
343177,13,47
345591,13,47
345596,13,47
345597,13,47
345598,13,47
350637,13,47
350640,13,47
350642,13,47
350644,13,47
351130,13,47
351131,13,47
351746,13,47
357420,13,47
357423,13,47
361067,13,47
361069,13,47
361070,13,47
362643,13,47
363168,13,47
364706,13,47
364714,13,47
368823,13,47
374185,13,47
376878,13,47
376903,13,47
376909,13,47
376910,13,47
377735,13,47
377941,13,47
377942,13,47
377943,13,47
377945,13,47
377948,13,47
377949,13,47
377974,13,47
378803,13,47
378804,13,47
378805,13,47
379676,13,47
379709,13,47
382078,13,47
385228,13,47
385327,13,47
385330,13,47
385331,13,47
385845,13,47
385972,13,47
385988,13,47
386003,13,47
386010,13,47
386050,13,47
386051,13,47
386052,13,47
386053,13,47
386060,13,47
386061,13,47
386070,13,47
386075,13,47
387939,13,47
387940,13,47
387941,13,47
388287,13,47
393132,13,47
393133,13,47
393134,13,47
393135,13,47
397416,13,47
398991,13,47
400263,13,47
400689,13,47
400690,13,47
400691,13,47
400692,13,47
400692CB,13,47
403531,13,47
403532,13,47
403539,13,47
403540,13,47
403847,13,47
404472,13,47
408020,13,47
408028,13,47
408649,13,47
408650,13,47
409233,13,47
409235,13,47
409430,13,47
409653,13,47
411317,13,47
411319,13,47
411320,13,47
411321,13,47
411322,13,47
412102,13,47
415437,13,47
418655,13,47
419484,13,47
421009,13,47
421108,13,47
422395,13,47
425243,13,47
425244,13,47
10000,8,111
10003,8,111
10007,8,111
10013,8,111
10016,8,111
10020,8,111
10024,8,111
10025,8,111
10027,8,111
10030,8,111
10033,8,111
10035,8,111
10037,8,111
10038,8,111
10200,8,111
10201,8,111
10203,8,111
10204,8,111
10206,8,111
10207,8,111
10209,8,111
10211,8,111
10212,8,111
10213,8,111
10275,8,111
10276,8,111
10707,8,111
10709,8,111
10717,8,111
10725,8,111
10726,8,111
10728,8,111
10733,8,111
10734,8,111
10755,8,111
10756,8,111
10757,8,111
10760,8,111
10902,8,111
11052,8,111
11545,8,111
11566,8,111
11567,8,111
11568,8,111
11569,8,111
11603,8,111
11604,8,111
11605,8,111
11607,8,111
11651,8,111
11652,8,111
11653,8,111
11654,8,111
11655,8,111
11656,8,111
11657,8,111
11730,8,111
12000,8,111
12001,8,111
12105,8,111
1404,8,111
1409,8,111
1410,8,111
1415,8,111
1417,8,111
1418,8,111
1501,8,111
1502,8,111
1503,8,111
1504,8,111
1505,8,111
1506,8,111
1507,8,111
1508,8,111
1509,8,111
1510,8,111
1513,8,111
1514,8,111
20021,8,111
20223,8,111
20224,8,111
20225,8,111
20229,8,111
20230,8,111
20231,8,111
20232,8,111
20235,8,111
20236,8,111
20238,8,111
20239,8,111
20240,8,111
20242,8,111
20247,8,111
20248,8,111
20249,8,111
20250,8,111
20251,8,111
20254,8,111
20307,8,111
20327,8,111
20330,8,111
20355,8,111
20357,8,111
20359,8,111
20360,8,111
20375,8,111
20429,8,111
20454,8,111
20457,8,111
20459,8,111
20504,8,111
20513,8,111
20551,8,111
20552,8,111
20601,8,111
20651,8,111
20652,8,111
20653,8,111
20654,8,111
2100096342,8,111
2100096348,8,111
2100096353,8,111
2100102552,8,111
2451,8,111
2452,8,111
2459,8,111
25654,8,111
29124,8,111
30495,8,111
30496,8,111
