id,discount
102774,30
263699,4
266796,4
267276,40
267277,30
275236,30
277136,8
277142,8
279813,10
279817,10
279822,10
279864,10
284264,30
284272,40
284301,40
284308,40
284317,40
284319,40
284344,40
284698,40
302774,40
307939,45
307943,45
308106,9
321324,8
326624,45
330469,30
339195,45
345202,15
345204,10
345205,8
346188,10
356608,8
356612,8
356613,8
368742,10
368743,10
376584,9
376908,40
381846,15
382049,45
382050,30
383630,45
384205,30
386222,50
387890,15
387892,20
387893,40
387894,15
401672,30
401856,45
401857,50
401858,50
406050,40
408393,9
408984,20
409815,15
409816,15
409818,15
409819,15
409820,15
409824,40
409838,50
412256,15
413260,8
419438,2
419570,20
419777,40
420446,45
420450,50
422302,45
423143,15
423167,40
423168,40
423170,40
423825,60
424581,40
424839,45
424733,40
424732,40
423026,10
284269,40
284340,30
420463,40
420464,40
284332,40
421512,20
421486,20
424790,20
408175,15
427966,30
427972,40
397554,60
427965,30
427964,30
407469,60
427981,40
427657,30
420435,15
398762,40
426652,45
421625,40
380159,20
424239,30
424238,45
424240,30
424237,45
424242,45
424241,45
422023,15
416980,4
416979,4
419821,15
311545,8
418079,10
423826,4
424064,10
356424,9
424060,4
424061,4
413148,4
413149,8
421461,10
