id,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml
255834,0,0,0,0,0,0,1,1,0,0
267281,0,0,0,0,0,0,1,5,0,0
274123,0,0,0,0,0,0,1,15,0,0
274160,0,0,0,0,0,0,1,5,0,0
274166,0,0,0,0,0,0,1,1,0,0
274169,0,0,0,0,0,0,1,1,0,0
274196,0,0,0,0,0,0,1,1,0,0
319182,0,0,0,0,0,0,1,1,0,0
326624,0,0,0,0,0,0,1,2,0,0
330469,0,0,0,0,0,0,1,1,0,0
378448,0,0,0,0,0,0,1,1,0,0
387118,0,0,0,0,0,0,1,1,0,0
401245,0,0,0,0,0,0,1,1,0,0
401858,0,0,0,0,0,0,1,2,0,0
402739,0,0,0,0,0,0,1,1,0,0
424839,0,0,0,0,0,0,1,2,0,0
168950,1,450,0,0,0,0,0,0,0,0
256683,1,420,0,0,0,0,0,0,0,0
257034,1,623,0,0,0,0,0,0,0,0
257859,1,75,0,0,0,0,0,0,0,0
290004,1,159,0,0,0,0,0,0,0,0
292659,1,159,0,0,0,0,0,0,0,0
330192,1,90,0,0,0,0,0,0,0,0
372118,1,500,0,0,0,0,0,0,0,0
372120,1,500,0,0,0,0,0,0,0,0
388729,1,75,0,0,0,0,0,0,0,0
275491,0,0,0,0,0,0,0,0,1,500
387892,0,0,0,0,0,0,0,0,1,250
387893,0,0,0,0,0,0,0,0,1,500
402361,0,0,0,0,0,0,0,0,1,500
405010,0,0,0,0,0,0,0,0,1,100
402704,0,0,0,0,0,0,0,0,1,500
217464,0,0,1,1,0,0,0,0,0,0
276755,0,0,1,15,0,0,0,0,0,0
372116,0,0,1,1,0,0,0,0,0,0
386064,0,0,1,1,0,0,0,0,0,0
386067,0,0,1,1,0,0,0,0,0,0
394056,0,0,1,1.3,0,0,0,0,0,0
274148,0,0,0,0,0,0,1,5,0,0
319184,0,0,0,0,0,0,1,5,0,0
345957,0,0,0,0,0,0,1,5,0,0
204728,0,0,0,0,0,0,0,0,1,500
213253,0,0,0,0,0,0,0,0,1,500
252420,0,0,0,0,0,0,0,0,1,500
348033,0,0,0,0,0,0,0,0,1,500
348035,0,0,0,0,0,0,0,0,1,500
350255,0,0,0,0,0,0,0,0,1,500
363407,0,0,0,0,0,0,0,0,1,200
363408,0,0,0,0,0,0,0,0,1,500
372572,0,0,0,0,0,0,0,0,1,500
375585,0,0,0,0,0,0,0,0,1,200
409858,0,0,0,0,0,0,0,0,1,500
416207,0,0,0,0,0,0,0,0,1,250
112292,0,0,0,0,0,0,1,5,0,0
134006,0,0,0,0,0,0,1,5,0,0
148681,0,0,0,0,0,0,1,1,0,0
157419,0,0,0,0,0,0,1,1,0,0
228589,0,0,0,0,0,0,1,1,0,0
274120,0,0,0,0,0,0,1,1,0,0
274151,0,0,0,0,0,0,1,1,0,0
274184,0,0,0,0,0,0,1,5,0,0
298200,0,0,0,0,0,0,1,5,0,0
331563,0,0,0,0,0,0,1,1,0,0
345955,0,0,0,0,0,0,1,1,0,0
354650,0,0,0,0,0,0,1,1,0,0
364847,0,0,0,0,0,0,1,1,0,0
364920,0,0,0,0,0,0,1,5,0,0
364939,0,0,0,0,0,0,1,1,0,0
393278,0,0,0,0,0,0,1,1,0,0
393282,0,0,0,0,0,0,1,1,0,0
399402,0,0,0,0,0,0,1,1,0,0
401857,0,0,0,0,0,0,1,5,0,0
402360,0,0,0,0,0,0,1,1,0,0
410511,0,0,0,0,0,0,1,1,0,0
102131,1,800,0,0,0,0,0,0,0,0
113817,1,850,0,0,0,0,0,0,0,0
118606,1,850,0,0,0,0,0,0,0,0
146384,0,0,1,1,0,0,0,0,0,0
168949,1,450,0,0,0,0,0,0,0,0
172260,1,850,0,0,0,0,0,0,0,0
179161,1,850,0,0,0,0,0,0,0,0
180512,0,0,1,2,0,0,0,0,0,0
182665,0,0,1,3.1,0,0,0,0,0,0
256648,1,836,0,0,0,0,0,0,0,0
257863,1,100,0,0,0,0,0,0,0,0
261687,1,400,0,0,0,0,0,0,0,0
284035,1,150,0,0,0,0,0,0,0,0
317131,1,50,0,0,0,0,0,0,0,0
324879,0,0,1,1,0,0,0,0,0,0
330190,1,100,0,0,0,0,0,0,0,0
330948,1,200,0,0,0,0,0,0,0,0
373065,1,623,0,0,0,0,0,0,0,0
377042,1,100,0,0,0,0,0,0,0,0
384897,1,250,0,0,0,0,0,0,0,0
387315,1,200,0,0,0,0,0,0,0,0
148682,0,0,0,0,0,0,0,0,1,500
252427,0,0,0,0,0,0,0,0,1,200
341425,0,0,0,0,0,0,0,0,1,500
348029,0,0,0,0,0,0,0,0,1,200
363406,0,0,0,0,0,0,0,0,1,100
375586,0,0,0,0,0,0,0,0,1,5000
148676,0,0,0,0,0,0,1,1,0,0
213273,0,0,0,0,0,0,1,1,0,0
214784,0,0,0,0,0,0,1,1,0,0
267276,0,0,0,0,0,0,1,1,0,0
274172,0,0,0,0,0,0,1,1,0,0
296361,0,0,0,0,0,0,1,1,0,0
329568,0,0,0,0,0,0,1,5,0,0
332069,0,0,0,0,0,0,1,5,0,0
345956,0,0,0,0,0,0,1,1,0,0
345959,0,0,0,0,0,0,1,5,0,0
357362,0,0,0,0,0,0,1,1,0,0
364923,0,0,0,0,0,0,1,1,0,0
373073,0,0,0,0,0,0,1,1,0,0
378960,0,0,0,0,0,0,1,1,0,0
379616,0,0,0,0,0,0,1,1,0,0
102139,1,850,0,0,0,0,0,0,0,0
102159,1,850,0,0,0,0,0,0,0,0
168946,1,400,0,0,0,0,0,0,0,0
169309,1,425,0,0,0,0,0,0,0,0
180981,1,225,0,0,0,0,0,0,0,0
180983,1,285,0,0,0,0,0,0,0,0
260595,1,4439,0,0,0,0,0,0,0,0
314045,0,0,0,1,1,0,0,0,0,0
324876,1,500,0,0,0,0,0,0,0,0
377041,1,100,0,0,0,0,0,0,0,0
377043,1,100,0,0,0,0,0,0,0,0
377044,1,100,0,0,0,0,0,0,0,0
377045,1,100,0,0,0,0,0,0,0,0
