163056,46,101165-5.jpg,Kissan Tomato Paste(1 kg),"[""101165-5.jpg"","""","""","""","""",""""]",153,153,0,1,5,43,0,0,0,0,0,0,1,1,0,0,0,0,"No preservatives, no added colors
 Gives perfect texture, color and taste to gravies, pizza and pasta base sauces
 Can be used to prepare all types of tomato based dishes
 Best suited for makhni, kadhai dishes and Indian curries
 Ideal for pizza sauce",,,12/31/2020,1,1,0,0,1,0,[],0
169052,46,101165-5.jpg,Bhagyalakshmi Bansi Special Kesari Sooji (500g),"[""101165-5.jpg"","""","""","""","""",""""]",32,32,0,1,2,24,0,0,0,0,0,0,1,1,0,0,0,0,"Healthy and keeps you active
 Enhances the Taste of recipe
 It has smooth and fine texture
 No added preservatives
 It can be prepare in a jiffy and are light on the tummy too",,,12/31/2020,1,1,0,0,1,0,[],0
172206,46,101165-5.jpg,Heinz Tomato Ketchup glass Bottle(900g),"[""101165-5.jpg"","""","""","""","""",""""]",165,165,0,1,5,43,0,0,0,0,0,0,1,1,0,0,0,0,"World's no.1 Ketchup brand, now available in India
 Deliciously thick &amp; rich tomato ketchup with goodness of 100% natural tomatoes
 Perfect taste with no artificial preservatives, colours, flavours or starch
 Tangy twist to your ordinary meal with easy to pour and use bottle to enjoy snacks anytime
 Contains extracts of spice, onion and garlic for mouth-watering savour",,,12/31/2020,1,1,0,0,1,0,[],0
174631,46,101165-5.jpg,Mdh Turmeric / Haldi Powder (500g),"[""101165-5.jpg"","""","""","""","""",""""]",135,135,0,1,2,27,0,0,0,0,0,0,1,1,0,0,0,0,"Rich in spices
 To makes food tasty and delicious
 Tasty and easy to prepare.",,,12/31/2020,1,1,0,0,1,0,[],0
174635,46,101165-5.jpg,Mdh Lal Mirch (500g),"[""101165-5.jpg"","""","""","""","""",""""]",200,200,0,1,2,27,0,0,0,0,0,0,1,1,0,0,0,0,"Rich in spices
 Chilli powder makes dishes colourfull and delicious",,,12/31/2020,1,1,0,0,1,0,[],0
189221,46,101165-5.jpg,Mr White Detergent Powder(3 kg),"[""101165-5.jpg"","""","""","""","""",""""]",270,270,10,1,7,50,0,0,0,0,0,0,1,1,0,0,0,0,"White clothes starts turning grey after a number of washes
 Long Lasting Whiteness Concept is the perfect detergent for your white clothes, specially developed to keep them bright white as they were new
 New Mr. White enriched with 2x active power of whiteness boosters maintains the whiteness of clothes for long",,,12/31/2020,1,1,0,0,1,0,[],0
196984,46,101165-5.jpg,Lifebuoy Total 10 Hand Wash Refill Pouch(750ml),"[""101165-5.jpg"","""","""","""","""",""""]",119,119,0,1,6,45,0,0,0,0,0,0,1,1,0,0,0,0,"Lifebuoy Total 10 Germ Protection Handwash contains our patented ingredient, Activ Naturol ShieldnKeeps hands clean and protects against infection causing germsnProtects from 99.9% germs in just 10 secondsnContains advanced germ protection ingredient, Activ Naturol ShieldnApproved by Royal Society for Public Health, LondonnWorld's No 1 selling germ protection soapn",,,12/31/2020,1,1,0,0,1,0,[],0
200327,46,101165-5.jpg,Pril Lime Dishwash gel Plastic Bottle (2L),"[""101165-5.jpg"","""","""","""","""",""""]",395,395,0,1,7,50,0,0,0,0,0,0,1,1,0,0,0,0,"Bottle pack
 Contains potent antibacterial element that easily deals with even the toughest of bacteria
 Type: Dishwashing Liquids ; Fragrance: Lime",,,12/31/2020,1,1,0,0,1,0,[],0
202277,46,101165-5.jpg,Dabur Honey glass Bottle (1 kg),"[""101165-5.jpg"","""","""","""","""",""""]",395,395,0,1,5,43,0,0,0,0,0,0,1,1,0,0,0,0,"One tablespoon of Dabur honey with warm water daily morning will help you in managing weight and reducing one size in 90days (clinically tested)
 Picking up Dabur Honey means that you get 100% purity guarantee
 Dabur honey is rich in antioxidants and hence will help in strengthening your immunity
 Daily use of Dabur Honey with warm water in morning is proved to be good for heart health
 Dabur honey is a rich souce of nutrition for you and your family
 Dabur honey when mixed with ginger and other household ingredients is a great remedy for cough &amp; cold
 Daily intake of Dabur Honey will help boost your energy and keep you active",,,12/31/2020,1,1,0,0,1,0,[],0
205854,46,101165-5.jpg,"Amul Fresh Cream Tetrapack (1L, Pack Of 12)","[""101165-5.jpg"","""","""","""","""",""""]",2364,2364,0,1,3,32,0,0,0,0,0,0,1,1,0,0,0,0,"Amul fresh cream sterilized at high temperature and packed aseptically to give safe, rich cream which stays fresh until opened
 Made of fresh and pure milk cream
 No preservative added
 Amul fresh cream is used to prepare fruit salad
 Can be used to prepare Punjabi dishes
 Used for preparing sweet meals
 For making ice creams
 Used in tea and coffee",,,12/31/2020,1,1,0,0,1,0,[],0
