id,cate_id,sub_cate_id
10000,8,74
10003,8,74
10007,8,74
10013,8,74
10016,8,74
10020,8,74
10024,8,74
10025,8,74
10027,8,74
10030,8,74
10033,8,74
10035,8,74
10037,8,74
10038,8,74
10200,8,74
10201,8,74
10203,8,74
10204,8,74
10206,8,74
10207,8,74
10209,8,74
10211,8,74
10212,8,74
10213,8,74
10275,8,74
10276,8,74
10707,8,74
10709,8,74
10717,8,74
10725,8,74
10726,8,74
10728,8,74
10733,8,74
10734,8,74
10755,8,74
10756,8,74
10757,8,74
10760,8,74
10902,8,74
11052,8,74
11545,8,74
11566,8,74
11567,8,74
11568,8,74
11569,8,74
11603,8,74
11604,8,74
11605,8,74
11607,8,74
11651,8,74
11652,8,74
11653,8,74
11654,8,74
11655,8,74
11656,8,74
11657,8,74
11730,8,74
12000,8,74
12001,8,74
12105,8,74
1404,8,74
1409,8,74
1410,8,74
1415,8,74
1417,8,74
1418,8,74
1501,8,74
1502,8,74
1503,8,74
1504,8,74
1505,8,74
1506,8,74
1507,8,74
1508,8,74
1509,8,74
1510,8,74
1513,8,74
1514,8,74
20021,8,74
20223,8,74
20224,8,74
20225,8,74
20229,8,74
20230,8,74
20231,8,74
20232,8,74
20235,8,74
20236,8,74
20238,8,74
20239,8,74
20240,8,74
20242,8,74
20247,8,74
20248,8,74
20249,8,74
20250,8,74
20251,8,74
20254,8,74
20307,8,74
20327,8,74
20330,8,74
20355,8,74
20357,8,74
20359,8,74
20360,8,74
20375,8,74
20429,8,74
20454,8,74
20457,8,74
20459,8,74
20504,8,74
20513,8,74
20551,8,74
20552,8,74
20601,8,74
20651,8,74
20652,8,74
20653,8,74
20654,8,74
2100096342,8,74
2100096348,8,74
2100096353,8,74
2100102552,8,74
2451,8,74
2452,8,74
2459,8,74
25654,8,74
29124,8,74
30495,8,74
30496,8,74
30601,8,74
30602,8,74
30603,8,74
30604,8,74
30609,8,74
30610,8,74
30709,8,74
30710,8,74
30711,8,74
30712,8,74
30713,8,74
30714,8,74
30715,8,74
30716,8,74
30720,8,74
30725,8,74
30726,8,74
30727,8,74
30728,8,74
30729,8,74
30730,8,74
30731,8,74
30732,8,74
30733,8,74
30734,8,74
30735,8,74
30739,8,74
30747,8,74
30837,8,74
30843,8,74
30844,8,74
30845,8,74
30880,8,74
30894,8,74
30956,8,74
30967,8,74
30968,8,74
3401,8,74
3405,8,74
3408,8,74
3410,8,74
3412,8,74
3436,8,74
3501,8,74
3502,8,74
35035,8,74
35036,8,74
35037,8,74
35038,8,74
35039,8,74
3504,8,74
35044,8,74
35045,8,74
3505,8,74
3506,8,74
3507,8,74
3510,8,74
3511,8,74
35118,8,74
3512,8,74
3513,8,74
36022,8,74
36023,8,74
36024,8,74
36301,8,74
36302,8,74
36304,8,74
36305,8,74
36307,8,74
36308,8,74
36310,8,74
36311,8,74
36314,8,74
36316,8,74
36318,8,74
36331,8,74
36406,8,74
36407,8,74
36501,8,74
36502,8,74
36503,8,74
36717,8,74
36718,8,74
36720,8,74
36722,8,74
36725,8,74
36728,8,74
36753,8,74
36758,8,74
36775,8,74
36777,8,74
36778,8,74
36779,8,74
36788,8,74
36789,8,74
36800,8,74
36802,8,74
36804,8,74
36805,8,74
36806,8,74
36807,8,74
36818,8,74
36819,8,74
36820,8,74
36821,8,74
36822,8,74
36824,8,74
36825,8,74
36826,8,74
37067,8,74
37068,8,74
40000,8,74
40003,8,74
40053,8,74
40054,8,74
40066,8,74
40068,8,74
40073,8,74
40077,8,74
40078,8,74
40081,8,74
40082,8,74
40088,8,74
40089,8,74
40090,8,74
40091,8,74
40150,8,74
40158,8,74
40166,8,74
40170,8,74
40173,8,74
40177,8,74
40184,8,74
40185,8,74
40186,8,74
40187,8,74
40205,8,74
40211,8,74
40257,8,74
40271,8,74
40274,8,74
40278,8,74
40287,8,74
40289,8,74
40355,8,74
40356,8,74
40358,8,74
403710526N,8,74
404700003001U,8,74
404700203001U,8,74
404700204001U,8,74
404700402001U,8,74
404700403001U,8,74
41011,8,74
41012,8,74
41015,8,74
41030,8,74
41033,8,74
41038,8,74
41043,8,74
41107,8,74
41108,8,74
41110,8,74
41115,8,74
41116,8,74
41266,8,74
41268,8,74
41269,8,74
41271,8,74
41279,8,74
41281,8,74
41282,8,74
41286,8,74
41467,8,74
41468,8,74
41496,8,74
41573,8,74
41575,8,74
41576,8,74
41584,8,74
41587,8,74
41588,8,74
41593,8,74
41596,8,74
41704,8,74
41705,8,74
41714,8,74
41752,8,74
41760,8,74
41764,8,74
41765,8,74
41766,8,74
419,8,74
422,8,74
42202,8,74
42205,8,74
42214,8,74
42218,8,74
42275,8,74
42613,8,74
