nothing,id,store_id,cover,name,images,original_price,sell_price,discount,kind,cate_id,sub_cate_id,in_home,is_single,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml,descriptions,key_features,disclaimer,exp_date,type_of,in_stoke,rating,total_rating,status,in_offer,variations_types,size,tax_class,tags,hsn_code
0,393329,49,393329.jpg,"Pro Nature Himalayan Pink Salt - Crystals, 500 g","["""","""","""","""",""""]",60,59,2,1,2,28,0,0,1,500,0,0,0,0,0,0,0,0,,,,20/12/2050,0,0,5,4,1,0,[],0,0,12407,2501
0,378375,49,378375.jpg,"Organic Tattva Natural Rock Salt, 500g","["""","""","""","""",""""]",50,35,30,1,2,28,0,0,1,500,0,0,0,0,0,0,0,0,,,,20/12/2050,0,0,5,4,1,0,[],0,0,12407,2501
