id,original_price,sell_price,variations_types,stocks,size
400692CB,598,270,[],0,0
422302CB,570,258,[],0,0
279804CB,380,143,[],100,0
339218CB,280,260,[],0,0
101584CB,620,310,[],100,0
152329CB,880,694,[],100,0
279804CB,190,143,[],100,0
301974CB,260,208,[],0,0
306540CB,250,200,[],0,0
306542CB,270,216,[],0,0
336324CB,290,232,[],0,0
337892CB,185,158,[],0,0
339218CB,140,85,[],0,0
357179CB,110,88,[],0,0
357182CB,110,88,[],0,0
357240CB,110,88,[],0,0
365676CB,110,88,[],0,0
365747CB,110,88,[],0,0
384276CB,145,116,[],0,0
400692CB,299,135,[],0,0
404010CB,290,204,[],100,0
409824CB,400,200,[],100,0
415542CB,80,64,[],0,0
416953CB,540,400,[],100,0
422302CB,285,129,[],0,0
423878CB,400,240,[],100,0
433880CB,360,180,[],100,0
