nothing,id,store_id,cover,name,images,original_price,sell_price,discount,kind,cate_id,sub_cate_id,in_home,is_single,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml,descriptions,key_features,disclaimer,exp_date,type_of,in_stoke,rating,total_rating,status,in_offer,variations_types,size,tax_class,tags,hsn_code,brand_id
0,261029,49,261029.jpeg,Johnson'S Baby Hair Oil 200Ml,"[""261029.jpeg""]",130,120,8,-1,11,63,1,1,0,0,0,0,0,0,0,0,1,200,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13881|14266|14283|14281|14301,0,363
0,261004,49,261004.jpeg,Johnson'S Baby Milk + Rice Cream 50G,"[""261004.jpeg""]",85,79,8,-1,11,63,1,1,1,50,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13881|14266|14283|14281|14305,0,363
0,421158,49,421158.jpeg,Mamaearth Moisturizing Daily Lotion For Babies 0-5 Years 200Ml,"[""421158.jpeg""]",199,170,15,-1,11,63,1,1,0,0,0,0,0,0,0,0,1,200,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13881|14266|14282|14299,0,978
0,261016,49,261016.jpeg,Johnson'S Baby Shampoo 100Ml,"[""261016.jpeg""]",98,91,8,-1,11,63,1,1,0,0,0,0,0,0,0,0,1,100,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13881|14266|14283|14281|14304,0,363
0,421149,49,421149.jpeg,Mamaearth Moisturizing Bathing Bar For Babies 75G*2,"[""421149.jpeg""]",249,212,15,-1,11,63,1,1,1,75,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13881|14266|14282|14300,0,978
0,421157,49,421157.jpeg,Mamaearth Moisturizing Hair Oil For Babies 100G,"[""421157.jpeg""]",299,255,15,-1,11,63,1,1,1,100,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13881|14266|14282|14301,0,978
0,421127,49,421127.jpeg,Mamaearth Dusting Powder For Babies 0-5Years 150G,"[""421127.jpeg""]",199,170,15,-1,11,63,1,1,1,150,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13881|14266|14282|14302,0,978
0,262921,49,262921.jpeg,Johnson'S Baby Shampoo 500Ml,"[""262921.jpeg""]",375,345,8,-1,11,63,1,1,0,0,0,0,0,0,0,0,1,500,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13881|14266|14283|14281|14304,0,363
0,280954,49,280954.jpeg,Johnson'S Baby Top-To-Toe Bath 200Ml,"[""280954.jpeg""]",165,152,8,-1,11,63,1,1,0,0,0,0,0,0,0,0,1,200,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13881|14266|14283|14281,0,363
0,404993,49,404993.jpeg,Johnson'S Baby Soap 100G*4(3+1) 400G,"[""404993.jpeg""]",210,194,8,-1,11,63,1,1,1,400,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13881|14266|14283|14281|14300,0,363
0,261015,49,261015.jpeg,Johnson'S Baby Powder 400G,"[""261015.jpeg""]",235,217,8,-1,11,63,1,1,1,400,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13881|14266|14283|14281|14302,0,363
0,280947,49,280947.jpeg,Johnson'S Baby Powder Blossom 200G,"[""280947.jpeg""]",155,143,8,-1,11,63,1,1,1,200,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13881|14266|14283|14281|14302,0,363
0,408635,49,408635.jpeg,Colgate 3-5Years 0% Artificial Kids Toothpaste 80G,"[""408635.jpeg""]",150,138,8,-1,11,109,1,1,1,80,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,18,657|14279|14280,0,159
0,412802,49,412802.jpeg,Morrison'S Baby Dreams Bottle & Accessories Cleaner 250 Ml,"[""412802.jpeg""]",225,180,20,-1,11,63,1,1,0,0,0,0,0,0,0,0,1,250,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13881|14266|14284|14303,0,979
0,421155,49,421155.jpeg,Mamaearth Deeply Nourishing Body Wash For Babies 0-5 Years 200Ml,"[""421155.jpeg""]",199,170,15,-1,11,63,1,1,0,0,0,0,0,0,0,0,1,200,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13881|14266|14282|697,0,978
0,421145,49,421145.jpeg,Mamaearth Gentle Cleansing Shampoo For Babies 0-5 Years 200Ml,"[""421145.jpeg""]",199,170,15,-1,11,63,1,1,0,0,0,0,0,0,0,0,1,200,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13881|14266|14282|14304,0,978
0,421156,49,421156.jpeg,Mamaearth Berry Blast Toothpaste For Kids 12+ Months 50G,"[""421156.jpeg""]",149,127,15,-1,11,63,1,1,1,500,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13881|14266|14282|14280,0,978
