id,cate_id,sub_cate_id
424677,6,108
424678,6,49
424679,6,108
424676,6,108
405849,6,108
425589,6,108
421886,6,49
421887,6,49
427777,6,108
424393,6,108
424390,6,108
424394,6,108
411152,6,49
424388,6,49
429374,6,48
418632,6,48
418630,6,48
418631,6,48
418633,6,48
412733,6,48
427577,6,48
427575,6,48
393304,6,48
415171,6,48
421396,6,48
421397,6,48
421393,6,48
425410,6,48
420601,6,48
420620,6,48
420612,6,48
420617,6,48
425408,6,48
420613,6,48
357672,6,48
422375,6,48
422376,6,48
422396,6,48
422397,6,48
410894,6,48
420823,6,48
422720,6,46
409868,6,20
427774,6,47
425538,6,108
409867,6,49
422719,6,49
422663,6,48
417757,7,50
422299,7,114
