nothing,id,store_id,cover,name,images,original_price,sell_price,discount,kind,cate_id,sub_cate_id,in_home,is_single,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml,descriptions,key_features,disclaimer,exp_date,type_of,in_stoke,rating,total_rating,status,in_offer,variations_types,size,tax_class,tags,hsn_code,brand_id
0,245724,49,245724.jpg,1 To 3 Noodles Mega Pack 1300 g,"[""245724.jpg"","""",""""]",210,202,4,1,5,41,0,0,1,1300,0,0,0,0,0,0,0,0,,,,31/12/2021,0,0,5,4,1,0,[],0,12,399|365,0,1
0,364927,49,364927.jpg,Ambika Appalam No4 180g,"[""364927.jpg"","""",""""]",97,94,4,1,5,101,0,0,1,180,0,0,0,0,0,0,0,0,,,,31/12/2021,0,1,5,4,1,0,[],0,0,1261|1271|1395,0,25
0,364929,49,364929.jpg,Ambika Appalam No6 100g,"[""364929.jpg"","""",""""]",65,63,4,1,5,101,0,0,1,100,0,0,0,0,0,0,0,0,,,,31/12/2021,0,0,5,4,1,0,[],0,0,1261|1271|1395,0,25
0,177259,49,177259.jpg,American garden Thousand Island Dressing 267Ml,"[""177259.jpg"","""",""""]",270,218,20,1,5,44,0,0,0,0,0,0,0,0,0,0,1,267,,,,31/12/2021,0,0,5,4,1,0,[],0,18,1145,0,27
0,414021,49,414021.jpg,Amul Elaichi Nankhatai Butter 200 g,"[""414021.jpg"","""",""""]",80,78,3,1,3,32,0,0,1,200,0,0,0,0,0,0,0,0,,,,31/12/2021,0,0,5,4,1,0,[],0,12,231,0,31
0,387092,49,387092.jpg,Amul Madagascar Noir De Cacao Dark Chocolate 125 g,"[""387092.jpg"","""",""""]",150,147,2,1,5,40,0,0,1,125,0,0,0,0,0,0,0,0,,,,31/12/2021,0,0,5,4,1,0,[],0,18,12555,0,31
0,367794,49,367794.jpg,Amulya Dairy Whitner 27 g,"[""367794.jpg"","""",""""]",10,10,0,1,3,32,0,0,1,27,0,0,0,0,0,0,0,0,,,,31/12/2021,0,0,5,4,1,0,[],0,5,229,0,838
0,423709,49,423709.jpg,Anil Lemon Vermicelli 200 g,"[""423709.jpg"","""",""""]",24,24,0,1,5,41,0,0,1,200,0,0,0,0,0,0,0,0,,,,31/12/2021,0,0,5,4,1,0,[],0,5,7008,0,37
0,392826,49,392826.jpg,Aro Avarai Whole 500g,"[""392826.jpg"","""",""""]",90,71,22,1,2,25,0,0,1,500,0,0,0,0,0,0,0,0,,,,31/12/2021,0,0,5,4,1,0,[],0,5,434,0,46
0,392746,49,392746.jpg,Aro green Peas Reg 5Kg,"[""392746.jpg"","""",""""]",1000,828,18,1,2,25,0,0,0,0,1,5,0,0,0,0,0,0,,,,31/12/2021,0,0,5,4,1,0,[],0,5,434,0,46
