id,discount
255848,30
267277,50
274184,20
279804,10
284268,50
284272,45
284277,50
284301,50
284308,45
284698,50
301974,15
306311,50
306540,15
306542,15
330469,50
336324,15
337892,15
357179,4
357182,4
357240,4
364845,50
365676,4
365747,4
378355,50
378358,28
384276,15
387347,30
393338,50
393351,30
401856,45
404010,20
404011,50
408984,50
409815,30
409816,30
409817,30
409818,50
409819,30
409820,50
409824,2
409838,50
410298,20
412256,50
418073,15
421255,50
421282,30
422858,50
423143,30
382050,30
382049,15
382049,15
