id,kind
260798,0
267995,0
268033,0
268076,0
331418,0
331426,0
340753,0
353859,0
358760,0
397475,0
404197,0
404214,0
407931,0
204912,0
268077,0
340754,0
407908,0
416270,0
416316,0
416317,0
422493,0
331419,0
340760,0
353860,0
268074,0
268932,0
268939,0
284287,0
286287,0
397506,0
404195,0
422491,0
339536,0
347732,0
353584,0
372582,0
385296,0
411463,0
411467,0
