id,store_id,cover,name,images,original_price,sell_price,discount,kind,cate_id,sub_cate_id,in_home,is_single,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml,descriptions,key_features,disclaimer,exp_date,type_of,in_stoke,rating,total_rating,status,in_offer,variations_types,size,tax_class,tags,hsn_code,brand_id
250078,49,250078.jpeg,Water Melon Yellow (Inside) Approx 2.3KG - 2.5KG,"[""250078.jpeg""]",83,75,10,1,1,22,0,0,0,0,0,0,1,1,0,0,0,0,"Watermelon is a sweet and refreshing low calorie summer snack. It provides hydration and also essential nutrients, including vitamins, minerals, and antioxidants. Along with cantaloupe, honeydew, and cucumber, watermelons are a member of the Cucurbitaceae family.",,,20-12-2050,0,1,4,4,1,0,[],0,0,180|11991|6591|12726|12727,0,260
