id,tags
375201,13170|13169|14263|9854|1290|14248|13272|249|284|252
342403,13170|13197|13912|13290|13924|14482|14483|13287|14472|14459|13901|6157|14473|14477|430|301
289639,13170|13169|8042|7803|822|14321|14320|989|6261
359399,13170|13195|7787|5187|4734|5417|5418|346|13628|962
359398,13170|13195|7787|5187|5415|5417|5418|346|13628|962
256222,13170|13169|7670|6683|1822|267|10713|14292|14293|248|871|14291
169052,13170|13169|7670|6202|1822|267|10713|14292|14289|248|871|14291
302572,13170|13169|7670|8053|1290|14248|288|13272|249|284|252
271980,13170|13169|7670|7346|14288|288|14292|11114|248|871|14291
302571,13170|13169|7670|8052|1290|14248|288|13272|249|284|252
302563,13170|13169|7670|8051|1290|14248|288|13272|249|284|252
169426,13170|13169|7670|6208|288|14292|14293|248|871|14291
256132,13170|13169|7670|6680|251|14298|288|13268|14303|14301|14302
271209,13170|13169|7670|7334|251|14299|288|13268|14303|14301|14302
379175,13170|13169|7670|10130|251|14297|288|13268|14303|14301|14302
256133,13170|13169|7670|6681|253|8018|13282|14280|14282|1936
412417,13170|13169|7670|6681|253|8018|13282|14282|1936
379174,13170|13169|7670|10129|14283|253|13282|14280|14282|1936
275460,13170|13169|7670|7461|254|14116|14304|886|8676|14319|14303
412422,13170|13169|7670|7461|254|14116|14304|886|8676|14319|14303
379173,13170|13169|7670|10128|254|14304|886|8676|14118|14319|14303
412412,13170|13169|7670|10128|254|14304|886|8676|14118|14319|14303
374670,13170|13169|7670|9907|288|14292|14293|248|871|14291
379176,13170|13169|7670|10131|14294|288|14292|14289|248|871|14291
286573,13170|13169|7670|7747|1290|14248|288|13272|249|284|252
392164,13170|13197|8021|13911|13924|14482|14466|14483|13287|13290|14459|13901|6157|14473|14477|430|301
357693,13170|13197|8021|13925|13921|14482|14466|14483|13287|14475|14468|13901|6157|14473|14477|430|301
289973,13170|13195|952|927|14507|4912|14506|15130|15126|1932|5209|1117|15131|15135|376|346|13628|962
388785,13170|13169|14263|14267|1347|14249|247|256|7749
410583,13170|13195|952|14507|14912|14911|14910|14506|14898|969|291|4912|927|346|13628|962
SB0026,13170|13193|952|275|923|14349|13278|14509|927|4912|434|14341|14340|14339
SB0074,13170|13169|952|14107|873|14292|927|14263|248|871|14291
399523,13170|13169|7749|14106|14263|14294|14292|14289|248|871|14291
345957,13170|14569|13726|9146|14683|14686|14691|14692|6355|14570|408|356
345955,13170|14569|13726|9144|14682|14689|14690|14691|14693|6355|14570|408|356
345956,13170|14569|13726|9145|14806|14804|14809|14811|14813|14814|409|356
345959,13170|14569|13726|9147|14806|14805|14810|14811|14813|14815|409|356
326624,13170|14569|13726|8623|14616|14617|14618|14622|1210|6817|14650|4870|410|356
267277,13170|14569|13726|7185|14651|14654|14680|1210|6817|14650|4870|410|356
387894,13170|14569|13726|10637|14652|14680|1210|6817|14650|4870|410|356
330469,13170|14569|13726|8678|4872|14596|14628|14629|14636|1210|6817|14650|4870|410|356
424839,13170|14569|13726|4872|14601|14628|14632|14639|1210|6817|14650|4870|410|356
387888,13170|14569|13726|10633|4872|14628|14630|14637|1210|6817|14650|4870|410|356
387890,13170|14569|13726|10634|4872|14628|14631|14638|1210|6817|14650|4870|410|356
402704,13170|14569|13726|11226|4872|14628|14631|1210|6817|14650|4870|410|356
267276,13170|14569|13726|14654|14651|1210|6817|14650|4870|410|356
387893,13170|14569|13726|10636|14652|1210|6817|14650|4870|410|356
302774,13170|14569|13726|8059|14616|14620|14619|14623|1210|6817|14650|4870|410|356
387892,13170|14569|13726|10635|14653|1210|6817|14650|4870|410|356
SB0013,13170|13193|952|893|298|293|14397|14396|14509|927|895|434|14341|14340|14339
SB0015,13170|13197|952|894|14482|927|13631|301
206046,13170|13195|161|14958|14959|978|13263|14957|289|346|13628|962
206047,13170|13195|161|14979|14985|303|957|346|13628|962
404156,13170|13196|7749|11298|14566|15485|14562|14561|307
332987,13170|13195|7749|14215|14955|14958|14959|14214|14953|978|14936|13263|14957|14212|289|346|13628|962
379616,13170|14569|8043|14857|14850|14851|14852|10156|356
396317,13170|13194|952|12615|11012|12598|15512|15523|1170|889|325|12408
423246,13170|13194|952|5924|12598|15523|1170|889|325|12408
423345,13170|13194|952|5925|12598|15523|1170|889|325|12408
382050,13170|13194|952|12615|10287|12598|15511|15523|1170|889|325|12408
384550,13170|13194|952|12615|10432|15509|12598|15510|15512|15523|1170|889|325|12408
423242,13170|13194|952|12615|10432|15509|12598|15510|15512|15523|1170|889|325|12408
285273,13170|13194|952|5061|14508|12598|15523|1170|927|889|325|12408
285280,13170|13194|952|5062|14508|4949|12598|15523|1170|927|889|325|12408
285283,13170|13194|952|5063|14508|4949|12598|15523|1170|927|889|325|12408
284264,13170|13195|13204|14216|14128|15292|15293|15295|425|346|13628|962
284269,13170|13195|13204|5008|13204|15057|488|13144|425|346|13628|962
284319,13170|13195|13204|14216|959|14978|14963|14975|14977|1916|261|14131|425|346|13628|962
284340,13170|13195|13204|5010|13204|15028|15024|319|970|15022|318|425|346|13628|962
284272,13170|13195|13204|14133|14216|15358|15359|15360|425|346|13628|962
284265,13170|13195|13204|13204|15033|15052|1877|425|346|13628|962
284268,13170|13195|13204|14134|14216|15033|15052|1877|425|346|13628|962
420465,13170|13195|13204|5913|882|15665|15666|425|346|13628|962
420463,13170|13195|14|5140|13036|15001|15003|329|5021|882|425|346|13628|962
420464,13170|13195|14|5141|13036|15001|329|5021|882|425|346|13628|962
284344,13170|13195|13204|14136|14216|15090|15088|972|15073|15072|1921|425|346|13628|962
284277,13170|13195|13204|14137|14216|15160|15168|425|346|13628|962
284787,13170|13195|13204|5180|15113|15121|15122|323|425|346|13628|962
286287,13170|13195|13204|14216|14141|15113|15121|15122|323|425|346|13628|962
284287,13170|13195|13204|14216|14142|15113|15121|15122|323|425|346|13628|962
284301,13170|13195|13204|14143|14216|15216|15210|15209|1829|425|346|13628|962
284308,13170|13195|13204|14144|14216|425|15248|15252|321|13318|346|13628|962
284304,13170|13195|13204|13204|14958|14959|978|14950|13263|14957|425|346|13628|962
284317,13170|13195|13204|14145|14216|15361|15362|5975|425|346|13628|962
281317,13170|13195|13204|14145|14216|15361|15362|5975|5912|425|346|13628|962
