nothing,id,store_id,cover,name,images,original_price,sell_price,discount,kind,cate_id,sub_cate_id,in_home,is_single,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml,descriptions,key_features,disclaimer,exp_date,type_of,in_stoke,rating,total_rating,status,in_offer,variations_types,size,tax_class,tags,hsn_code,brand_id
0,422452,49,422452.jpeg,Anise Star Loose,"[""422452.jpeg""]",1518,1380,10,1,2,27,1,0,0,0,0,0,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,250|500|1000|2000,1,0,13170|13195|13204|13346|14121,0,91
0,424733,49,424733.jpeg,Asap Muesli Badam Milk 420 G,"[""424733.jpeg""]",350,210,40,1,5,39,1,0,1,420,0,0,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,[],0,12,13150|13535|13554|218,0,49
0,424732,49,424732.jpeg,Asap Muesli Fruits 420 G,"[""424732.jpeg""]",350,210,40,1,5,39,1,0,1,420,0,0,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,[],0,18,13150|13535|13554|384,0,49
0,250215,49,250215.jpeg,Ber Fruit,"[""250215.jpeg""]",99,90,10,1,1,22,1,0,0,0,0,0,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,250|500|1000|2000,1,0,13003|13017|13063|14144,0,260
0,208647,49,208647.jpeg,Boiler Chicken Gizzard,"[""208647.jpeg""]",173,119,32,1,9,58,1,0,0,0,0,0,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,500|1000|2000|3000,1,0,11978|11947|14112|14114,0,850
0,102596,49,102596.jpeg,Boiler Chicken Liver,"[""102596.jpeg""]",124,85,32,1,9,58,1,0,0,0,0,0,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,500|1000|2000|3000,1,0,11978|11947|14112|14113,0,850
0,423026,49,423026.jpeg,Britannia Mozzarella Cheese Diced 1Kg,"[""423026.jpeg""]",465,419,10,1,3,32,1,0,0,0,1,1,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,[],0,12,13244|13245|1319|188,0,104
0,284269,49,284269.jpeg,Catch Chicken Masala 100 G,"[""284269.jpeg""]",75,45,40,1,2,27,1,0,1,100,0,0,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,[],0,5,13170|13195|13204|13259|14122,0,126
0,284340,49,284340.jpeg,Catch Cumin Powder 100 G,"[""284340.jpeg""]",54,33,39,1,2,27,1,0,1,100,0,0,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,[],0,5,13170|13195|13204|13292|14123,0,126
0,420463,49,420463.jpeg,Catch Ginger Garlic Paste 200 G,"[""420463.jpeg""]",50,30,40,1,2,27,1,0,1,200,0,0,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,[],0,12,13170|13195|13204|13294|14124|13036,0,126
0,420464,49,420464.jpeg,Catch Ginger Paste 100 G,"[""420464.jpeg""]",30,18,40,1,2,27,1,0,1,100,0,0,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,[],0,12,13170|13195|13204|13036|14125|13294,0,126
0,284332,49,284332.jpeg,Catch Turmeric Powder 200 G,"[""284332.jpeg""]",67,41,39,1,2,27,1,0,1,200,0,0,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,[],0,5,13170|13195|13204|13264|14126,0,126
0,421512,49,421512.jpeg,Dairy Day Choco Almond Fudge Mega Tub 1.5 Ltr,"[""421512.jpeg""]",499,400,20,1,3,32,1,0,0,0,0,0,0,0,1,1.5,0,0,,,,20/12/2051,0,1,5,4,1,0,[],0,18,13244|13245|14115|190,0,962
0,421486,49,421486.jpeg,Dairy Day Vanilla Ice Cream 700 Ml Buy-1 Get-1 Free,"[""421486.jpeg""]",190,162,15,1,3,32,1,0,0,0,0,0,0,0,0,0,1,700,,,,20/12/2051,0,1,5,4,1,0,[],0,18,13244|13245|14115|190,0,962
0,424790,49,424790.jpeg,Dreamery Cheese Slice Cheesy Garlic Flavour 200G,"[""424790.jpeg""]",155,109,30,1,3,32,1,0,1,200,0,0,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,[],0,12,13244|13245|13258|188,0,206
0,408175,49,408175.jpeg,Huggies Wonder Pants Xl 12-17 Kg 34 Pants,"[""408175.jpeg""]",699,595,15,1,11,65,1,0,0,0,0,0,1,34,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,[],0,18,13881|13882|13889|13891|13892|13895,0,963
0,427966,49,427966.jpeg,Karachi Bakery Classic Celebration 500 G,"[""427966.jpeg""]",320,192,40,1,5,40,1,0,1,500,0,0,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,[],0,18,13150|13536|13603|14121,0,369
0,427972,49,427972.jpeg,Karachi Bakery Forever Collection 1 Kg,"[""427972.jpeg""]",480,288,40,1,5,40,1,0,0,0,1,1,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,[],0,18,13150|13536|13603|14121,0,369
0,397554,49,397554.jpeg,Karachi Bakery Gold Class Cookies 1 Kg,"[""397554.jpeg""]",940,564,40,1,5,40,1,0,0,0,1,1,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,[],0,18,13150|13536|13603|14121,0,369
0,427965,49,427965.jpeg,Karachi Bakery Happy Moments 800 G,"[""427965.jpeg""]",500,300,40,1,5,40,1,0,1,800,0,0,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,[],0,18,13150|13536|13603|14121,0,369
0,427964,49,427964.jpeg,Karachi Bakery Indian Delight 400 G,"[""427964.jpeg""]",270,162,40,1,5,40,1,0,1,400,0,0,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,[],0,18,13150|13536|13603|14121,0,369
0,407469,49,407469.jpeg,Karachi Bakery Utsav Collection 1 Kg,"[""407469.jpeg""]",1050,630,40,1,5,40,1,0,0,0,1,1,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,[],0,18,13150|13536|13603|14121,0,369
0,427981,49,427981.jpeg,Karachi Bakery Chocolate Moments 400 G,"[""427981.jpeg""]",300,180,40,1,5,40,1,0,1,400,0,0,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,[],0,18,13150|13536|13603|1260,0,369
0,427657,49,427657.jpeg,Nutraj Daily Raisins 500 G,"[""427657.jpeg""]",299,165,45,1,2,26,1,0,1,500,0,0,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,[],0,5,13170|13194|13226|13343,0,545
0,420435,49,420435.jpeg,Nutraj Signature Premium English Walnut Kernels Recipe 200 G,"[""420435.jpeg""]",299,210,30,1,2,26,1,0,1,200,0,0,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,[],0,18,13170|13194|14118|13226|13358,0,545
0,398762,49,398762.jpeg,Nutty Gritties California Walnut Kernels 200 G,"[""398762.jpeg""]",555,333,40,1,2,26,1,0,1,200,0,0,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,[],0,18,13170|13194|14119|13227|13358,0,547
0,426652,49,426652.jpeg,Oleev Extra Light Olive Oil 500 Ml Pet,"[""426652.jpeg""]",799,440,45,1,2,140,1,0,0,0,0,0,0,0,0,0,1,500,,,,20/12/2051,0,1,5,4,1,0,[],0,5,13170|13198|13812|14136|14129|410,0,555
0,421625,49,421625.jpeg,Parry's Sweet Care Low Gi Sugar 500 G,"[""421625.jpeg""]",69,42,40,1,2,28,1,0,1,500,0,0,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,[],0,5,13170|13196|11079|306|14133,0,583
0,380159,49,380159.jpeg,Pro Nature Organic Walnut 200 G,"[""380159.jpeg""]",590,472,20,1,2,26,1,0,1,200,0,0,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,[],0,18,13170|13194|14120|13191|13358,0,620
0,424239,49,424239.jpeg,Skinstone Aromatic Cocoa Vanilla Advanced Premium Hand Wash 500 Ml Pump,"[""424239.jpeg""]",225,124,45,1,6,45,1,0,0,0,0,0,0,0,0,0,1,500,,,,20/12/2051,0,1,5,4,1,0,[],0,18,13695|13700|14097|676|14142,0,876
0,424238,49,424238.jpeg,Skinstone Blossom Green Tea Advanced Premium Hand Wash 500 Ml Pump,"[""424238.jpeg""]",225,124,45,1,6,45,1,0,0,0,0,0,0,0,0,0,1,500,,,,20/12/2051,0,1,5,4,1,0,[],0,18,13695|13700|14097|676|14142,0,876
0,424240,49,424240.jpeg,Skinstone Energizing Charcoal Advanced Premium Hand Wash 500 Ml Pump,"[""424240.jpeg""]",225,124,45,1,6,45,1,0,0,0,0,0,0,0,0,0,1,500,,,,20/12/2051,0,1,5,4,1,0,[],0,18,13695|13700|14097|676|14142,0,876
0,424237,49,424237.jpeg,Skinstone Luxurious White Tea Ginger Advanced Premium Hand Wash 500 Ml Pump,"[""424237.jpeg""]",225,124,45,1,6,45,1,0,0,0,0,0,0,0,0,0,1,500,,,,20/12/2051,0,1,5,4,1,0,[],0,18,13695|13700|14097|676|14142,0,876
0,424242,49,424242.jpeg,Skinstone Sensational Lavender Advanced Premium Hand Wash 500 Ml Pump,"[""424242.jpeg""]",225,124,45,1,6,45,1,0,0,0,0,0,0,0,0,0,1,500,,,,20/12/2051,0,1,5,4,1,0,[],0,18,13695|13700|14097|676|14142,0,876
0,424241,49,424241.jpeg,Skinstone Traditional Neem Turmeric Advanced Premium Hand Wash 500 Ml Pump,"[""424241.jpeg""]",225,124,45,1,6,45,1,0,0,0,0,0,0,0,0,0,1,500,,,,20/12/2051,0,1,5,4,1,0,[],0,18,13695|13700|14097|676|14142,0,876
0,410400,49,410400.jpeg,White Til Loose,"[""410400.jpeg""]",205,186,10,1,2,27,1,0,0,0,0,0,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,250|500|1000|2000,1,0,13170|13195|13204|14128|14127|14127,0,91
0,428257,49,428257.jpeg,24 Mantra Organic Fusilli Pasta 400 G,"[""428257.jpeg""]",80,76,5,1,5,41,1,0,1,400,0,0,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,[],0,12,13150|13537|284|1159,0,2
0,428258,49,428258.jpeg,24 Mantra Organic Macaroni Pasta 400 G,"[""428258.jpeg""]",80,76,5,1,5,41,1,0,1,400,0,0,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,[],0,12,13150|13537|284|1159,0,2
0,401465,49,401465.jpeg,Aashirvaad Multi Millet Mix 1Kg,"[""401465.jpeg""]",140,112,20,1,2,24,1,0,0,0,1,1,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,[],0,5,13170|13169|14098|14116,0,9
0,401470,49,401470.jpeg,Aashirvaad Multi Millet Mix 500G,"[""401470.jpeg""]",75,60,20,1,2,24,1,0,1,500,0,0,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,[],0,5,13170|13169|14098|14116,0,9
0,401466,49,401466.jpeg,Aashirvaad Ragi Flour 500G,"[""401466.jpeg""]",45,36,20,1,2,24,1,0,1,500,0,0,0,0,0,0,0,0,,,,20/12/2051,0,1,5,4,1,0,[],0,5,13170|13169|14098|14117,0,9
