id,store_id,cover,name,images,original_price,sell_price,discount,kind,cate_id,sub_cate_id,in_home,is_single,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml,descriptions,key_features,disclaimer,exp_date,type_of,in_stoke,rating,total_rating,status,in_offer,variations_types,size,tax_class,tags,hsn_code,brand_id
389491,49,389491.jpeg,Scotch Brite Steel 3 Pack,"[""389491.jpeg""]",120, 110 ,9,-1,7,52,0,0,0,0,0,0,1,1,0,0,0,0,,,,20/12/2050,0,1,3,3,1,0,[],0,18,9658|1098|1099,2208,681
