id,name,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml
322797,"Britannia 50-50 Maska Chaska Biscuits, 120G",1,120,0,0,0,0,0,0,0,0
367482,Britannia Bourbon Biscuits 500G Combo,1,500,0,0,0,0,0,0,0,0
263593,Britannia Bourbon Biscuits 150 G,1,150,0,0,0,0,0,0,0,0
363684,Britannia Good Day Cashew Cookies 200 G,1,200,0,0,0,0,0,0,0,0
363681,Britannia Good Day Pista Badam Cookies 100 G,1,100,0,0,0,0,0,0,0,0
270727,Britannia Good Day Cashew Cookies 100 G Pack Of 6),1,100,0,0,0,0,0,0,0,0
263575,Britannia Nutrichoice 5 Grains Digestives 200 G,1,200,0,0,0,0,0,0,0,0
167814,Britannia Tiger Glucose 56G (Pack Of 24),1,56,0,0,0,0,0,0,0,0
362998,Britannia Treat Chocolate Cream Biscuits (60G Pack Of 6),1,60,0,0,0,0,0,0,0,0
363004,Britannia Treat Pineapple Cream Biscuits(60G Pack Of 6),1,60,0,0,0,0,0,0,0,0
363002,Britannia Treat Strawberry Cream Biscuits (60G Pack Of 6),1,60,0,0,0,0,0,0,0,0
283905,Cremica Butter Cookies 39G Pack Of 10,1,39,0,0,0,0,0,0,0,0
283914,Cremica Cashew Cookies(39G Pack Of 10),1,39,0,0,0,0,0,0,0,0
363546,Cremica Coconut Cookies100+20 G,1,100,0,0,0,0,0,0,0,0
283896,Cremica Magic Cream Chocolate Cream Biscuits(40G) Pack Of 10,1,40,0,0,0,0,0,0,0,0
283890,Cremica Magic Cream Elaichi Cream Biscuits(40G) Pack Of 10,1,40,0,0,0,0,0,0,0,0
283907,Cremica Magic Cream Orange Cream Biscuits(40G Pack Of 10),1,40,0,0,0,0,0,0,0,0
369092,Dukes Bourbon Chocolate Cream Biscuits Buy3 Get2 150 G,1,150,0,0,0,0,0,0,0,0
302099,Parle 20 20 Butter Cookies 40G (Pack Of 12),1,40,0,0,0,0,0,0,0,0
359465,Parle Marie Biscuit 250G,1,250,0,0,0,0,0,0,0,0
362940,Parle Marie Biscuits 80 G (Pack Of 5),1,80,0,0,0,0,0,0,0,0
216871,Parle G Biscuit 21 G (Pack Of 30),1,21,0,0,0,0,0,0,0,0
102093,"Parle G Biscuit 35G, Pack Of 24",1,35,0,0,0,0,0,0,0,0
332696,Parle G Biscuits(100G +20 G Pack Of 6),1,100,0,0,0,0,0,0,0,0
341206,Parle G Gold Biscuits(100G),1,100,0,0,0,0,0,0,0,0
214515,Parle Hide And Seek Choco Chip Cookies 32*16.5G Jar,1,16.5,0,0,0,0,0,0,0,0
314027,Parle Hide And Seek Choco Chip Orange Cream Sandwiches Biscuits 120 G,1,120,0,0,0,0,0,0,0,0
302121,Parle Hide And Seek Chocolate Chip Cookies 100 G,1,100,0,0,0,0,0,0,0,0
355740,Parle Hide And Seek Choco Rolls 75 G,1,75,0,0,0,0,0,0,0,0
314025,Parle Hide And Seek Strawberry Cream Sandwiches Biscuits 120 G,1,120,0,0,0,0,0,0,0,0
353869,"Parle Magix Kream Orange Cream Biscuits(40.8G, Pack Of 12)",1,40.8,0,0,0,0,0,0,0,0
321894,Parle Milano Chocolate Chip Cookies 75 G,1,75,0,0,0,0,0,0,0,0
341173,Parle Milano Choco Delight Cookies 75 G,1,75,0,0,0,0,0,0,0,0
149829,Parle Monaco Classic Cheesling Crackers 150 G Jar,1,150,0,0,0,0,0,0,0,0
321929,Parle Monaco Classic Cheesling Crackers 300 Gjar,1,300,0,0,0,0,0,0,0,0
332690,Sunfeast Bounce Orange Cream Biscuits(39G Pack Of 12),1,39,0,0,0,0,0,0,0,0
332697,Sunfeast Bounce Twist Chocolate Cream Biscuits(39G) Pack Of 12,1,39,0,0,0,0,0,0,0,0
332712,"Sunfeast Bounce Pineapple Cream Biscuits(39G, Pack Of 12)",1,39,0,0,0,0,0,0,0,0
368936,Sunfeast Dark Fantasy Bourbon Classic Chocolate Biscuits 150 G,1,150,0,0,0,0,0,0,0,0
328467,Sunfeast Dark Fantasy Big Choco Fills Biscuits 150 G,1,150,0,0,0,0,0,0,0,0
360476,Sunfeast Farmlite No Added Sugar Digestives 100 G,1,100,0,0,0,0,0,0,0,0
336183,Sunfeast Farmlite Active Oats Almond Digestives 150 G,1,150,0,0,0,0,0,0,0,0
206408,"Sunfeast Hifi Cashew Butter Biscuits (36G, Pack Of 12)",1,36,0,0,0,0,0,0,0,0
332638,Sunfeast Marie Light Biscuits(40.7 G Pack Of 12),1,40.7,0,0,0,0,0,0,0,0
365763,"Sunfeast Mom Magic Cashew And Almonds, 69G (Pack Of 12)",1,69,0,0,0,0,0,0,0,0
364675,"Sunfeast Moms Magic Butter Cookies(90G, Pack Of 6)",1,90,0,0,0,0,0,0,0,0
351784,Unibic Milk Cookies 33G ( Pack Of 12),1,33,0,0,0,0,0,0,0,0
344757,Unibic Daily Digestive Oatmeal Cookies Buy1 Get1 Free 150 G,1,150,0,0,0,0,0,0,0,0
273864,Unibic Sugar Free Cashew Cookies 75 G,1,75,0,0,0,0,0,0,0,0
