id,tags
279837,13170|13197|7669|7601|14495|14482|14483|14467|6157|13287|284|5999|430|301
339014,13170|13197|7669|8954|290|14495|14482|14467|284|5999|301
339013,13170|13197|7669|8953|290|14495|14482|14467|284|5999|301
339012,13170|13197|7669|290|14495|14482|14467|284|5999|301
279831,13170|13197|7669|7597|14495|14482|14485|14467|284|5999|955|301
301970,13170|13197|7669|8027|14495|14482|14485|14467|284|5999|955|301
339009,13170|13197|7669|8949|14495|14482|14467|284|5999|301
279835,13170|13197|7669|7599|12600|14495|14482|14483|14467|6157|13287|284|5999|430|301
336313,13170|13197|7669|14495|14482|14483|14478|14481|14467|6157|13287|284|5999|430|301
279838,13170|13197|7669|14495|14482|14483|14467|6157|13287|284|5999|430|301
279839,13170|13197|7669|7603|12600|14495|14482|14483|14467|6157|13287|284|5999|430|301
279833,13170|13197|7669|7598|12600|14495|14482|14483|14467|6157|13287|284|5999|430|301
336320,13170|13197|7669|8888|12601|14495|14482|14483|14478|14481|14467|14490|6157|13287|284|5999|430|301
279836,13170|13197|7669|7600|14495|14482|14483|14467|6157|13287|284|5999|430|301
261199,13170|13197|7754|7754|13909|14482|14489|13901|14477|13926|301
399514,13170|13197|4898|14482|14475|14468|13901|6157|13287|14477|430|301
SB0006,13170|13197|952|891|14482|12696|927|13201|6157|13287|430|301
321594,13170|13197|13201|8491|316|434|14482|14485|955|301
269801,13170|13197|7749|7293|316|14482|12583|14485|955|301
342403,13170|13197|13912|13290|13924|14482|14483|14472|14459|13901|6157|13287|14473|14477|430|301
392164,13170|13197|8021|13911|13924|14482|14466|14483|14487|13290|14459|13901|6157|13287|14473|14477|430|301
357693,13170|13197|8021|13925|13921|14482|14466|14483|14487|14475|14468|13901|6157|13287|14473|14477|430|301
SB0015,13170|13197|952|894|14482|12696|927|13631|301
254705,13170|13197|8047|6157|13902|14482|14483|14459|13901|13287|14473|14477|430|301
255851,13170|13197|194|6675|14482|5031|13286|14527|14492|427|429|301
214217,13170|13197|194|6345|12600|14482|5031|13286|14527|14494|427|429|301
255850,13170|13197|194|6674|14482|5031|13286|14527|14492|427|429|301
271073,13170|13197|194|7328|12600|14482|5031|13286|14527|14494|427|429|301
308609,13170|13197|194|8256|14482|5031|13286|14527|14492|427|429|301
337072,13170|13197|194|8908|14482|5031|13286|14527|14530|14492|427|429|301
421279,13170|13197|194|14516|14482|5031|13286|14527|14492|427|429|301
301278,13170|13197|194|8013|14482|5031|13286|14527|14492|427|429|301
255849,13170|13197|194|6673|14482|5031|13286|14527|14531|14492|427|429|301
300440,13170|13197|194|14517|14482|5031|13286|14527|14531|14492|427|429|301
300441,13170|13197|194|8011|12600|14482|5031|13286|14527|14531|14494|427|429|301
255848,13170|13197|194|8010|14482|5031|13286|14527|14492|427|429|301
255843,13170|13197|194|6671|12600|14482|5031|13286|14527|14494|427|429|301
247282,13170|13197|194|6492|14482|5031|13286|14527|14492|427|429|301
214216,13170|13197|194|6344|12600|14482|5031|13286|14527|14494|427|429|301
SB0002,13170|13197|952|14484|14482|14505|12696|927|896|301
269800,13170|13197|13207|316|14482|12583|14485|955|301
277019,13170|13197|13207|247|14499|14482|14500|14481|1923|301
293304,13170|13197|880|7864|283|282|14482|990|301
346440,13170|13197|877|9164|14482|5031|13286|14528|14492|429|301
346441,13170|13197|877|9165|12600|14482|5031|13286|429|301
346443,13170|13197|877|9166|12602|14482|5031|13286|14528|14492|429|301
346444,13170|13197|877|9167|421|14482|5031|13286|429|301
346447,13170|13197|877|9168|12600|14482|5031|13286|14528|14531|429|301
391299,13170|13197|947|13922|14482|14483|14487|14475|14468|13901|6157|13287|14473|14477|430|301
357692,13170|13197|947|14499|13923|14500|14482|13901|14477|1923|301
351202,13170|13197|8204|8204|12601|9240|14482|14479|14464|14523|14481|14518|14490|980|301
421193,13170|13197|4896|4904|14482|5031|13286|14488|14476|13901|14477|429|301
SB0035,13170|13197|952|14502|14482|14503|12696|927|902|301
280154,13170|13197|210|7616|14482|5031|13286|14530|14492|429|301
243336,13170|13197|210|6472|14482|5031|13286|14492|429|301
283426,13170|13197|210|7671|426|14482|5031|13286|14531|429|301
220612,13170|13197|210|12405|6359|14482|5031|13286|14494|429|301
395229,13170|13197|210|12405|10994|14482|5031|13286|14492|429|301
243335,13170|13197|210|6471|12602|14482|5031|13286|14492|429|301
304705,13170|13197|8379|13924|14482|14483|14459|13901|6157|13287|14473|14477|430|301
399502,13170|13197|8380|13925|14482|14469|14483|14487|14475|14468|13901|6157|13287|14473|14477|430|301
SB0014,13170|13197|952|903|14482|13926|4903|12696|927|971|13926|301
417113,13170|13197|8464|13925|14482|14483|14475|14468|13901|6157|13287|14473|14477|430|301
417117,13170|13197|8464|13924|14482|14483|14487|14459|13901|6157|13287|14473|14477|430|301
337677,13170|13197|8502|8923|14482|14483|14487|13901|6157|13287|14473|14477|430|301
422281,13170|13197|8504|14519|14522|14482|14471|14474|14489|14486|13901|14477|980|301
381058,13170|13197|8504|13925|14482|14471|14483|14487|14475|14468|13901|6157|13287|14473|14477|430|301
275627,13170|13197|8507|7464|14523|14482|14479|14481|14490|980|301
374809,13170|13197|8507|14521|14522|14482|14474|14488|14486|13901|14477|980|301
275016,13170|13197|142|13910|14522|14482|14474|14486|13901|14477|980|301
300468,13170|13197|8525|13903|13924|14482|14463|14483|14487|14459|13901|6157|13287|14473|14477|430|301
346515,13170|13197|8525|300|14464|14482|14463|14483|14478|14481|14490|6157|13287|430|301
381062,13170|13197|8534|4900|14482|14475|14468|13901|6157|13287|14477|430|301
403556,13170|13197|13215|12602|11276|14482|5031|13286|14529|14492|429|301
415162,13170|13197|13215|13631|11881|12404|14482|894|13631|301
409285,13170|13197|13215|12600|12404|14482|5031|13286|429|301
415161,13170|13197|13215|12600|11880|14482|5031|13286|429|301
403559,13170|13197|13215|11279|14482|5031|13286|14529|14492|429|301
403558,13170|13197|13215|11278|14494|14482|5031|13286|14529|429|301
403545,13170|13197|13215|11273|14482|5031|13286|14529|14530|14492|429|301
403547,13170|13197|13215|13215|14482|5031|13286|14529|14530|14494|429|301
403555,13170|13197|13215|11275|14482|5031|13286|14529|14492|429|301
403557,13170|13197|13215|11277|14494|14482|5031|13286|14529|429|301
403553,13170|13197|13215|11274|14482|5031|13286|14529|14493|429|301
403560,13170|13197|13215|11280|14482|5031|13286|14529|14492|429|301
SB0005,13170|13197|952|905|14482|12696|927|980|301
422981,13170|13197|4899|14522|14482|14474|14489|14486|13901|14477|13926|301
342391,13170|13197|8568|13908|14482|14461|14483|14487|14459|13901|6157|13287|14473|14477|430|301
374812,13170|13197|13225|4894|14520|14522|14482|14474|14488|14486|13901|14477|980|301
335598,13170|13197|13225|13905|14482|14483|14487|14459|13901|6157|13287|14473|14477|430|301
333126,13170|13197|12426|13907|14482|14465|14483|14487|14459|13901|6157|13287|14473|14477|430|301
421813,13170|13197|5157|13624|14482|14483|6157|13287|430|301
393336,13170|13197|5157|13631|14482|14483|6157|13287|430|301
378366,13170|13197|5157|316|14482|14485|12583|989|301
393332,13170|13197|5157|14482|14483|6157|13287|430|301
410567,13170|13197|952|1824|4802|14482|12696|927|14498|1824|301
SB0072,13170|13197|952|14105|14494|14482|5031|13286|12696|927|429|301
SB0033,13170|13197|952|14482|14485|12696|927|13261|955|301
413754,13170|13197|950|11774|14482|14483|14478|14481|14491|6157|13287|430|301
380153,13170|13197|874|989|6261|14495|14482|955|301
380134,13170|13197|874|10188|14495|14482|14485|955|301
402730,13170|13197|874|11234|14495|14482|14483|6157|13287|430|301
402729,13170|13197|874|11233|14495|14482|14483|6157|13287|430|301
402741,13170|13197|874|14495|14482|11243|14483|6157|13287|430|301
320453,13170|13197|874|8450|14495|14482|14485|955|301
SB0007,13170|13197|952|14499|14482|14501|12696|927|1923|301
357686,13170|13197|12434|13290|14482|14483|14487|13924|14459|13901|6157|13287|14473|14477|430|301
366493,13170|13197|12436|13925|14482|14483|14468|13901|6157|13287|14473|14477|430|301
366494,13170|13197|12437|13925|14482|14483|14487|14468|13901|6157|13287|14473|14477|430|301
SB0020,13170|13197|952|283|14496|14482|14497|12696|927|990|301
391298,13170|13197|12431|1824|13925|14482|14483|14487|14468|13901|6157|13287|14473|14477|430|301
SB0001,13170|13197|952|990|14482|14483|12696|927|6157|13287|430|301
SB0071,13170|13197|952|14482|14483|12696|927|6157|13287|430|301
392991,13170|13197|12442|12601|14482|14483|14478|6157|13287|430|301
169054,13170|13197|7670|6204|989|12583|14482|14485|955|301
169055,13170|13197|7670|6205|989|12583|14482|14485|955|301
424259,13170|13197|5193|14504|14494|14482|5031|13286|429|301
424260,13170|13197|5193|14492|14482|5031|13286|14530|14492|429|301
393593,13170|13197|4897|13290|4897|14482|14483|14459|13901|6157|13287|14473|14477|430|301
279649,13170|13197|7966|13924|13904|13290|14482|14460|14483|14487|14462|14459|13901|6157|13287|14473|14477|430|301
346546,13170|13197|12443|13900|14482|14459|13901|6157|13287|14477|430|301
SB0025,13170|13197|952|14499|14482|14500|12696|927|1923|301
421187,13170|13197|13239|14511|14220|14482|5031|13286|14526|14493|429|301
421255,13170|13197|13239|14512|14220|14482|5031|13286|14526|14492|429|301
421188,13170|13197|13239|14513|14220|14482|5031|13286|14526|14493|429|301
421282,13170|13197|13239|14220|14482|5031|13286|14526|14494|429|301
401682,13170|13197|13239|11185|14220|14482|5031|13286|14526|14530|14492|429|301
401683,13170|13197|13239|11185|12403|14482|5031|13286|14526|14530|429|301
401669,13170|13197|13239|14514|14220|14482|5031|13286|14526|14492|429|301
387347,13170|13197|13239|10614|12602|14482|5031|13286|14526|14492|429|301
387361,13170|13197|13239|14220|14482|5031|13286|14526|13901|14477|429|301
421281,13170|13197|13239|14515|14220|14482|5031|13286|14526|14492|429|301
401675,13170|13197|13239|12403|11183|12602|14482|5031|13286|14526|14492|429|301
401677,13170|13197|13239|12403|11184|12600|14482|5031|13286|14526|429|301
