id,original_price,sell_price,discount,variations_types,stocks,size
307011,37,33,11,[],0,0
SB0070,33,30,10,[],0,0
250683,33,30,10,[],0,0
250687,33,30,10,[],0,0
250664,219,199,10,[],0,0
250665,219,199,10,[],0,0
