id,cate_id,sub_cate_id
100554,10,61
102131,10,62
102139,10,62
102145,10,62
102155,10,62
102159,10,62
102162,10,62
112292,10,61
126153,10,61
126158,10,61
134006,10,61
147491,10,61
147492,10,61
147493,10,61
148676,10,61
148681,10,61
148682,10,61
157419,10,61
168946,10,62
168949,10,62
168950,10,62
169309,10,62
172260,10,62
179161,10,62
180981,10,60
180983,10,60
182665,10,62
204728,10,61
205988,10,61
213253,10,61
213256,10,61
213273,10,61
214784,10,61
223298,10,61
223305,10,61
228589,10,61
249540,10,61
252420,10,61
252427,10,61
252429,10,61
253562,10,61
253566,10,61
255499,10,61
255502,10,61
255834,10,61
256648,10,62
256655,8,55
256683,10,62
256684,10,62
256685,10,62
256686,10,62
256687,10,62
256688,10,62
260595,10,62
261373,10,61
261374,10,61
261687,10,60
261815,10,61
267276,10,61
267277,10,61
267279,10,61
267281,10,61
271819,10,61
271820,10,61
274118,10,61
274120,10,61
274122,10,61
274123,10,61
274124,10,61
274125,10,61
274128,10,61
274129,10,61
274138,10,61
274139,10,61
274148,10,61
274151,10,61
274153,10,61
274160,10,61
274166,10,61
274169,10,61
274172,10,61
274184,10,61
274189,10,61
274190,10,61
274196,10,61
275201,10,62
275491,10,61
276755,10,61
276756,10,61
276757,10,61
276758,10,61
276934,10,61
281757,10,61
282871,2,26
290004,10,60
292659,10,60
296361,10,61
297077,10,60
298198,10,61
298200,10,61
302774,10,61
303974,10,61
304557,10,61
319182,10,61
319184,10,61
319637,10,61
320471,10,61
326624,10,61
328881,10,61
329297,10,61
329568,10,61
330469,10,61
331563,10,61
332068,10,61
332069,10,61
336971,10,61
339272,10,61
340334,10,61
340335,10,61
341425,10,61
345955,10,61
345956,10,61
345957,10,61
345959,10,61
348029,10,61
348033,10,61
348035,10,61
350253,10,61
350255,10,61
354650,10,61
355584,10,61
357356,10,61
357362,10,61
361068,10,61
362370,10,61
363406,10,61
363407,10,61
363408,10,61
364248,10,61
364845,10,61
364847,10,61
364920,10,61
364921,10,61
364922,10,61
364923,10,61
364939,10,61
372116,10,62
372118,10,62
372120,10,62
372545,2,27
372572,10,61
373073,10,61
374731,10,61
374732,10,61
375585,10,61
375586,10,61
377041,10,60
377042,10,60
377043,10,60
377044,10,60
377045,10,60
378447,10,61
378448,10,61
378960,10,61
379057,10,62
379616,10,61
382031,10,61
382588,10,61
384566,10,61
384890,10,60
384891,10,60
384897,10,60
386064,10,60
386067,10,60
387888,10,61
387890,10,61
387892,10,61
387893,10,61
387894,10,61
388729,10,60
390352,10,61
390353,10,61
391661,10,60
393276,10,61
393278,10,61
393282,10,61
396258,10,61
399402,10,61
401245,10,61
401856,10,61
401858,10,61
401933,10,61
402360,10,61
402361,10,61
402704,10,61
402728,10,61
402737,10,61
402739,10,61
405010,10,61
408984,3,32
409838,10,61
409858,10,61
410511,10,61
410895,10,61
416250,10,61
416253,10,61
416254,10,61
422497,10,61
