id,store_id,cover,name,images,original_price,sell_price,discount,kind,cate_id,sub_cate_id,in_home,is_single,have_gram,gram,have_kg,kg,have_pcs,pcs,have_liter,liter,have_ml,ml,descriptions,key_features,disclaimer,exp_date,type_of,in_stoke,rating,total_rating,status,in_offer,variations_types,size,tax_class,tags,hsn_code,brand_id
428020,49,428020.jpeg,Boro Plus Doodh Kesar Body Lotion Ayurvadic B1G1Free 400 Ml,"[""428020.jpeg""]",320,282,12,-1,6,49,1,1,0,0,0,0,0,0,0,0,1,400,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13695|4859|13705|636,0,98
419420,49,419420.jpeg,Britannia Cheesy Slices 765G,"[""419420.jpeg""]",400,324,19,1,3,32,1,1,1,765,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,12,13244|13245|4639|188|185,0,104
400398,49,400398.jpeg,Britannia Croissant Cocoa Cream Roll 47G,"[""400398.jpeg""]",20,18,10,1,3,30,1,1,1,47,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,12,13244|13367|4639|5334,0,104
400404,49,400404.jpeg,Britannia Treat Croissant Vannila Cream Roll 47G,"[""400404.jpeg""]",20,18,10,1,3,30,1,1,1,47,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,12,13244|13367|4639|5334,0,104
410013,49,410013.jpeg,Buffet Aloo Paratha 400G,"[""410013.jpeg""]",115,104,10,1,5,103,1,1,1,400,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,12,13150|13544|4913|4982|12399,0,923
421705,49,421705.jpeg,Buffet Cocktail Vegitable Momo 12 Momos 250G,"[""421705.jpeg""]",130,115,12,1,5,103,1,1,1,250,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,12,13150|13544|4913|5335,0,923
284265,49,284265.jpeg,Catch Garam Masala 100 G,"[""284265.jpeg""]",80,45,44,1,2,27,1,1,1,100,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,5,13170|13195|13204|1877,0,126
284787,49,284787.jpeg,Catch Meat Masala 100 G,"[""284787.jpeg""]",75,42,44,1,2,27,1,1,1,100,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,5,13170|13195|13204|5180,0,126
284304,49,284304.jpeg,Catch Red Chilli Powder 200 G,"[""284304.jpeg""]",95,54,44,1,2,27,1,1,1,200,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,5,13170|13195|13204|5181,0,126
413690,49,413690.jpeg,Cavins Rabdi Milkshake 180Ml Can,"[""413690.jpeg""]",50,44,12,1,3,32,1,1,0,0,0,0,0,0,0,0,1,180,,,,20-12-2050,0,1,5,4,1,0,[],0,5,13244|13245|4641|5336|185,0,128
422305,49,422305.jpeg,Cetaphil Bright Healthy Radiance Brightening Day Comfort Cream 50 G,"[""422305.jpeg""]",990,900,10,-1,6,49,1,1,1,50,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13695|4859|5128|458,0,131
422311,49,422311.jpeg,Cetaphil Bright Healthy Radiance Brightening Lotion Body Uneven Skin Tone 245Ml,"[""422311.jpeg""]",1480,1346,10,-1,6,49,1,1,0,0,0,0,0,0,0,0,1,245,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13695|4859|5128|458,0,131
422306,49,422306.jpeg,Cetaphil Bright Healthy Radiance Brightening Night Comfort Cream 50 G,"[""422306.jpeg""]",950,864,10,-1,6,49,1,1,1,50,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13695|4859|5128|458,0,131
422307,49,422307.jpeg,Cetaphil Bright Healthy Radiance Brightening Reveal Creamy Cleanser 100G,"[""422307.jpeg""]",650,591,10,-1,6,49,1,1,1,100,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13695|4859|5128|458,0,131
422309,49,422309.jpeg,Cetaphil Bright Healthy Radiance Brightness Refresh Toner Face 150Ml,"[""422309.jpeg""]",950,864,10,-1,6,49,1,1,0,0,0,0,0,0,0,0,1,150,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13695|4859|5128|458,0,131
407361,49,407361.jpeg,"Cetaphil Cleansing & Moisturizing Syndet Bar Face & Body Dry, Sensitive Skin 75G","[""407361.jpeg""]",195,177,10,-1,6,49,1,1,1,75,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13695|4859|5128|458,0,131
411871,49,411871.jpeg,Cetaphil Daily Exfoliating Cleanser Face All Skin Types 178Ml,"[""411871.jpeg""]",780,709,10,-1,6,49,1,1,0,0,0,0,0,0,0,0,1,178,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13695|4859|5128|458,0,131
407387,49,407387.jpeg,Cetaphil Dam Daily Advance Vultra Hydrating Lotion 30G,"[""407387.jpeg""]",195,157,20,-1,6,49,1,1,1,30,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13695|4859|5128|458,0,131
407391,49,407391.jpeg,Cetaphil Moisturizing Lotion Face & Body All Skin Types 250 Ml,"[""407391.jpeg""]",885,716,20,-1,6,49,1,1,0,0,0,0,0,0,0,0,1,250,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13695|4859|5128|458,0,131
407366,49,407366.jpeg,Cetaphil Moisturizing Lotion Face & Body All Skin Types 500Ml,"[""407366.jpeg""]",1195,1087,10,-1,6,49,1,1,0,0,0,0,0,0,0,0,1,500,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13695|4859|5128|458,0,131
407368,49,407368.jpeg,Cetephil Moisturizing Cream Face & Body All Skin Types 250G,"[""407368.jpeg""]",930,846,10,-1,6,49,1,1,1,250,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13695|4859|5128|458,0,131
407367,49,407367.jpeg,Cetephil Moisturizing Cream Face & Body All Skin Types 80G,"[""407367.jpeg""]",425,344,20,-1,6,49,1,1,1,80,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13695|4859|5128|458,0,131
428018,49,428018.jpeg,Cream 21 Germany Body Lotion Dry Skin 400Ml,"[""428018.jpeg""]",399,352,12,-1,6,49,1,1,0,0,0,0,0,0,0,0,1,400,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13695|4859|5302|5337|725,0,982
428016,49,428016.jpeg,Cream 21 Germany Body Lotion Normal Skin 400Ml,"[""428016.jpeg""]",399,352,12,-1,6,49,1,1,0,0,0,0,0,0,0,0,1,400,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13695|4859|5302|5337,0,982
417972,49,417972.jpeg,Cycle Durgeshwari Sambrani,"[""417972.jpeg""]",24,21,13,-1,7,53,1,1,0,0,0,0,1,1,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13927|5312|5315|5338,0,170
421515,49,421515.jpeg,Dairy Day Black Current Icecream Tub 900 Ml,"[""421515.jpeg""]",299,218,28,1,3,33,1,1,0,0,0,0,0,0,0,0,1,900,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13244|13370|13871|13879|190,0,893
421484,49,421484.jpeg,Dairy Day Butter Scotch Ice-Cream Tub 900 Ml,"[""421484.jpeg""]",199,145,28,1,3,33,1,1,0,0,0,0,0,0,0,0,1,900,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13244|13370|13871|13879|190,0,893
421485,49,421485.jpeg,Dairy Day Butterscotch Combo 750Ml+750Ml,"[""421485.jpeg""]",250,182,28,1,3,33,1,1,0,0,0,0,0,0,0,0,1,750,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13244|13370|13871|13879|190,0,893
421524,49,421524.jpeg,Dairy Day Choco Mocha Ice-Cream Cake Eggless 500Ml,"[""421524.jpeg""]",350,255,28,1,3,33,1,1,0,0,0,0,0,0,0,0,1,500,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13244|13370|13871|13879|190,0,893
421522,49,421522.jpeg,Dairy Day Cookie Magic Cone Pack Of 4 120 Ml,"[""421522.jpeg""]",240,175,28,1,3,33,1,1,0,0,0,0,0,0,0,0,1,120,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13244|13370|13871|13879|190,0,893
421508,49,421508.jpeg,Dairy Day Kaju Kismis Mega Tub Ice-Cream 1.5L,"[""421508.jpeg""]",399,291,28,1,3,33,1,1,0,0,0,0,0,0,1,1.5,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13244|13370|13871|13879|190,0,893
421513,49,421513.jpeg,Dairy Day Mango Mega Tub Ice-Cream 1.5L,"[""421513.jpeg""]",299,218,28,1,3,33,1,1,0,0,0,0,0,0,1,1.5,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13244|13370|13871|13879|190,0,893
421507,49,421507.jpeg,Dairy Day Plain Pista Mega Tub Ice-Cream 1.5L,"[""421507.jpeg""]",299,218,28,1,3,33,1,1,0,0,0,0,0,0,1,1.5,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13244|13370|13871|13879|190,0,893
421525,49,421525.jpeg,Dairy Day Roasted Badam Cone Pack Of 4 120Ml,"[""421525.jpeg""]",240,175,28,1,3,33,1,1,0,0,0,0,0,0,0,0,1,120,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13244|13370|13871|13879|190,0,893
421517,49,421517.jpeg,Dairy Day Tutty Fruity Mega Tub Ice-Cream 1.5L,"[""421517.jpeg""]",360,262,28,1,3,33,1,1,0,0,0,0,0,0,1,1.5,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13244|13370|13871|13879|190,0,893
421514,49,421514.jpeg,Dairy Day Vanilla Choco Chips Ice-Cream Tub 900 Ml,"[""421514.jpeg""]",240,175,28,1,3,33,1,1,0,0,0,0,0,0,0,0,1,900,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13244|13370|13871|13879|190,0,893
421483,49,421483.jpeg,Dairy Day Vannila Icecream Tub 900 Ml,"[""421483.jpeg""]",175,127,28,1,3,33,1,1,0,0,0,0,0,0,0,0,1,900,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13244|13370|13871|13879|190,0,893
413551,49,413551.jpeg,Dairy Talesa2 Paneer 200G,"[""413551.jpeg""]",140,113,20,1,3,32,1,1,1,200,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,5,13244|13245|13871|5156|208|185,0,893
404007,49,404007.jpeg,D'Lecta Cheese Block 200G,"[""404007.jpeg""]",145,117,20,1,3,32,1,1,1,200,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,12,13244|13245|4841|188|185,0,197
404009,49,404009.jpeg,D'Lecta Cheese Block 400G,"[""404009.jpeg""]",260,236,10,1,3,32,1,1,1,400,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,12,13244|13245|4841|188|185,0,197
412047,49,412047.jpeg,D'Lecta Cheese Sauce 1Kg,"[""412047.jpeg""]",515,468,10,1,3,32,1,1,0,0,1,1,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,12,13244|13245|4841|188|185,0,197
427410,49,427410.jpeg,D'Lecta Cheese Slices 200G,"[""427410.jpeg""]",145,82,44,1,3,32,1,1,1,200,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,12,13244|13245|4841|188|185,0,197
424487,49,424487.jpeg,D'Lecta Cream Cheese 400G,"[""424487.jpeg""]",330,313,6,1,3,32,1,1,1,400,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,12,13244|13245|4841|188|185,0,197
424488,49,424488.jpeg,D'Lecta Mascarpone 400G,"[""424488.jpeg""]",350,318,10,1,3,32,1,1,1,400,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,12,13244|13245|4841|5339|185,0,197
404004,49,404004.jpeg,D'Lecta Melto Cheese Slices 280G,"[""404004.jpeg""]",195,177,10,1,3,32,1,1,1,280,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,12,13244|13245|4841|188|185,0,197
403959,49,403959.jpeg,D'Lecta Milk 200G,"[""403959.jpeg""]",70,63,10,1,3,32,1,1,1,200,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,5,13244|13245|4841|5340|185,0,197
417559,49,417559.jpeg,D'Lecta Natural Cheddar Slices Gourmet Cheese 200G,"[""417559.jpeg""]",199,181,10,1,3,32,1,1,1,200,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,12,13244|13245|4841|188|185,0,197
403982,49,403982.jpeg,D'Lecta Natural Peta Cheese 100G,"[""403982.jpeg""]",100,95,5,1,3,32,1,1,1,100,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,12,13244|13245|4841|188|185,0,197
403981,49,403981.jpeg,D'Lecta Natural Peta Cheese 250G,"[""403981.jpeg""]",199,161,20,1,3,32,1,1,1,250,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,12,13244|13245|4841|188|185,0,197
403980,49,403980.jpeg,D'Lecta Topping Block 1Kg,"[""403980.jpeg""]",535,486,10,1,3,32,1,1,0,0,1,1,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,12,13244|13245|4841|5341|185,0,197
424747,49,424747.jpeg,Elite Centhoz Strawberry Cream Filled Cup Cake 30G,"[""424747.jpeg""]",10,9,10,1,3,30,1,1,1,30,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,5,13244|13367|4645|400,0,220
402085,49,402085.jpeg,Elite Crunchy Milk Rusk 200G,"[""402085.jpeg""]",30,27,10,1,3,31,1,1,1,200,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,5,13244|13368|4645|400,0,220
424744,49,424744.jpeg,Elite Crunchy Milk Rusk 63G,"[""424744.jpeg""]",10,9,10,1,3,31,1,1,1,63,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,5,13244|13368|4645|400,0,220
424750,49,424750.jpeg,Elite Dreams Butter Cup Cake Pack Of 4 100G,"[""424750.jpeg""]",30,27,10,1,3,30,1,1,1,100,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,5,13244|13367|4645|400|243,0,220
410912,49,410912.jpeg,Elite Dreams Vannila Cake 120G,"[""410912.jpeg""]",30,27,10,1,3,30,1,1,1,120,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,5,13244|13367|4645|400|243,0,220
402028,49,402028.jpeg,Elite Premium Elachi Rusk 200G,"[""402028.jpeg""]",30,27,10,1,3,31,1,1,1,200,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,5,13244|13368|4645|400,0,220
424745,49,424745.jpeg,Elite Premium Elaichi Rusk 63G,"[""424745.jpeg""]",10,9,10,1,3,31,1,1,1,63,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,5,13244|13368|4645|400,0,220
419866,49,419866.jpeg,"Elovera Lotion Protects, Nourishes & Helps Repair 75Ml","[""419866.jpeg""]",230,202,13,-1,6,49,1,1,0,0,0,0,0,0,0,0,1,75,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13695|4859|5303|5342,0,983
424482,49,424482.jpeg,Epigamia Greek Yogurt Mango 400G,"[""424482.jpeg""]",200,162,19,1,3,32,1,1,1,400,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,5,13244|13245|4646|5343|209|185,0,229
420802,49,420802.jpeg,Epigamia Greek Yogurt Smoothie Alphonso Mango 200Ml Pet,"[""420802.jpeg""]",70,62,12,1,3,32,1,1,0,0,0,0,0,0,0,0,1,200,,,,20-12-2050,0,1,5,4,1,0,[],0,5,13244|13245|4646|5344|209|185,0,229
420801,49,420801.jpeg,Epigamia Greek Yogurt Smoothie Blueberry 200Ml Pet,"[""420801.jpeg""]",70,62,12,1,3,32,1,1,0,0,0,0,0,0,0,0,1,200,,,,20-12-2050,0,1,5,4,1,0,[],0,5,13244|13245|4646|5345|209|185,0,229
420800,49,420800.jpeg,Epigamia Greek Yogurt Smoothie Strawberry 200Ml Pet,"[""420800.jpeg""]",70,62,12,1,3,32,1,1,0,0,0,0,0,0,0,0,1,200,,,,20-12-2050,0,1,5,4,1,0,[],0,5,13244|13245|4646|5346|209|185,0,229
265193,49,265193.jpeg,Everyuth Naturals Exfoliating Walnut Scrub 50G,"[""265193.jpeg""]",75,71,6,-1,6,49,1,1,1,50,0,0,0,0,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13695|4859|5304|691,0,236
376968,49,376968.jpeg,Fine Life Agarbatti 3In1 Incense Sticks 100N,"[""376968.jpeg""]",60,43,29,-1,7,53,1,1,0,0,0,0,1,1,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13927|5312|880|5347,0,255
376967,49,376967.jpeg,Fine Life Agarbatti 3In1 Incense Sticks 20N,"[""376967.jpeg""]",20,13,35,-1,7,53,1,1,0,0,0,0,1,1,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13927|5312|880|5347,0,255
304663,49,304663.jpeg,Fine Life Agarbatti Lavender Incense Sticks 20N,"[""304663.jpeg""]",20,13,35,-1,7,53,1,1,0,0,0,0,1,1,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13927|5312|880|5347,0,255
304662,49,304662.jpeg,Fine Life Agarbatti Rose Incense Sticks 20N,"[""304662.jpeg""]",20,13,35,-1,7,53,1,1,0,0,0,0,1,1,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13927|5312|880|5347,0,255
374745,49,374745.jpeg,Fine Life Incense Cones 15N,"[""374745.jpeg""]",15,8,47,-1,7,53,1,1,0,0,0,0,1,1,0,0,0,0,,,,20-12-2050,0,1,5,4,1,0,[],0,18,13927|5312|880|5347,0,255
