id,cate_id,sub_cate_id
228526,11,64
228899,11,64
391391,5,44
391392,5,44
319731,5,41
181597,5,101
181598,5,101
189439,5,101
241501,5,44
247986,5,44
279027,5,44
314001,5,44
380232,5,38
382931,5,44
387788,5,40
392733,5,39
