id,original_price,sell_price,variations_types,stocks,size
250103,99,90,1000|500|2000,0,1
250116,29,28,1000|500|2000,0,1
249877,77,70,1000|500|2000,0,1
250662,143,130,1000|500|2000,0,1
250634,275,250,1000|500|2000,0,1
250635,275,250,1000|500|2000,0,1
