SKU,Cover,Cover Name,Images,Images Name
101316,yes,101316.jpg,"yes,no,no,no,no","101316.jpg,101316-1.jpg,101316-2.jpg,101316-3.jpg,101316-4.jpg"
101360,no,101360.jpg,"no,no,no,no,no","101360.jpg,101360-1.jpg,101360-2.jpg,101360-3.jpg,101360-4.jpg"
101401,no,101401.jpg,"no,yes,no,no,no","101401.jpg,101401-1.jpg,101401-2.jpg,101401-3.jpg,101401-4.jpg"
101489,yes,101489.jpg,"yes,no,no,no,no","101489.jpg,101489-1.jpg,101489-2.jpg,101489-3.jpg,101489-4.jpg"
101584,no,101584.jpg,"no,no,no,no,no","101584.jpg,101584-1.jpg,101584-2.jpg,101584-3.jpg,101584-4.jpg"
101584CB,no,101584CB.jpg,"no,no,no,no,no","101584CB.jpg,101584CB-1.jpg,101584CB-2.jpg,101584CB-3.jpg,101584CB-4.jpg"
101678,no,101678.jpg,"no,yes,no,no,no","101678.jpg,101678-1.jpg,101678-2.jpg,101678-3.jpg,101678-4.jpg"
101735,no,101735.jpg,"no,no,no,no,no","101735.jpg,101735-1.jpg,101735-2.jpg,101735-3.jpg,101735-4.jpg"
101823,no,101823.jpg,"no,no,no,no,no","101823.jpg,101823-1.jpg,101823-2.jpg,101823-3.jpg,101823-4.jpg"
10200,no,10200.jpg,"no,no,no,no,no","10200.jpg,10200-1.jpg,10200-2.jpg,10200-3.jpg,10200-4.jpg"
10201,yes,10201.jpg,"yes,yes,no,no,no","10201.jpg,10201-1.jpg,10201-2.jpg,10201-3.jpg,10201-4.jpg"
10203,no,10203.jpg,"no,no,no,no,no","10203.jpg,10203-1.jpg,10203-2.jpg,10203-3.jpg,10203-4.jpg"
10204,yes,10204.jpg,"yes,no,yes,no,no","10204.jpg,10204-1.jpg,10204-2.jpg,10204-3.jpg,10204-4.jpg"
10206,yes,10206.jpg,"yes,no,no,yes,no","10206.jpg,10206-1.jpg,10206-2.jpg,10206-3.jpg,10206-4.jpg"
10207,yes,10207.jpg,"yes,no,no,no,no","10207.jpg,10207-1.jpg,10207-2.jpg,10207-3.jpg,10207-4.jpg"
102083,yes,102083.jpg,"yes,no,no,no,no","102083.jpg,102083-1.jpg,102083-2.jpg,102083-3.jpg,102083-4.jpg"
10209,no,10209.jpg,"no,no,yes,no,no","10209.jpg,10209-1.jpg,10209-2.jpg,10209-3.jpg,10209-4.jpg"
102093,no,102093.jpg,"no,no,no,no,no","102093.jpg,102093-1.jpg,102093-2.jpg,102093-3.jpg,102093-4.jpg"
102102,no,102102.jpg,"no,yes,yes,no,no","102102.jpg,102102-1.jpg,102102-2.jpg,102102-3.jpg,102102-4.jpg"
10211,yes,10211.jpg,"yes,no,yes,no,no","10211.jpg,10211-1.jpg,10211-2.jpg,10211-3.jpg,10211-4.jpg"
10212,no,10212.jpg,"no,no,no,no,no","10212.jpg,10212-1.jpg,10212-2.jpg,10212-3.jpg,10212-4.jpg"
10213,yes,10213.jpg,"yes,yes,no,no,no","10213.jpg,10213-1.jpg,10213-2.jpg,10213-3.jpg,10213-4.jpg"
102131,no,102131.jpg,"no,no,no,no,no","102131.jpg,102131-1.jpg,102131-2.jpg,102131-3.jpg,102131-4.jpg"
102139,yes,102139.jpg,"yes,no,yes,yes,no","102139.jpg,102139-1.jpg,102139-2.jpg,102139-3.jpg,102139-4.jpg"
102145,no,102145.jpg,"no,no,no,no,no","102145.jpg,102145-1.jpg,102145-2.jpg,102145-3.jpg,102145-4.jpg"
102155,no,102155.jpg,"no,no,no,no,yes","102155.jpg,102155-1.jpg,102155-2.jpg,102155-3.jpg,102155-4.jpg"
102159,no,102159.jpg,"no,yes,no,no,no","102159.jpg,102159-1.jpg,102159-2.jpg,102159-3.jpg,102159-4.jpg"
102162,yes,102162.jpg,"yes,no,no,no,no","102162.jpg,102162-1.jpg,102162-2.jpg,102162-3.jpg,102162-4.jpg"
102533,yes,102533.jpg,"yes,no,yes,yes,yes","102533.jpg,102533-1.jpg,102533-2.jpg,102533-3.jpg,102533-4.jpg"
102569,no,102569.jpg,"no,no,no,no,no","102569.jpg,102569-1.jpg,102569-2.jpg,102569-3.jpg,102569-4.jpg"
102582,no,102582.jpg,"no,no,no,no,no","102582.jpg,102582-1.jpg,102582-2.jpg,102582-3.jpg,102582-4.jpg"
102587,yes,102587.jpg,"yes,no,no,no,no","102587.jpg,102587-1.jpg,102587-2.jpg,102587-3.jpg,102587-4.jpg"
102590,yes,102590.jpg,"yes,no,no,no,no","102590.jpg,102590-1.jpg,102590-2.jpg,102590-3.jpg,102590-4.jpg"
102592,no,102592.jpg,"no,no,no,no,no","102592.jpg,102592-1.jpg,102592-2.jpg,102592-3.jpg,102592-4.jpg"
102596,no,102596.jpg,"no,no,no,no,no","102596.jpg,102596-1.jpg,102596-2.jpg,102596-3.jpg,102596-4.jpg"
102607,yes,102607.jpg,"yes,no,no,no,no","102607.jpg,102607-1.jpg,102607-2.jpg,102607-3.jpg,102607-4.jpg"
102609,yes,102609.jpg,"yes,yes,yes,yes,no","102609.jpg,102609-1.jpg,102609-2.jpg,102609-3.jpg,102609-4.jpg"
102610,no,102610.jpg,"no,yes,no,no,no","102610.jpg,102610-1.jpg,102610-2.jpg,102610-3.jpg,102610-4.jpg"
102615,yes,102615.jpg,"yes,no,no,no,no","102615.jpg,102615-1.jpg,102615-2.jpg,102615-3.jpg,102615-4.jpg"
102741,yes,102741.jpg,"yes,no,no,no,no","102741.jpg,102741-1.jpg,102741-2.jpg,102741-3.jpg,102741-4.jpg"
102745,yes,102745.jpg,"yes,no,no,no,no","102745.jpg,102745-1.jpg,102745-2.jpg,102745-3.jpg,102745-4.jpg"
10275,no,10275.jpg,"no,no,no,no,no","10275.jpg,10275-1.jpg,10275-2.jpg,10275-3.jpg,10275-4.jpg"
102750,yes,102750.jpg,"yes,no,no,no,no","102750.jpg,102750-1.jpg,102750-2.jpg,102750-3.jpg,102750-4.jpg"
102753,yes,102753.jpg,"yes,yes,yes,no,no","102753.jpg,102753-1.jpg,102753-2.jpg,102753-3.jpg,102753-4.jpg"
10276,yes,10276.jpg,"yes,no,no,no,no","10276.jpg,10276-1.jpg,10276-2.jpg,10276-3.jpg,10276-4.jpg"
102761,no,102761.jpg,"no,no,no,no,no","102761.jpg,102761-1.jpg,102761-2.jpg,102761-3.jpg,102761-4.jpg"
102764,yes,102764.jpg,"yes,no,no,no,no","102764.jpg,102764-1.jpg,102764-2.jpg,102764-3.jpg,102764-4.jpg"
102774,yes,102774.jpg,"yes,yes,no,no,no","102774.jpg,102774-1.jpg,102774-2.jpg,102774-3.jpg,102774-4.jpg"
102830,yes,102830.jpg,"yes,no,yes,no,no","102830.jpg,102830-1.jpg,102830-2.jpg,102830-3.jpg,102830-4.jpg"
102833,yes,102833.jpg,"yes,no,no,no,no","102833.jpg,102833-1.jpg,102833-2.jpg,102833-3.jpg,102833-4.jpg"
102871,yes,102871.jpg,"yes,yes,no,no,no","102871.jpg,102871-1.jpg,102871-2.jpg,102871-3.jpg,102871-4.jpg"
102932,no,102932.jpg,"no,no,no,no,no","102932.jpg,102932-1.jpg,102932-2.jpg,102932-3.jpg,102932-4.jpg"
102997,no,102997.jpg,"no,no,no,no,no","102997.jpg,102997-1.jpg,102997-2.jpg,102997-3.jpg,102997-4.jpg"
103235,no,103235.jpg,"no,no,no,no,no","103235.jpg,103235-1.jpg,103235-2.jpg,103235-3.jpg,103235-4.jpg"
103246,yes,103246.jpg,"yes,no,yes,no,no","103246.jpg,103246-1.jpg,103246-2.jpg,103246-3.jpg,103246-4.jpg"
103551,no,103551.jpg,"no,no,no,no,no","103551.jpg,103551-1.jpg,103551-2.jpg,103551-3.jpg,103551-4.jpg"
103558,no,103558.jpg,"no,no,no,no,no","103558.jpg,103558-1.jpg,103558-2.jpg,103558-3.jpg,103558-4.jpg"
103683,yes,103683.jpg,"yes,no,no,no,no","103683.jpg,103683-1.jpg,103683-2.jpg,103683-3.jpg,103683-4.jpg"
103707,yes,103707.jpg,"yes,no,no,no,no","103707.jpg,103707-1.jpg,103707-2.jpg,103707-3.jpg,103707-4.jpg"
103730,yes,103730.jpg,"yes,yes,yes,no,no","103730.jpg,103730-1.jpg,103730-2.jpg,103730-3.jpg,103730-4.jpg"
103737,no,103737.jpg,"no,no,no,no,no","103737.jpg,103737-1.jpg,103737-2.jpg,103737-3.jpg,103737-4.jpg"
103909,no,103909.jpg,"no,no,no,no,no","103909.jpg,103909-1.jpg,103909-2.jpg,103909-3.jpg,103909-4.jpg"
104179,yes,104179.jpg,"yes,no,no,no,no","104179.jpg,104179-1.jpg,104179-2.jpg,104179-3.jpg,104179-4.jpg"
104269,no,104269.jpg,"no,no,no,no,no","104269.jpg,104269-1.jpg,104269-2.jpg,104269-3.jpg,104269-4.jpg"
104271,no,104271.jpg,"no,no,no,no,no","104271.jpg,104271-1.jpg,104271-2.jpg,104271-3.jpg,104271-4.jpg"
104297,yes,104297.jpg,"yes,no,no,no,no","104297.jpg,104297-1.jpg,104297-2.jpg,104297-3.jpg,104297-4.jpg"
104582,yes,104582.jpg,"yes,yes,yes,yes,no","104582.jpg,104582-1.jpg,104582-2.jpg,104582-3.jpg,104582-4.jpg"
104607,no,104607.jpg,"no,no,no,no,no","104607.jpg,104607-1.jpg,104607-2.jpg,104607-3.jpg,104607-4.jpg"
104615,yes,104615.jpg,"yes,no,yes,no,no","104615.jpg,104615-1.jpg,104615-2.jpg,104615-3.jpg,104615-4.jpg"
104617,no,104617.jpg,"no,no,no,no,no","104617.jpg,104617-1.jpg,104617-2.jpg,104617-3.jpg,104617-4.jpg"
104707,yes,104707.jpg,"yes,no,no,no,no","104707.jpg,104707-1.jpg,104707-2.jpg,104707-3.jpg,104707-4.jpg"
104708,no,104708.jpg,"no,no,no,no,no","104708.jpg,104708-1.jpg,104708-2.jpg,104708-3.jpg,104708-4.jpg"
104726,no,104726.jpg,"no,no,no,no,no","104726.jpg,104726-1.jpg,104726-2.jpg,104726-3.jpg,104726-4.jpg"
104759,yes,104759.jpg,"yes,no,no,yes,no","104759.jpg,104759-1.jpg,104759-2.jpg,104759-3.jpg,104759-4.jpg"
104808,yes,104808.jpg,"yes,no,no,no,no","104808.jpg,104808-1.jpg,104808-2.jpg,104808-3.jpg,104808-4.jpg"
104821,yes,104821.jpg,"yes,no,no,no,no","104821.jpg,104821-1.jpg,104821-2.jpg,104821-3.jpg,104821-4.jpg"
104823,yes,104823.jpg,"yes,no,yes,no,no","104823.jpg,104823-1.jpg,104823-2.jpg,104823-3.jpg,104823-4.jpg"
104833,yes,104833.jpg,"yes,no,no,yes,no","104833.jpg,104833-1.jpg,104833-2.jpg,104833-3.jpg,104833-4.jpg"
104837,yes,104837.jpg,"yes,no,yes,yes,no","104837.jpg,104837-1.jpg,104837-2.jpg,104837-3.jpg,104837-4.jpg"
104839,no,104839.jpg,"no,no,no,no,no","104839.jpg,104839-1.jpg,104839-2.jpg,104839-3.jpg,104839-4.jpg"
104840,yes,104840.jpg,"yes,yes,yes,yes,yes","104840.jpg,104840-1.jpg,104840-2.jpg,104840-3.jpg,104840-4.jpg"
104860,yes,104860.jpg,"yes,no,no,no,no","104860.jpg,104860-1.jpg,104860-2.jpg,104860-3.jpg,104860-4.jpg"
104862,no,104862.jpg,"no,no,no,no,no","104862.jpg,104862-1.jpg,104862-2.jpg,104862-3.jpg,104862-4.jpg"
104864,no,104864.jpg,"no,no,no,no,no","104864.jpg,104864-1.jpg,104864-2.jpg,104864-3.jpg,104864-4.jpg"
104956,no,104956.jpg,"no,no,no,no,no","104956.jpg,104956-1.jpg,104956-2.jpg,104956-3.jpg,104956-4.jpg"
104960,yes,104960.jpg,"yes,no,no,no,no","104960.jpg,104960-1.jpg,104960-2.jpg,104960-3.jpg,104960-4.jpg"
106103,no,106103.jpg,"no,no,no,no,no","106103.jpg,106103-1.jpg,106103-2.jpg,106103-3.jpg,106103-4.jpg"
106216,yes,106216.jpg,"yes,yes,no,no,no","106216.jpg,106216-1.jpg,106216-2.jpg,106216-3.jpg,106216-4.jpg"
106220,no,106220.jpg,"no,yes,no,no,no","106220.jpg,106220-1.jpg,106220-2.jpg,106220-3.jpg,106220-4.jpg"
106224,no,106224.jpg,"no,no,no,no,no","106224.jpg,106224-1.jpg,106224-2.jpg,106224-3.jpg,106224-4.jpg"
106227,yes,106227.jpg,"yes,yes,no,no,no","106227.jpg,106227-1.jpg,106227-2.jpg,106227-3.jpg,106227-4.jpg"
106235,yes,106235.jpg,"yes,no,yes,no,no","106235.jpg,106235-1.jpg,106235-2.jpg,106235-3.jpg,106235-4.jpg"
106244,yes,106244.jpg,"yes,no,no,no,no","106244.jpg,106244-1.jpg,106244-2.jpg,106244-3.jpg,106244-4.jpg"
106254,yes,106254.jpg,"yes,no,yes,no,no","106254.jpg,106254-1.jpg,106254-2.jpg,106254-3.jpg,106254-4.jpg"
106261,yes,106261.jpg,"yes,yes,no,no,no","106261.jpg,106261-1.jpg,106261-2.jpg,106261-3.jpg,106261-4.jpg"
106268,yes,106268.jpg,"yes,no,yes,no,no","106268.jpg,106268-1.jpg,106268-2.jpg,106268-3.jpg,106268-4.jpg"
106271,yes,106271.jpg,"yes,no,no,no,no","106271.jpg,106271-1.jpg,106271-2.jpg,106271-3.jpg,106271-4.jpg"
106288,no,106288.jpg,"no,no,no,no,no","106288.jpg,106288-1.jpg,106288-2.jpg,106288-3.jpg,106288-4.jpg"
106306,yes,106306.jpg,"yes,no,no,no,no","106306.jpg,106306-1.jpg,106306-2.jpg,106306-3.jpg,106306-4.jpg"
106312,yes,106312.jpg,"yes,no,no,no,no","106312.jpg,106312-1.jpg,106312-2.jpg,106312-3.jpg,106312-4.jpg"
106316,yes,106316.jpg,"yes,no,no,no,no","106316.jpg,106316-1.jpg,106316-2.jpg,106316-3.jpg,106316-4.jpg"
106367,no,106367.jpg,"no,no,no,no,no","106367.jpg,106367-1.jpg,106367-2.jpg,106367-3.jpg,106367-4.jpg"
106369,no,106369.jpg,"no,no,no,no,no","106369.jpg,106369-1.jpg,106369-2.jpg,106369-3.jpg,106369-4.jpg"
106374,no,106374.jpg,"no,no,no,no,no","106374.jpg,106374-1.jpg,106374-2.jpg,106374-3.jpg,106374-4.jpg"
106384,no,106384.jpg,"no,no,no,no,no","106384.jpg,106384-1.jpg,106384-2.jpg,106384-3.jpg,106384-4.jpg"
106417,yes,106417.jpg,"yes,no,no,no,no","106417.jpg,106417-1.jpg,106417-2.jpg,106417-3.jpg,106417-4.jpg"
106599,yes,106599.jpg,"yes,no,no,no,no","106599.jpg,106599-1.jpg,106599-2.jpg,106599-3.jpg,106599-4.jpg"
106600,no,106600.jpg,"no,no,no,no,no","106600.jpg,106600-1.jpg,106600-2.jpg,106600-3.jpg,106600-4.jpg"
10707,yes,10707.jpg,"yes,yes,no,no,no","10707.jpg,10707-1.jpg,10707-2.jpg,10707-3.jpg,10707-4.jpg"
10709,no,10709.jpg,"no,no,no,no,no","10709.jpg,10709-1.jpg,10709-2.jpg,10709-3.jpg,10709-4.jpg"
10717,no,10717.jpg,"no,yes,no,no,no","10717.jpg,10717-1.jpg,10717-2.jpg,10717-3.jpg,10717-4.jpg"
10725,yes,10725.jpg,"yes,no,no,no,no","10725.jpg,10725-1.jpg,10725-2.jpg,10725-3.jpg,10725-4.jpg"
10726,yes,10726.jpg,"yes,yes,yes,yes,yes","10726.jpg,10726-1.jpg,10726-2.jpg,10726-3.jpg,10726-4.jpg"
10728,yes,10728.jpg,"yes,yes,yes,no,yes","10728.jpg,10728-1.jpg,10728-2.jpg,10728-3.jpg,10728-4.jpg"
10733,yes,10733.jpg,"yes,no,no,no,no","10733.jpg,10733-1.jpg,10733-2.jpg,10733-3.jpg,10733-4.jpg"
10734,yes,10734.jpg,"yes,yes,no,no,no","10734.jpg,10734-1.jpg,10734-2.jpg,10734-3.jpg,10734-4.jpg"
107443,no,107443.jpg,"no,no,no,no,no","107443.jpg,107443-1.jpg,107443-2.jpg,107443-3.jpg,107443-4.jpg"
107449,no,107449.jpg,"no,no,no,no,no","107449.jpg,107449-1.jpg,107449-2.jpg,107449-3.jpg,107449-4.jpg"
10755,no,10755.jpg,"no,no,no,no,no","10755.jpg,10755-1.jpg,10755-2.jpg,10755-3.jpg,10755-4.jpg"
107558,no,107558.jpg,"no,no,no,no,no","107558.jpg,107558-1.jpg,107558-2.jpg,107558-3.jpg,107558-4.jpg"
10756,yes,10756.jpg,"yes,yes,no,no,no","10756.jpg,10756-1.jpg,10756-2.jpg,10756-3.jpg,10756-4.jpg"
107563,yes,107563.jpg,"yes,no,no,no,no","107563.jpg,107563-1.jpg,107563-2.jpg,107563-3.jpg,107563-4.jpg"
10757,yes,10757.jpg,"yes,yes,yes,no,no","10757.jpg,10757-1.jpg,10757-2.jpg,10757-3.jpg,10757-4.jpg"
10760,yes,10760.jpg,"yes,no,yes,yes,yes","10760.jpg,10760-1.jpg,10760-2.jpg,10760-3.jpg,10760-4.jpg"
107800,no,107800.jpg,"no,no,no,no,no","107800.jpg,107800-1.jpg,107800-2.jpg,107800-3.jpg,107800-4.jpg"
107803,no,107803.jpg,"no,no,no,no,no","107803.jpg,107803-1.jpg,107803-2.jpg,107803-3.jpg,107803-4.jpg"
